firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
17056,17367,17367,0,0,0,0,0,0,22,60101,0,20,36,56,1,75,0,0,0,57,0,42,0,59,-1,61,46,0,0,0,56,7,0,59,31,52,66,12,0,60,59,223101,61,2026,56,61,57,0,-1,0,12,64,69,0,174,0,0,18,68,49,152762,14,0,0,63,72,64,4194432,0,67,0,2,0,0,75,0,255196,14,55,1,-1,62,50,2,0,0,0,0,77,68,59,43,0,-1,0,0,9,1,0,1,0,0,161175,1,0,14,1,0,2,57,4,0,80,255196,0,12,0,1,0,57,1,0,62,503,3,0,0,0,2,0,0,0,30,0,2,0,69,52,0,-1,55,0,0,20
27077,25746,25746,0,0,0,0,0,9,5,2150101,0,4,259,47,1,75,0,0,0,60,0,554,0,62,12,55,45,0,0,0,49,8,0,61,31,64,67,11,0,60,60,232001,61,2029,43,65,61,0,-1,0,1502,66,77,0,175,3,0,7,51,379,150447,3,0,0,65,61,67,0,2,70,0,2,0,0,71,0,255197,8,61,1,-1,68,43,1,0,0,0,0,69,73,62,55,0,-1,0,2,9,4,0,1,0,22,159705,1,0,52,1,0,2,62,2,0,74,255197,0,9,0,1,0,50,3,0,67,501,3,0,0,0,1,0,0,0,30,0,1,0,75,62,0,-1,51,0,0,6
33217,4302,4302,0,0,15,0,0,25,18,240000,0,20,0,75,1,79,0,0,0,69,0,204,4,71,10,68,53,0,0,0,65,10,0,64,31,70,75,8,0,70,67,223101,73,2029,58,64,59,0,-1,0,1505,68,71,0,175,0,0,12,63,103,152880,14,0,0,70,71,71,0,0,70,0,2,0,0,75,0,255205,12,65,1,-1,72,69,1,0,0,0,0,74,72,71,47,0,-1,0,0,8,7,0,1,0,0,160455,0,0,95,1,0,2,63,3,0,86,255205,0,9,0,1,0,62,2,0,70,503,2,0,1,0,1,0,0,0,30,0,2,0,71,69,0,-1,50,0,0,19
17270,34818,34818,0,0,30,0,0,33,42,2360101,1,5,0,60,1,74,0,0,0,70,0,16,0,33,16,55,73,0,0,0,65,6,0,25,12,53,79,5,88,68,68,223101,66,2031,71,68,18,0,-1,0,47,69,81,0,179,3,0,18,62,1,153443,25,0,0,70,69,75,128,2,75,0,2,0,0,71,0,255206,14,30,1,-1,65,48,1,0,0,0,0,76,77,60,62,0,-1,0,0,12,3,0,1,0,8,161393,1,0,14,1,0,4,74,4,0,78,255206,0,6,0,1,0,71,1,0,70,502,3,0,0,0,2,0,0,0,24,0,1,0,79,22,0,14,68,0,0,6
2244,34331,34331,0,0,0,0,0,33,18,2290401,0,0,244,59,1,68,0,0,0,67,0,241,4,59,10,67,49,0,0,0,59,11,0,58,31,45,71,14,0,66,65,220001,66,2028,60,70,56,0,-1,0,4525,69,65,0,188,3,0,18,76,73,152825,14,0,0,70,72,69,0,0,86,1,2,0,0,67,0,255210,8,58,1,-1,69,51,2,0,0,0,0,62,66,62,50,0,-1,0,0,12,3,0,1,0,0,161529,0,0,145,1,0,4,69,3,0,73,255210,0,5,0,2,0,61,5,0,67,502,3,0,4,0,1,0,0,0,30,0,5,0,65,59,0,-1,50,0,0,0
34846,37736,37736,0,0,0,0,0,11,12,1140000,0,0,244,41,1,55,0,0,0,46,0,176,0,63,-1,58,46,0,0,0,39,14,0,64,31,44,67,12,0,65,56,232001,42,2027,36,54,61,0,-1,1,1508,56,45,0,192,0,0,-1,85,102,151270,5,0,0,61,79,62,524288,0,86,0,2,0,0,38,0,255211,7,64,1,-1,62,42,1,0,0,0,0,76,45,52,65,0,-1,0,0,8,3,0,1,0,16,160602,1,0,9,1,0,3,73,4,0,70,255211,0,12,0,1,0,43,2,0,66,501,2,0,0,0,1,0,0,0,30,0,5,0,45,65,0,-1,38,0,0,0
10990,22877,22877,0,0,0,0,0,0,23,2180101,0,0,27,53,1,79,0,0,0,55,0,82,0,28,23,49,51,0,0,0,50,7,0,22,31,54,66,12,0,60,58,220101,56,2026,57,64,24,0,-1,0,1011,66,82,0,177,3,0,25,50,34,152786,12,0,0,65,49,61,0,0,71,0,2,0,0,72,0,255216,11,26,1,-1,55,43,2,0,0,0,0,42,87,53,32,0,-1,0,1,9,9,0,1,0,7,161000,1,0,34,1,0,3,55,4,0,52,255216,0,13,0,3,0,56,10,0,63,501,2,0,0,0,8,0,16,0,30,0,2,0,84,24,0,-1,47,1,0,0
12071,25652,12071,0,0,0,0,0,44,43,2120000,0,3,0,49,1,65,0,0,0,70,0,77,0,23,-1,45,63,0,0,0,67,5,0,25,31,43,74,13,0,69,66,223101,54,2027,74,66,21,0,-1,0,2004,67,71,0,185,3,0,18,77,132,152753,25,0,0,72,65,74,0,0,79,0,0,0,0,50,0,255217,14,28,1,-1,59,42,1,0,0,0,0,47,65,51,74,0,-1,0,0,7,3,0,1,0,0,159556,1,0,52,1,0,3,81,4,0,53,255217,0,5,0,1,0,71,4,0,71,501,3,0,0,0,5,0,0,0,30,0,5,0,68,22,0,-1,57,0,0,0
1908,556,556,0,0,32,0,0,30,43,2150101,0,0,16,73,1,86,0,0,0,78,0,451,4,38,18,63,68,0,0,0,72,10,0,30,31,66,81,12,0,76,71,223101,73,2030,77,82,35,0,-1,0,5001,81,82,0,174,3,0,16,67,40,152515,25,0,0,80,69,78,1048704,0,72,1,2,0,0,84,0,255223,14,42,1,-1,75,52,3,0,0,0,0,73,87,70,74,0,-1,0,0,8,9,0,1,0,9,161749,0,0,129,2,0,3,92,2,0,64,255223,0,8,0,3,0,75,5,0,77,501,4,0,1,0,7,0,0,0,30,0,1,0,84,44,0,-1,67,0,0,0
36591,35261,35261,0,0,18,0,0,32,31,60201,0,5,27,73,1,82,0,0,0,70,0,1071,0,52,-1,72,63,0,0,0,74,10,0,56,31,69,80,12,0,67,64,223101,67,2027,66,75,48,0,-1,0,2511,75,70,0,174,0,0,14,63,103,153273,18,0,0,74,69,81,0,0,75,0,2,0,0,85,0,255233,9,52,1,-1,75,71,2,0,0,0,0,80,87,71,45,0,-1,0,0,9,3,0,1,0,0,161333,1,0,43,2,0,4,69,4,0,73,255233,0,15,0,3,0,71,2,0,72,503,4,0,0,0,1,1,0,0,30,0,3,0,78,53,0,-1,71,0,0,5
17882,21231,46805,21266,0,0,2,0,0,1,40102,0,0,0,12,1,34,0,0,0,6,0,57,0,13,-1,23,15,0,0,0,7,61,0,13,31,13,60,59,0,40,23,221002,36,2029,10,14,11,0,-1,0,546,59,21,0,188,3,0,-1,61,324,151994,0,0,0,21,53,43,0,0,78,0,1,0,0,31,0,255239,57,28,1,-1,24,13,0,0,0,0,0,19,32,57,11,0,-1,0,1,58,9,3,1,0,0,161893,1,0,167,1,0,3,54,4,0,21,255239,0,53,0,0,0,58,4,0,57,503,3,0,0,0,3,2,0,0,30,0,5,0,61,9,0,-1,8,0,0,0
2331,7566,7566,0,0,0,0,0,0,31,2150101,6,24,248,47,1,66,0,0,0,63,0,1070,0,15,16,57,50,0,0,0,59,7,0,22,31,53,69,8,0,58,62,223101,58,2028,63,68,18,0,-1,0,1508,67,81,0,186,3,0,25,72,70,152807,18,0,0,69,59,66,32768,0,82,0,2,0,0,68,0,255241,14,22,1,-1,64,48,2,0,0,0,0,27,68,58,63,0,-1,0,0,7,3,0,1,0,0,161707,1,0,7,1,0,3,74,3,0,55,255241,0,10,0,2,0,62,2,0,64,501,3,0,0,0,1,0,0,0,30,0,4,0,75,16,0,14,58,0,0,3
13055,7211,13057,7217,0,0,0,0,39,27,2010000,0,21,0,45,1,77,0,0,0,63,0,1090,0,23,25,41,50,0,0,0,47,13,0,15,31,52,64,9,0,57,50,221002,47,2029,60,65,20,0,-1,0,561,65,86,0,175,3,0,27,61,105,152196,16,0,0,61,61,55,35651584,0,64,0,2,0,0,78,0,255245,13,22,1,-1,56,35,2,0,0,0,0,52,87,50,35,0,-1,0,1,7,9,0,1,0,0,161903,1,0,167,1,0,3,63,2,0,66,255245,0,9,0,1,0,56,3,0,63,502,2,0,0,0,1,2,0,0,30,0,2,0,86,21,0,-1,52,0,0,3
2097,9950,9950,0,0,0,0,0,0,7,2080101,0,27,0,46,1,70,0,0,0,62,0,298,0,61,-1,63,34,0,0,0,55,7,0,60,31,68,69,7,0,60,59,220001,57,2027,43,64,61,0,-1,0,4001,64,75,0,181,3,0,16,65,431,152820,7,0,0,64,67,57,0,0,70,0,2,0,0,61,0,255247,5,61,1,-1,64,38,1,0,0,0,0,66,76,61,57,0,-1,0,2,10,9,0,1,0,0,161897,1,0,39,2,0,2,72,3,0,71,255247,0,8,0,1,0,49,2,0,66,502,3,0,0,0,1,0,0,0,30,0,2,0,75,62,0,-1,42,0,0,7
38340,22834,38125,38125,0,116,0,0,20,121,40101,0,0,39,83,1,92,0,0,0,81,0,666,4,79,18,91,88,0,0,0,89,12,0,85,31,78,92,5,0,90,88,223101,91,2029,81,91,69,0,-1,0,1519,91,69,0,172,3,0,10,59,58,152428,14,0,0,90,70,78,67177729,0,64,1,2,0,1048576,89,0,255253,8,75,5,-1,91,69,3,0,0,0,0,77,75,87,52,0,-1,0,1,13,4,0,1,0,0,160601,0,0,38,1,0,3,66,3,0,89,255253,0,5,0,2,0,81,4,0,90,501,2,0,2,0,2,1,0,0,30,0,1,0,72,74,0,-1,62,0,0,0
12247,28813,28813,0,0,5,0,0,11,12,2190101,6,0,251,44,1,77,0,0,0,59,0,176,0,67,12,64,55,0,0,0,32,14,0,66,31,59,68,14,0,65,69,234101,61,2027,33,65,60,0,-1,0,3519,68,75,0,176,3,0,3,69,132,152096,5,0,0,68,69,49,262144,0,73,0,5,0,0,70,0,255256,9,66,1,-1,75,39,1,0,0,0,0,74,76,64,67,0,-1,0,0,7,9,0,1,0,8,161543,1,0,52,1,0,3,77,2,0,63,255256,0,8,0,1,2048,39,4,0,68,502,2,0,0,0,4,1,0,0,30,0,2,0,75,66,0,-1,41,0,0,0
46806,46807,46809,46808,0,0,0,0,0,27,1450101,0,0,0,66,1,90,0,0,0,62,0,267,0,21,27,45,63,0,0,0,56,11,0,21,31,57,75,11,0,64,71,220001,61,2028,55,72,23,0,-1,0,1015,73,88,0,172,3,0,12,34,131,153539,16,0,0,70,42,65,34603008,2,64,0,2,0,0,84,0,255257,5,24,1,-1,58,59,3,0,0,0,0,48,91,57,54,0,-1,0,1,13,9,0,1,0,0,161760,1,0,38,1,0,4,58,3,0,51,255257,0,15,0,3,0,58,9,0,66,503,2,0,0,0,9,0,0,0,30,0,2,0,89,18,0,-1,65,0,0,0
40930,7476,46810,40932,0,22,0,0,37,28,2150301,0,6,45,48,1,63,0,0,0,66,0,101,0,49,14,70,50,0,0,0,55,9,0,46,31,65,66,8,0,68,64,223101,66,2027,57,59,52,0,-1,1,2522,62,67,0,175,0,0,23,39,79,152104,16,0,0,64,46,50,0,1,67,0,3,0,0,73,0,255258,7,49,1,-1,69,42,2,0,0,0,0,45,59,65,45,0,-1,0,1,11,9,0,1,0,16,161749,1,0,45,2,0,3,41,3,0,62,255258,0,8,0,2,0,55,4,0,65,503,2,0,0,0,4,0,0,0,30,0,2,0,63,50,0,7,42,0,0,0
27723,27260,27260,0,0,0,40,0,0,45,2120101,0,0,0,10,1,39,0,0,0,5,0,228,0,10,-1,25,17,0,0,0,5,74,0,11,31,13,82,79,0,70,36,220101,39,2027,8,8,14,0,-1,0,1010,79,28,0,190,3,0,-1,47,86,153518,0,0,0,16,72,50,0,1,86,0,2,0,0,41,0,255266,67,30,1,-1,28,14,0,0,0,0,0,20,31,67,11,0,-1,0,1,71,9,3,1,0,9,159872,1,0,18,1,0,2,50,2,0,20,255266,0,72,0,0,0,71,10,0,74,501,3,0,0,0,10,0,0,0,30,0,5,0,74,6,0,-1,5,0,0,0
17262,23955,46811,17251,0,0,0,0,31,21,2150301,0,19,287,55,1,68,0,0,0,66,0,649,0,61,16,65,59,0,0,0,66,13,0,65,31,60,70,10,0,65,65,221002,67,2027,63,68,56,0,-1,0,68,68,67,0,181,3,0,18,69,85,152375,14,0,0,68,71,63,1048576,0,71,0,2,0,0,69,0,255268,11,62,1,-1,67,49,2,0,0,0,0,66,65,64,58,0,-1,0,0,10,6,0,1,0,0,161524,1,0,45,1,0,3,68,3,0,79,255268,0,5,0,2,0,63,2,0,67,501,3,0,0,0,1,0,0,0,30,0,2,0,66,63,0,-1,51,0,0,6
19357,28813,28813,0,10,38,0,0,30,27,1130401,0,0,27,59,1,87,0,0,0,69,0,1066,4,63,7,62,45,0,0,0,57,8,0,58,31,68,82,10,0,71,57,224001,68,2026,65,79,60,0,-1,0,1005,78,79,0,175,3,0,27,34,131,153607,16,0,0,76,45,64,2097152,0,61,1,2,0,0,91,0,255272,13,58,1,-1,70,35,3,0,0,0,0,68,85,66,36,0,-1,0,1,11,4,0,1,0,0,160448,0,0,95,2,0,3,49,2,0,48,255272,0,9,0,2,0,61,4,0,73,503,2,0,2,0,4,0,0,0,30,0,1,0,82,59,0,-1,39,0,0,0
24289,29645,29645,0,0,14,0,0,48,11,2330101,0,0,29,20,1,45,0,0,0,41,0,77,0,64,14,65,35,0,0,0,20,13,0,67,31,25,67,13,0,59,63,232101,42,2026,34,57,61,0,-1,0,602,58,48,0,185,3,0,10,72,96,151579,5,0,0,62,71,33,262144,2,78,0,2,0,0,55,0,255273,6,65,1,-1,67,21,1,0,0,0,0,65,52,49,67,0,-1,0,0,9,3,0,1,0,0,159706,1,0,95,1,0,3,70,2,0,72,255273,0,9,0,1,0,31,4,0,65,501,3,0,0,0,3,0,0,0,30,0,5,0,50,66,0,-1,28,0,0,0
25131,16238,16238,0,0,0,0,0,0,41,240000,0,6,0,53,1,74,0,0,0,74,0,123,0,23,-1,46,59,0,0,0,69,11,0,12,15,33,70,13,0,65,63,224001,62,2027,73,67,19,0,-1,0,1,68,76,0,177,3,0,-1,56,0,152229,25,0,0,69,52,67,0,0,70,0,2,0,0,74,0,255275,15,20,1,-1,60,55,1,0,0,0,0,27,80,52,53,0,-1,0,0,7,1,0,1,0,0,161733,1,0,95,1,0,3,67,4,0,62,255275,0,7,0,1,0,69,4,0,67,501,3,0,0,0,1,0,0,0,15,0,1,0,78,13,0,-1,46,0,0,6
37247,14297,37130,0,0,0,0,0,22,17,2300000,0,0,38,48,1,56,0,0,0,66,0,123,0,65,-1,71,48,0,0,0,54,12,0,66,31,44,74,6,0,68,70,223101,64,2028,45,65,58,0,-1,0,4,66,68,0,177,3,0,14,64,40,152460,10,0,0,69,66,59,1024,1,74,0,2,0,0,70,0,255293,11,64,1,-1,74,41,1,0,0,0,0,68,56,63,59,0,-1,0,1,13,9,0,1,0,9,161558,1,0,48,2,0,3,63,2,0,70,255293,0,13,0,2,0,51,4,0,69,501,3,0,0,0,1,0,0,0,30,0,2,0,63,65,0,-1,41,0,0,0
18824,19553,18831,19606,0,5,0,0,48,11,2290103,0,0,0,34,1,50,0,0,0,24,0,57,0,64,12,40,36,0,0,0,46,13,0,62,31,35,66,9,0,58,44,221002,32,2029,31,48,62,0,-1,0,520,50,66,0,184,3,0,3,78,167,151912,5,0,0,53,73,53,0,0,78,0,1,0,0,57,0,255297,13,63,1,-1,48,30,1,0,0,0,0,65,66,39,61,0,-1,0,0,6,9,0,1,0,8,160776,1,0,167,1,0,3,76,4,0,70,255297,0,15,0,1,0,38,4,0,64,503,3,0,0,0,3,2,9,0,30,0,2,0,66,64,0,-1,33,0,0,0
10561,6299,6299,0,0,0,49,0,0,45,60000,0,0,38,14,1,60,0,0,0,6,0,240,0,14,-1,40,18,0,0,0,9,75,0,6,31,11,84,81,0,74,48,223101,58,2029,7,19,16,0,-1,0,1532,81,52,0,191,3,0,-1,58,145,152987,0,0,0,28,77,54,0,0,74,0,2,0,0,50,0,255303,72,51,1,-1,43,14,0,0,0,0,0,26,50,72,11,0,-1,0,1,75,3,0,1,0,0,161698,1,0,27,1,0,3,63,4,0,35,255303,0,77,0,0,37,75,4,0,77,501,3,0,0,0,4,0,0,0,30,0,5,0,75,13,0,-1,8,0,0,0
33183,3591,3591,0,0,0,0,0,0,23,1360101,0,6,0,63,1,65,0,0,0,58,0,1078,1,36,-1,55,61,0,0,0,65,14,0,31,31,59,68,7,0,55,57,223101,59,2028,59,64,33,0,-1,0,1526,63,76,0,183,3,0,23,58,168,153019,12,0,0,62,56,62,0,2,74,1,2,0,0,68,0,255312,6,35,1,-1,59,68,2,0,0,0,0,37,76,59,49,0,-1,0,1,12,6,0,1,0,8,161333,0,0,42,2,0,4,63,3,0,67,255312,0,12,0,2,2048,60,1,0,63,503,2,0,2,0,2,0,0,0,30,0,1,0,76,33,0,-1,48,0,0,3
29413,19667,19667,0,0,0,0,0,25,3,1360000,7,0,247,53,1,66,0,0,0,60,0,547,0,64,23,57,41,0,0,0,39,5,0,60,31,62,69,10,0,61,60,220101,58,2026,47,63,62,0,-1,0,1029,63,69,0,183,0,0,12,65,84,152246,3,0,0,62,68,46,0,1,73,0,6,0,0,58,0,255314,11,63,1,-1,61,33,1,0,0,0,0,69,69,58,67,0,-1,0,2,13,9,0,1,0,7,161326,1,0,110,1,0,3,71,4,0,73,255314,0,15,0,1,4096,45,9,0,66,503,3,0,0,0,6,0,0,0,30,0,2,0,69,62,0,-1,37,0,0,0
17525,6238,6238,0,0,36,0,0,42,44,60101,0,5,0,72,1,71,0,0,0,68,0,681,0,37,12,56,67,0,0,0,70,10,0,29,31,61,68,14,0,65,57,232001,63,2029,72,68,27,0,-1,0,528,67,70,0,177,3,0,23,69,247,150632,25,0,0,67,62,71,0,2,73,0,2,0,0,67,0,255319,7,36,1,-1,67,63,2,0,0,0,0,59,65,63,63,0,-1,0,0,12,9,0,1,0,8,161165,1,0,60,1,0,3,70,4,0,50,255319,0,13,0,2,0,71,4,0,68,502,4,0,0,0,3,0,0,0,30,0,2,0,68,33,0,-1,63,0,0,0
16296,19553,46812,19580,30,10,0,0,42,43,1140101,0,3,0,53,1,89,0,0,0,69,0,227,0,48,16,42,53,0,0,0,56,13,0,53,31,49,66,6,0,66,62,221002,56,2029,64,67,46,0,-1,0,555,68,92,0,174,3,0,7,64,138,151858,25,0,0,61,63,64,35651585,0,66,0,2,0,0,82,0,255329,6,47,1,-1,58,41,2,0,0,0,0,37,92,52,44,0,-1,0,0,6,9,0,1,0,0,161671,1,0,167,2,0,4,68,4,0,81,255329,0,15,0,2,0,62,3,0,65,501,3,0,0,0,2,2,0,0,30,0,2,0,92,44,0,18,59,0,0,0
24267,30238,22679,0,0,0,0,0,14,11,60101,0,0,0,27,1,60,0,0,0,37,0,451,0,72,14,50,33,0,0,0,33,14,0,76,31,36,76,11,0,65,62,223101,34,2027,28,35,71,0,-1,0,1514,46,62,0,183,0,0,10,72,96,152286,5,0,0,49,71,55,0,0,75,0,2,0,0,57,0,255333,6,73,1,-1,60,37,1,0,0,0,0,75,62,46,70,0,-1,0,0,11,9,0,1,0,0,161531,1,0,52,1,0,2,74,3,0,66,255333,0,8,0,1,0,36,3,0,71,501,3,0,0,0,3,0,0,0,30,0,2,0,62,75,0,-1,36,0,0,0
16976,23856,23856,0,0,0,0,0,0,6,1360101,0,0,29,50,1,82,0,0,0,54,0,1084,0,62,7,54,51,0,0,0,49,13,0,51,31,60,75,10,0,60,59,223101,53,2027,51,68,60,0,-1,0,1002,69,79,0,170,0,0,12,54,29,154013,3,0,0,66,55,55,0,0,69,0,2,0,0,81,0,255335,11,56,1,-1,64,39,2,0,0,0,0,40,84,58,49,0,-1,0,2,13,9,0,1,0,0,161371,1,0,70,1,0,4,63,4,0,68,255335,0,8,0,2,0,51,5,0,64,503,4,0,0,0,6,0,0,0,30,0,7,0,81,54,0,-1,37,0,0,0
32060,17775,17775,0,0,23,0,0,28,27,1140101,1,2,0,43,1,58,0,0,0,64,0,74,0,57,7,64,43,0,0,0,45,7,0,55,31,62,68,6,0,64,60,223101,64,2026,47,66,56,0,-1,1,4003,66,66,0,184,3,0,12,57,44,152793,16,0,0,67,59,52,0,0,75,0,2,0,0,74,0,255337,7,53,1,-1,66,34,2,0,0,0,0,54,59,62,45,0,-1,0,1,15,2,0,1,0,16,161340,1,0,25,1,0,3,53,2,0,67,255337,0,8,0,1,0,48,2,0,65,501,3,0,0,0,1,0,0,0,30,0,2,0,63,49,0,27,36,0,0,2
17282,26862,26862,0,0,0,0,0,35,38,2310101,0,0,29,58,1,91,0,0,0,61,0,79,0,53,16,54,56,0,0,0,60,14,0,49,31,57,75,6,0,59,70,223101,57,2028,59,75,36,0,-1,0,1016,74,92,0,170,0,0,23,56,124,153384,27,0,0,68,59,61,2097152,0,66,0,2,0,0,90,0,255339,12,48,1,-1,61,56,3,0,0,0,0,50,93,58,46,0,-1,0,0,11,3,0,1,0,0,161868,1,0,70,1,0,4,68,3,0,69,255339,0,13,0,3,0,59,6,0,68,503,3,0,0,0,4,0,0,0,30,0,7,0,92,48,0,-1,46,0,0,0
28559,12803,12803,0,0,0,0,0,0,23,60201,0,3,0,56,1,87,0,0,0,59,0,77,0,26,18,64,55,0,0,0,66,12,0,26,31,57,68,12,0,50,49,223101,61,2026,60,78,26,0,-1,1,2507,75,71,0,180,3,0,16,45,378,152124,12,0,0,74,48,62,1048576,2,76,0,2,0,0,74,0,255341,15,27,1,-1,68,50,2,0,0,0,0,34,74,62,35,0,-1,0,1,10,9,0,1,0,8,161701,1,0,60,1,0,3,47,2,0,65,255341,0,10,0,3,2048,61,4,0,67,501,3,0,0,0,4,0,9,0,30,0,2,0,72,25,0,23,60,1,0,0
28978,15044,15044,0,0,0,0,0,19,20,1140000,0,6,35,69,1,71,0,0,0,68,0,77,0,68,-1,73,59,0,0,0,65,6,0,65,31,68,72,10,0,70,77,223101,68,2029,60,66,66,0,-1,0,5,69,71,0,180,3,0,10,61,29,152155,14,0,0,70,68,67,134144,0,71,0,2,0,0,71,0,255343,10,64,1,-1,74,60,2,0,0,0,0,66,70,71,62,0,-1,0,0,11,1,0,1,0,8,161333,1,0,12,1,0,4,69,3,0,83,255343,0,9,0,3,0,63,2,0,70,503,3,0,0,0,1,0,9,0,30,0,2,0,71,60,0,-1,57,0,0,20
13212,46813,46813,0,0,0,0,0,0,11,60101,0,0,0,28,1,43,0,0,0,32,0,30,0,57,-1,55,34,0,0,0,22,15,0,59,31,39,62,8,0,45,58,223101,44,2026,30,48,56,0,-1,0,2002,48,52,0,185,3,0,-1,70,250,153232,5,0,0,49,62,31,263168,0,84,0,2,0,0,54,0,255348,15,56,1,-1,46,29,1,0,0,0,0,57,54,44,47,0,-1,0,0,11,5,0,1,0,0,161882,1,0,70,1,0,2,56,2,0,50,255348,0,14,0,1,0,29,4,0,56,500,4,0,0,0,4,2,0,0,30,0,5,0,53,56,0,-1,25,0,0,0
12215,21953,21953,0,0,33,0,0,20,27,1450000,0,3,0,63,1,68,0,0,0,62,0,123,0,51,18,69,63,0,0,0,55,5,0,62,31,62,64,6,0,56,67,223101,63,2026,51,63,49,0,-1,0,10,63,74,0,176,3,0,14,58,66,152449,16,0,0,62,57,65,0,0,73,0,2,0,0,68,0,255352,8,56,1,-1,66,58,2,0,0,0,0,57,62,65,55,0,-1,0,1,14,6,0,1,0,0,159480,1,0,52,2,0,3,61,2,0,53,255352,0,13,0,2,0,56,1,0,63,501,3,0,0,0,3,0,0,0,30,0,1,0,69,60,0,27,57,0,0,0
24225,12791,12791,0,0,25,0,0,21,31,1360000,0,3,0,59,1,76,0,0,0,62,0,1070,0,57,12,63,60,0,0,0,62,7,0,55,31,56,71,6,0,62,62,223101,63,2027,61,65,51,0,-1,0,2031,65,63,0,188,3,0,14,61,148,153218,18,0,0,66,65,63,0,1,69,0,2,0,0,52,0,255360,8,52,1,-1,65,58,2,0,0,0,0,65,74,62,52,0,-1,0,0,7,9,0,1,0,0,161742,1,0,198,1,0,3,66,3,0,74,255360,0,10,0,2,0,61,3,0,65,501,3,0,0,0,3,0,0,0,30,0,5,0,68,46,0,-1,52,0,0,3
6190,24754,24754,0,0,0,0,0,25,23,2150103,7,21,2,59,1,82,0,0,0,62,0,241,0,52,-1,60,61,0,0,0,56,8,0,45,31,60,74,12,0,65,66,220101,68,2028,61,70,46,0,-1,0,17,70,89,0,174,3,0,23,48,70,153389,12,0,0,67,58,62,2105344,0,69,0,6,0,0,82,0,255361,11,47,1,-1,66,50,3,0,0,0,0,59,85,63,41,0,-1,0,1,6,3,0,1,0,0,161001,1,0,56,1,0,2,56,4,0,76,255361,0,14,0,3,0,60,6,0,69,501,3,0,0,0,6,0,0,0,30,0,2,0,87,44,0,-1,52,0,0,0
26707,1035,1035,0,0,0,49,0,0,2,1780000,0,0,252,14,1,45,0,0,0,8,0,632,0,11,-1,34,14,0,0,0,8,75,0,10,31,15,78,74,0,69,45,223101,32,2028,7,12,12,0,-1,0,49,74,49,0,188,3,0,-1,64,378,152515,0,0,0,30,66,50,0,2,83,0,2,0,0,48,0,255368,67,47,1,-1,41,10,0,0,0,0,0,19,46,67,19,0,-1,0,1,69,9,3,1,0,8,159544,1,0,183,1,0,3,65,2,0,29,255368,0,66,0,0,0,69,5,0,72,501,5,0,0,0,6,2,9,0,30,0,5,0,75,8,0,-1,9,0,0,0
25497,23843,23843,0,0,0,0,0,0,41,2150101,0,0,35,36,1,72,0,0,0,61,0,1061,0,16,-1,35,55,0,0,0,48,6,0,15,31,30,63,11,0,58,47,223101,51,2026,63,52,12,0,-1,1,1009,56,65,0,175,3,0,12,59,379,152796,25,0,0,56,55,54,0,0,64,0,2,0,0,64,0,255369,14,20,1,-1,47,28,1,0,0,0,0,38,61,41,56,0,-1,0,0,14,9,0,1,0,8,159555,1,0,183,2,0,3,70,2,0,59,255369,0,6,0,1,0,57,6,0,58,501,3,0,0,0,9,0,0,0,30,0,1,0,63,18,0,-1,49,0,0,0
