firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,careerenddate,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,careerstartdate,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,previousteamcountryid2,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,previousteamcountryid1,previousteamid3,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,previousteamid2,shortpassing,modeavailability,freekickaccuracy,skillmoves,faceposerpreset,previousteamcountryid3,previousteamid1,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,goldenage,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
23557,37932,23557,23557,0,2024,0,0,0,10,109,60101,0,2005,3,251,87,1,81,0,0,0,84,0,79,0,85,-1,86,56,0,0,0,70,12,0,83,10,89,89,9,0,90,86,223101,80,2028,70,89,86,0,-1,0,1033,89,86,0,174,3,0,-1,69,45,1,148134,7,0,0,92,76,54,280,81,134144,0,75,0,0,0,4194304,84,0,176676,5,83,5,-1,243,93,0,67,4,0,22,567,0,0,0,79,88,87,76,0,-1,0,3,5,4,0,1,0,0,161715,0,0,54,2,0,4,80,4,0,88,176676,0,5,0,4,0,72,6,0,89,502,4,0,0,0,6,0,0,0,27,4,0,353,0,87,81,0,-1,73,0,0,0
36617,20282,20282,0,0,2024,116,0,0,21,120,1130000,0,2007,2,0,88,1,77,0,0,0,81,0,1065,0,80,18,93,73,2,0,0,88,10,0,84,31,88,90,10,0,92,88,232001,93,2028,77,84,71,0,-1,0,2008,86,72,0,183,1,0,10,74,45,319,148736,14,0,0,92,74,21,243,87,21041416,0,78,0,2,0,1024,79,0,182521,13,76,5,-1,21,93,11,84,2,0,0,32,0,0,0,68,70,91,58,0,-1,0,1,11,1,0,1,0,0,161715,0,0,21,1,0,5,61,5,0,80,182521,0,7,0,2,512,82,2,0,90,501,2,0,0,0,1,0,0,0,24,30,0,2,0,71,73,0,-1,84,0,0,2
10231,14900,14900,0,0,2023,0,0,0,139,130,50401,1,2008,3,243,84,1,92,0,0,0,86,0,683,0,31,-1,83,88,2,0,0,81,11,0,46,15,79,88,8,44,87,89,232001,86,2028,85,93,24,0,-1,0,49,91,89,0,175,1,0,27,68,14,3,149104,16,0,0,90,68,18,243,82,46139393,0,74,1,1,0,1048576,91,0,183277,6,37,4,-1,5,86,0,80,3,0,45,65,0,0,25,50,93,84,60,0,-1,0,1,12,8,0,1,0,0,161228,0,0,7,1,0,4,64,3,0,83,183277,0,8,0,3,256,83,2,0,88,503,2,0,0,0,1,0,0,0,26,29,0,356,1,91,32,0,-1,78,0,0,20
30701,32794,30701,30701,0,2020,118,0,0,49,114,2290401,1,2005,0,0,82,1,79,0,0,0,77,0,1,0,85,12,81,70,0,0,0,82,12,0,87,15,76,86,9,0,88,83,230101,79,2028,75,80,83,0,-1,0,1013,81,89,0,179,3,0,14,78,14,3,147719,10,0,0,83,83,38,568,83,84148226,0,69,0,2,0,65536,82,0,184943,9,84,4,-1,5,84,0,61,3,0,54,234,0,0,0,87,87,80,72,0,-1,0,1,6,9,0,1,0,0,160935,0,0,54,1,0,3,78,4,0,92,184943,0,12,0,2,0,78,9,0,86,501,4,0,0,0,9,2,0,0,25,28,0,2,0,88,86,0,-1,70,0,0,0
33580,9763,9763,0,0,2021,0,0,0,0,141,1740000,0,2003,0,0,72,1,82,0,0,0,86,0,47,0,42,-1,65,82,0,0,0,77,12,0,45,15,48,85,12,0,78,83,220101,73,2028,86,84,35,0,-1,0,4525,83,94,0,179,1,0,-1,66,47,0,148001,25,0,0,84,74,40,0,84,4194305,0,74,1,0,0,33554432,82,0,188428,13,43,3,-1,896,76,0,72,3,0,108,900,0,0,0,66,91,68,82,0,-1,0,2,15,9,0,1,0,0,161421,0,0,108,1,0,4,83,2,0,94,188428,0,6,0,2,2048,84,9,0,85,503,4,0,0,0,8,0,0,0,23,21,0,2,2,93,32,0,-1,84,0,0,0
9258,23516,23516,0,0,1997,32,0,0,31,134,10401,0,1976,0,255,95,0,90,0,0,0,92,0,3,0,41,-1,89,93,0,0,0,91,13,0,45,15,88,95,15,0,93,95,233101,95,2028,94,97,38,0,-1,1,1505,96,88,0,165,1,0,25,75,45,0,138078,18,0,0,96,77,52,111019,86,4204809,0,70,0,1,0,1048576,95,0,190042,8,40,5,-1,48,90,0,93,4,0,27,1877,0,0,0,77,92,91,67,0,-1,0,2,9,9,0,1,0,26,161421,0,0,52,2,0,3,82,3,0,78,190042,0,6,0,4,0,91,5,0,95,500,5,0,0,0,5,0,0,0,25,0,0,20,0,90,28,0,-1,87,0,0,0
4848,25666,25666,0,0,1978,0,0,0,0,111,2010000,1,1958,1,0,71,0,81,0,0,0,60,0,116,0,93,-1,88,74,0,0,0,66,15,0,91,15,71,90,9,0,92,93,260101,79,2028,54,65,91,0,-1,0,2006,76,71,0,178,1,0,-1,82,95,1,130937,5,0,0,85,83,14,111144,75,16827392,0,72,1,2,0,131072,82,0,190044,12,92,5,-1,144,90,0,64,1,0,0,19,0,0,0,79,69,81,87,0,-1,0,1,15,1,1,1,0,0,160432,0,0,14,1,0,3,83,5,0,88,190044,0,12,0,1,4608,62,2,0,90,500,2,0,0,0,1,0,0,0,25,0,0,2,0,70,93,0,-1,62,0,0,1
17765,7968,7968,0,0,1984,143,0,0,31,132,1140401,0,1964,6,0,92,0,92,0,0,0,94,0,108,0,35,-1,86,87,0,0,0,91,7,0,43,15,86,93,13,44,95,94,260101,93,2028,94,94,39,0,-1,0,2020,93,88,0,180,1,0,25,70,45,1,133141,18,0,0,95,73,34,246,84,8399234,1,71,1,2,0,4194304,80,0,190045,6,42,5,-1,241,92,0,83,4,0,95,245,0,0,0,70,92,90,64,0,-1,0,0,11,8,0,1,0,0,160432,0,0,34,1,0,5,65,2,0,81,190045,0,9,0,4,4096,91,2,0,93,500,4,0,0,0,1,0,0,0,27,0,0,1,0,90,42,0,-1,94,0,0,3
35458,37933,35458,35458,0,2004,0,0,0,0,131,1360401,0,1974,0,289,87,0,82,0,0,0,85,0,52,0,51,-1,89,87,0,0,0,91,9,0,32,8,87,89,16,0,84,95,260101,92,2028,85,90,46,0,-1,0,1514,88,81,0,192,1,0,-1,82,0,0,135633,18,0,0,93,82,54,0,90,1057856,0,79,1,2,0,256,58,0,190046,8,43,5,-1,0,88,0,87,3,0,0,1041,0,0,0,75,83,89,86,0,-1,0,1,9,3,0,1,0,0,160432,0,0,54,1,0,5,68,2,0,90,190046,0,7,0,3,0,88,6,0,89,500,3,0,0,0,1,0,0,0,28,0,0,2,1,82,28,2,-1,89,0,0,0
13097,26320,26320,0,0,1981,0,0,0,41,142,60000,0,1963,3,0,77,0,83,0,0,0,96,0,32,0,32,-1,66,84,0,0,0,81,9,0,41,15,66,92,6,0,96,89,260101,81,2028,97,80,31,0,-1,0,48,85,82,0,176,1,0,-1,75,95,0,132603,25,0,0,89,74,21,0,94,4194433,1,74,0,2,0,16,93,0,190048,5,44,5,-1,0,82,0,74,3,0,0,21,0,0,0,61,92,76,94,0,-1,0,1,13,1,0,1,0,0,160480,0,0,21,1,0,4,88,3,0,79,190048,0,9,0,2,256,92,2,0,92,500,3,0,0,0,1,0,0,0,26,0,0,2,2,87,44,0,-1,94,0,0,3
5732,6786,6787,6787,0,1989,0,0,0,136,141,2120000,0,1972,0,0,76,0,83,0,0,0,83,0,282,0,52,-1,73,82,0,0,0,82,10,0,55,15,79,86,14,0,80,84,221102,77,2028,85,87,48,0,-1,0,516,84,90,0,179,1,0,23,84,0,1,135360,25,0,0,80,83,21,110502,87,606079072,0,78,0,1,0,33554432,85,0,191208,7,60,4,-1,1824,80,0,75,3,0,0,32,0,0,0,72,84,78,80,0,-1,0,3,6,9,0,1,0,0,161715,0,0,167,1,0,5,76,5,0,90,191208,0,9,0,3,768,85,4,0,86,500,1,0,0,0,4,0,0,0,27,0,0,2,0,87,67,0,-1,84,0,0,0
17914,6207,6207,0,0,2004,0,1,0,0,145,240000,1,1988,0,0,67,0,92,0,0,0,85,0,15,0,38,-1,64,75,0,0,0,64,93,4,55,15,54,87,90,66,88,81,250101,74,2028,79,74,47,0,-1,0,2518,90,79,0,170,1,0,-1,52,95,0,140254,0,0,0,77,80,83,0,61,0,0,65,1,2,0,0,74,0,191694,81,84,4,-1,0,61,0,58,2,0,0,697,0,0,13,52,87,81,69,0,-1,4,1,83,4,0,1,0,0,160123,0,0,83,1,0,4,91,3,3,67,191694,0,80,0,0,4368,83,5,0,87,500,3,0,0,0,1,0,0,0,30,0,0,2,0,93,32,17,-1,89,0,0,0
10749,5843,5842,10751,0,1998,0,0,0,0,142,1140401,1,1982,6,0,78,0,90,0,0,0,91,0,22,0,32,-1,60,81,0,0,0,82,6,0,44,0,72,89,12,0,89,86,260101,87,2028,94,91,30,0,-1,0,1526,90,91,0,168,1,0,-1,62,83,1,139073,25,0,0,90,65,45,0,85,37748899,0,68,0,2,0,1048576,88,0,191695,13,40,5,-1,0,83,0,75,2,0,0,243,0,0,0,49,93,78,84,0,-1,0,1,14,1,0,1,0,0,160432,0,0,45,1,0,5,81,5,0,82,191695,0,11,0,2,512,89,3,0,89,500,2,0,0,0,1,0,0,0,23,0,0,1,0,92,33,17,-1,85,0,0,6
8642,13304,13304,0,0,2003,43,0,0,31,129,2290401,0,1985,6,0,88,0,91,0,0,0,84,0,95,0,49,25,84,82,0,0,0,90,10,0,54,15,89,89,9,0,84,92,252001,92,2028,87,92,45,0,-1,0,33,91,89,0,186,1,0,18,85,18,1,140356,16,0,0,92,84,14,73,89,574619780,0,83,0,2,0,1048576,75,0,191972,8,55,5,-1,18,85,0,82,4,0,0,13,0,0,0,82,91,87,86,0,-1,0,1,11,10,0,1,0,0,160139,0,0,18,1,0,5,90,2,0,82,191972,0,13,0,4,0,88,3,0,89,500,4,0,0,0,5,0,0,0,26,0,0,2,0,90,53,0,-1,91,0,0,6
23591,40683,40683,0,0,1995,0,0,0,0,142,2190000,0,1981,3,0,76,0,84,0,0,0,94,0,22,0,31,-1,64,88,0,0,0,87,7,0,45,15,72,91,10,0,93,90,260101,75,2028,95,86,30,0,-1,0,19,87,85,0,188,1,0,-1,80,27,1,139540,25,0,0,91,73,34,0,92,5243073,0,78,0,2,0,32,73,0,192181,9,37,5,-1,245,78,0,76,2,0,0,131681,0,0,0,50,82,74,88,0,-1,0,1,9,4,0,1,0,0,160432,0,0,34,1,0,4,83,5,0,76,192181,0,12,0,2,2560,92,2,0,91,500,2,0,0,0,1,0,0,0,23,0,0,4,0,84,24,0,-1,96,0,0,3
38326,16025,16025,0,0,2024,26,0,0,41,136,10302,0,2008,0,0,75,1,77,0,0,0,84,0,0,0,46,12,61,71,0,0,0,74,4,0,38,20,78,85,4,0,76,77,220101,69,2029,82,87,41,0,-1,0,1024,84,95,0,188,1,0,25,86,163,3,148871,23,0,0,85,82,27,0,89,538968064,0,79,0,0,0,33554432,75,0,204550,4,42,3,-1,1842,73,0,65,2,0,56,101100,0,0,0,78,90,71,71,0,-1,0,3,4,1,0,1,0,0,161421,0,0,56,1,0,4,77,3,0,79,204550,0,4,0,2,0,81,2,0,85,501,4,0,0,0,6,0,0,0,23,7,0,2,0,93,32,0,-1,82,0,0,0
12257,31322,31322,0,0,1995,14,0,0,49,115,2120000,0,1980,0,37,53,1,70,0,0,0,69,0,96,0,88,5,84,75,0,0,0,79,6,0,88,15,74,87,15,0,85,89,260101,82,2030,66,72,84,0,-1,0,1005,77,78,0,187,1,0,14,89,27,1,138778,10,0,0,87,86,34,244,83,164228,0,85,0,2,0,65536,65,0,214098,14,87,4,-1,245,87,0,57,2,0,45,131681,0,0,0,75,75,80,84,0,-1,0,1,11,9,0,1,0,0,160432,0,0,34,1,0,4,80,3,0,89,214098,0,10,0,2,0,73,8,0,87,500,2,0,0,0,1,0,0,0,28,0,0,4,0,77,86,0,-1,67,0,0,0
32048,14044,14044,0,0,1998,41,0,0,118,132,2010000,0,1979,0,37,87,0,76,0,0,0,91,0,5,0,80,25,91,82,0,0,0,91,6,0,79,15,85,90,12,0,92,88,260101,89,2030,86,86,75,0,-1,0,4501,86,86,0,191,1,0,14,86,27,1,138749,18,0,0,89,87,34,246,93,2097174,0,88,0,2,0,536870912,82,0,214100,13,80,5,-1,247,89,0,89,3,0,14,131681,0,0,0,84,83,88,92,0,-1,0,2,14,3,0,1,0,0,160432,0,0,34,1,0,5,83,4,0,92,214100,0,13,0,3,0,88,6,0,90,500,3,0,0,0,1,0,0,0,30,0,0,297,0,85,77,0,-1,85,0,0,0
29059,40659,29056,29056,0,1998,43,0,0,136,139,1450000,0,1983,3,0,78,0,93,0,0,0,82,0,83,0,33,25,74,93,0,0,0,80,7,0,31,15,83,88,7,0,86,92,250101,78,2030,81,95,29,0,-1,0,1518,93,92,0,175,1,0,23,56,38,1,140025,27,0,0,92,58,45,237,77,37757184,0,74,0,2,0,1048576,92,0,214101,10,37,4,-1,236,81,0,84,3,0,0,240,0,0,0,45,95,80,72,0,-1,0,1,9,3,0,1,0,0,160846,0,0,38,2,0,3,58,4,0,72,214101,0,8,0,3,2048,81,4,0,88,500,4,0,0,0,1,0,0,0,21,0,0,2,0,93,35,0,-1,81,0,0,0
12880,21765,21765,0,0,1994,0,0,0,0,142,2150401,0,1978,3,0,62,0,81,0,0,0,92,0,95,0,35,-1,68,86,0,0,0,84,10,0,42,15,59,89,12,0,90,85,260101,70,2030,93,83,33,0,-1,0,1506,84,85,0,177,1,0,-1,78,45,1,138109,25,0,0,87,75,14,18,87,33554512,0,74,1,2,0,2,77,0,214267,14,40,5,-1,7,81,0,65,2,0,163,95,0,0,0,55,88,71,87,0,-1,0,1,6,3,0,1,0,0,160432,0,0,14,1,0,4,76,5,0,83,214267,0,14,0,2,768,89,2,0,89,500,2,0,0,0,1,0,0,0,28,0,0,2,0,86,29,2,-1,89,0,0,3
8688,41150,35137,0,0,2003,0,0,0,0,141,2190401,0,1984,3,0,87,0,85,0,0,0,90,0,85,0,39,-1,68,87,2,0,0,89,6,0,43,5,74,87,9,0,88,90,252001,80,2030,90,89,31,0,-1,0,2027,88,84,0,183,1,0,-1,72,10,1,140697,25,0,0,88,75,45,243,87,1048642,0,78,0,2,0,128,84,0,214649,15,43,4,-1,211,84,0,85,3,0,14,481,0,0,0,68,82,79,80,0,-1,0,1,11,4,0,1,0,0,160432,0,0,10,2,0,4,77,2,0,85,214649,0,9,0,3,0,89,2,0,87,500,3,0,0,0,1,0,0,0,30,0,0,2,2,83,39,3,-1,92,0,0,3
24969,21034,21034,0,0,1998,0,0,0,140,131,120103,0,1981,6,0,87,0,85,0,0,0,83,0,42,0,39,-1,79,85,0,0,0,80,10,0,35,15,91,88,14,0,87,89,260101,92,2030,80,92,36,0,-1,0,6,90,83,0,183,1,0,27,65,27,1,139402,18,0,0,91,63,45,243,75,12591105,0,78,0,2,0,256,80,0,222000,7,40,4,-1,45,89,0,77,3,0,0,241,0,0,0,40,85,88,66,0,-1,0,1,14,8,0,1,0,0,160432,0,0,13,1,0,4,63,3,0,76,222000,0,7,0,3,0,80,2,0,88,500,2,0,0,0,1,0,0,0,27,0,0,2,0,84,36,17,-1,83,0,0,6
26427,2213,2213,0,0,2015,0,7,0,0,102,1450103,0,1996,3,0,20,0,61,0,0,0,12,0,515,0,21,-1,32,23,0,0,0,11,92,16,29,15,12,92,94,0,93,64,141001,63,2030,12,13,26,0,-1,0,5500,94,57,0,175,1,0,-1,70,95,0,144663,0,0,0,26,92,21,0,59,0,0,71,0,2,0,0,61,1,226293,79,59,5,-1,0,35,0,18,0,0,0,116302,0,0,0,52,60,79,9,0,-1,0,1,88,4,0,1,0,0,161228,0,0,21,1,0,3,73,3,3,43,226293,0,92,0,0,4100,88,4,0,92,500,4,0,0,0,1,0,0,0,29,0,0,2,0,92,27,0,-1,11,0,0,3
1476,25742,25742,0,0,2024,43,0,0,41,142,2330000,0,2010,3,0,82,1,91,0,0,0,94,0,566,0,48,-1,79,88,0,0,0,85,11,0,46,31,72,91,11,47,90,88,141001,78,2030,94,90,38,0,-1,0,5502,90,92,0,170,3,0,-1,77,18,539,148550,25,0,0,92,77,95,116033,86,105906242,0,62,0,1,0,1,84,1,226301,10,48,5,-1,116312,87,11,73,3,0,14,116307,0,0,0,60,94,80,86,0,-1,0,1,11,2,0,1,0,0,161715,0,0,95,2,0,4,85,4,0,87,226301,0,10,0,2,4096,90,2,0,91,501,4,0,0,0,3,0,0,0,23,30,0,127,0,93,41,0,-1,87,0,0,3
6717,41102,32885,0,0,2015,0,0,0,0,144,1450103,0,2004,0,0,71,1,74,0,0,0,91,0,506,0,47,-1,66,87,0,0,0,87,14,0,40,26,68,89,13,0,86,82,132101,79,2030,92,85,39,0,-1,0,6502,84,81,0,174,1,0,-1,91,0,1,148180,25,0,0,87,85,21,0,86,553656321,0,61,1,2,0,16,73,1,226306,15,49,5,-1,0,83,0,75,2,0,0,0,0,0,0,77,83,76,90,0,-1,0,1,7,9,0,1,0,0,161228,0,0,21,1,0,4,88,5,0,78,226306,0,7,0,2,4608,89,3,0,89,501,4,0,0,0,6,0,0,0,27,14,0,2,0,82,45,1,-1,88,0,0,0
22125,33023,33023,0,0,2018,30,0,0,139,143,2080103,1,2001,6,0,82,1,81,0,0,0,93,0,510,0,44,16,75,88,0,0,0,85,7,0,39,27,78,90,5,0,86,88,141001,85,2030,93,91,38,0,-1,0,9532,89,91,0,179,3,0,27,89,18,3,146598,25,0,0,90,82,46,0,84,576716802,0,65,0,2,0,1,81,1,226369,5,46,5,-1,131362,86,0,76,3,0,0,116033,0,0,0,61,90,82,87,0,-1,0,1,11,8,0,1,0,0,161228,0,0,46,1,0,4,80,3,0,85,226369,0,10,0,3,4096,89,4,0,90,502,2,0,0,0,3,0,0,0,28,4,0,2,0,91,43,17,-1,89,0,0,6
26427,19371,19371,0,0,2016,0,0,0,131,121,2080103,0,2004,3,0,83,1,76,0,0,0,87,0,519,0,82,-1,89,82,2,0,0,85,11,0,86,18,82,88,9,0,89,85,132101,91,2030,87,87,67,0,-1,0,9500,86,79,0,169,1,0,18,76,0,0,148096,14,0,0,91,77,21,0,83,4219008,0,61,0,2,0,256,74,1,226373,9,78,4,-1,115998,91,0,80,3,0,0,523,0,0,0,76,83,88,76,0,-1,0,0,15,4,0,1,0,0,160942,0,0,21,1,0,3,69,2,0,81,226373,0,9,0,3,6144,85,2,0,88,503,3,0,0,0,1,0,0,0,26,18,0,8,0,81,74,0,-1,78,0,0,3
13058,4432,4432,0,0,1984,140,0,0,36,137,1140401,0,1963,0,287,80,1,91,0,0,0,86,0,136,0,51,18,77,86,0,0,0,88,7,0,61,15,86,90,8,0,88,90,260101,83,2030,91,93,48,0,-1,0,4000,92,90,0,175,1,0,27,65,95,1,132803,23,0,0,93,68,14,144,86,37748737,0,65,1,2,0,1048576,89,0,226764,6,56,5,-1,111928,82,0,73,3,0,0,11,0,0,0,52,92,82,83,0,-1,0,1,6,1,1,1,0,0,160432,0,0,35,1,0,4,77,2,0,85,226764,0,5,0,3,0,89,3,0,90,500,4,0,0,0,1,0,0,0,22,0,0,2,0,91,50,0,-1,85,0,0,0
6462,33252,33252,0,0,2025,114,0,0,20,119,2010101,0,2002,4,0,81,1,80,0,0,0,81,0,501,0,88,-1,92,82,0,0,0,78,15,0,89,15,83,90,12,0,88,90,141001,92,2030,80,85,77,0,-1,0,5502,86,79,0,176,3,0,10,78,18,0,146984,14,0,0,90,80,46,116034,81,71387136,0,62,0,2,0,16777216,76,1,226975,14,85,5,-1,116033,94,0,75,3,0,95,131362,0,0,0,77,75,90,85,0,-1,0,1,8,2,0,1,0,0,161715,0,0,46,1,0,3,77,5,0,88,226975,0,17,0,2,4608,79,3,0,90,500,3,0,0,0,1,0,0,0,26,0,0,2,0,77,81,17,-1,68,0,0,15
3073,25416,25416,0,0,2016,139,0,0,29,130,2010401,1,1999,19,0,85,0,91,0,0,0,87,0,502,0,66,14,87,90,0,0,0,89,9,0,61,21,87,90,6,0,86,85,132101,90,2030,85,89,58,0,-1,0,6008,90,84,0,157,3,0,27,65,95,1,146934,16,0,0,91,70,163,0,87,4194689,0,52,1,1,0,8,92,1,227002,15,60,5,-1,0,88,0,91,3,0,0,0,0,0,0,58,85,88,71,0,-1,0,2,15,3,0,1,0,0,161273,0,0,163,1,0,5,79,3,0,87,227002,0,7,0,3,0,86,2,0,90,501,2,0,0,0,1,0,0,0,26,15,0,2,0,84,50,0,-1,71,0,0,5
15493,32950,32950,0,0,2015,131,0,0,21,118,1360103,1,1991,6,0,86,0,88,0,0,0,91,0,583,0,86,-1,93,81,0,0,0,89,14,0,83,0,86,91,12,0,91,93,141001,91,2030,92,91,68,0,-1,0,6006,91,81,0,165,4,0,18,69,95,3,144598,14,0,0,92,76,163,0,79,54527232,0,54,0,1,0,67108864,82,1,227006,13,83,5,-1,0,94,0,79,3,0,0,0,0,0,0,71,88,91,87,0,-1,0,0,8,9,0,1,0,0,160942,0,0,163,1,0,4,78,5,0,92,227006,0,14,0,3,4608,87,4,0,91,502,2,0,0,0,1,0,0,0,30,4,0,2,0,84,82,0,-1,74,0,0,20
1476,33183,33183,0,0,2018,0,0,0,5,106,2220103,0,2004,3,0,84,1,84,0,0,0,69,0,512,0,88,-1,81,67,0,0,0,74,7,0,86,14,80,85,15,0,87,85,141001,68,2030,65,75,81,0,-1,0,7010,78,86,0,163,1,0,-1,78,95,3,146828,3,0,0,78,80,14,0,80,67244032,2,59,1,2,0,16384,79,1,227261,12,84,3,-1,88,84,0,68,2,0,0,116009,0,0,0,82,87,79,78,0,-1,0,2,5,9,0,1,0,0,160942,0,0,14,1,0,4,69,5,0,83,227261,0,9,0,1,4608,70,7,0,85,501,2,0,0,0,4,0,0,0,22,15,0,2,0,86,81,0,-1,58,0,0,0
19238,34369,34369,0,0,2016,0,0,0,0,141,2370103,0,1995,1,0,90,0,82,0,0,0,91,0,504,0,51,-1,71,81,0,0,0,93,6,0,36,0,83,89,14,0,90,89,141001,87,2030,92,90,47,0,-1,0,9010,89,88,0,168,1,0,-1,82,95,1,144651,25,0,0,90,77,14,0,87,4194385,0,59,0,2,0,8,83,1,227263,10,46,5,-1,0,87,0,91,3,0,0,116009,0,0,0,57,88,84,87,0,-1,19,0,9,1,0,1,0,0,160942,0,0,14,2,0,4,79,5,0,84,227263,0,12,0,3,6656,90,2,0,89,501,4,0,0,0,1,0,0,0,28,14,0,2,1,88,35,17,-1,86,0,0,5
11505,38820,38820,0,0,2021,0,0,0,116,121,2330000,0,1998,3,0,82,0,80,0,0,0,82,0,507,0,74,-1,90,87,0,0,0,93,11,0,75,18,83,86,14,0,85,83,141001,90,2030,85,85,71,0,-1,0,7500,85,78,0,164,3,0,10,74,0,3,146565,14,0,0,87,75,14,1793,91,1548,0,61,0,1,0,8192,82,1,227271,17,72,4,-1,116010,87,0,93,2,0,0,116016,0,0,0,65,83,87,64,0,-1,0,0,13,4,0,1,0,0,161228,0,0,14,1,0,5,75,3,0,86,227271,0,14,0,2,4096,87,3,0,86,500,2,0,0,0,1,0,0,0,30,0,0,2,0,80,71,16,-1,78,0,0,3
21043,13061,13061,0,0,2019,0,0,0,0,112,1450103,0,2001,3,0,61,1,74,0,0,0,44,0,524,0,88,-1,70,54,0,0,0,42,15,0,85,15,56,87,13,0,87,80,141001,56,2030,45,59,92,0,-1,0,6502,67,87,0,172,1,0,-1,88,95,0,146773,5,0,0,70,86,18,0,60,268730368,0,62,0,2,0,131072,80,1,227315,10,87,4,-1,116034,81,0,43,1,0,21,116033,0,0,0,90,83,66,86,0,-1,0,0,10,9,0,1,0,0,161228,0,0,18,1,0,3,92,4,0,79,227315,0,14,0,1,0,48,9,0,87,502,1,0,0,0,10,0,0,0,30,4,0,2,0,85,87,0,-1,41,0,0,0
6188,360,360,0,0,2018,131,0,0,22,121,1130401,0,2000,2,0,90,1,84,0,0,0,88,0,568,0,82,-1,90,78,2,0,0,93,13,0,83,7,83,90,14,0,88,90,141001,92,2030,88,88,79,0,-1,0,7007,89,80,0,168,1,0,18,77,95,2,146880,14,0,0,93,78,18,116034,88,1056811,0,59,1,2,0,2048,82,1,227324,6,80,5,-1,116037,93,0,93,3,0,0,116033,0,0,0,75,84,90,67,0,-1,0,0,8,4,0,1,0,0,160942,0,0,18,1,0,4,65,3,0,85,227324,0,15,0,3,0,89,2,0,90,502,4,0,0,0,2,0,0,0,27,6,0,2,0,82,80,1,-1,92,0,0,6
4848,6929,6929,0,0,1980,34,0,0,32,131,1140401,0,1956,5,0,84,0,91,0,0,0,92,0,655,0,47,-1,89,85,0,0,0,93,14,0,48,0,82,92,10,0,93,93,260101,91,2030,91,92,31,0,-1,0,3517,91,90,0,173,1,0,-1,68,25,1,129658,18,0,0,89,74,14,753,93,38806784,0,72,0,2,0,4,93,0,230025,8,50,5,-1,1801,88,0,88,3,0,0,11,0,0,0,72,91,87,78,0,-1,0,1,5,1,1,1,0,0,160935,0,0,14,2,0,5,85,5,0,86,230025,0,10,0,3,512,91,2,0,92,500,2,0,0,0,1,2,0,0,30,0,0,2,0,90,50,0,-1,87,0,0,6
13216,37871,37871,0,0,1999,0,0,0,0,141,2290000,0,1980,0,28,72,0,83,0,0,0,90,0,52,0,31,-1,64,84,0,0,0,86,14,0,32,15,64,89,9,15,91,83,260101,75,2028,92,82,28,0,-1,0,55,83,86,0,180,1,0,-1,83,14,1,139426,25,0,0,84,79,27,1837,87,67108900,1,77,0,2,0,16,78,0,233700,12,42,5,-1,5,81,0,58,2,0,0,45,0,0,0,52,85,72,89,0,-1,0,1,8,1,0,1,0,0,160922,0,0,27,1,0,4,86,2,0,90,233700,0,6,0,2,0,89,5,0,89,500,3,0,0,0,1,2,0,0,30,0,0,2,0,86,48,0,-1,92,0,0,0
10285,2492,29251,29251,0,1977,143,0,0,31,132,2290401,0,1956,0,0,87,0,92,0,0,0,95,0,45,0,50,-1,86,91,0,0,0,92,13,0,65,15,88,95,7,0,96,96,260101,95,2028,96,94,47,0,-1,0,1005,94,93,0,173,1,0,25,74,95,1,130766,18,0,0,95,74,54,0,93,41943317,0,70,0,2,0,1048576,91,0,237067,11,58,5,-1,0,94,0,87,4,0,0,0,0,0,0,57,93,91,92,0,-1,0,1,6,9,0,1,0,0,160432,0,0,54,1,0,4,86,3,0,85,237067,0,8,0,4,256,94,9,0,95,500,3,0,0,0,5,0,0,0,29,0,0,294,0,93,54,0,-1,94,0,0,0
