teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115139,0,0,0,0,0,0,0,0,0,0,0
11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,115139,0,0,0,0,0,0,0,0,0,0,0
11263,0,1,36,0,0,0,224,224,36,36,0,36,224,0,36,0,36,0,224,0,36,0,1,0,36,0,0,0,36,0,36,0,224,0,0,36,224,0,0,0,36,36,36,0,224,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115140,0,0,0,0,0,0,196,0,0,0,0
11264,0,1,36,0,0,0,224,224,36,36,117,36,224,0,36,0,36,0,224,0,36,0,1,56,36,0,0,0,36,0,36,0,224,0,0,36,224,55,0,0,36,36,36,0,224,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115140,0,0,0,0,0,0,0,0,0,0,0
11265,0,1,10,247,0,0,10,10,10,10,247,10,10,46,10,0,10,0,10,0,10,0,1,255,10,0,0,247,10,28,10,0,10,255,0,10,10,247,0,0,10,10,10,135,10,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115141,0,0,0,0,0,0,196,0,0,0,0
11266,0,1,163,32,0,0,52,52,163,58,56,58,52,64,163,0,58,0,52,0,58,0,1,61,163,0,0,32,163,59,163,0,52,214,0,163,52,56,0,0,58,58,58,128,52,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115141,0,0,0,0,0,0,196,0,0,0,0
11267,0,1,220,230,0,0,220,220,220,220,62,220,220,230,220,0,220,0,220,0,220,0,1,62,220,0,0,62,220,62,220,0,220,62,0,220,220,230,0,0,220,220,220,62,220,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115142,0,0,0,0,0,0,196,0,0,0,0
11268,0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115142,0,0,0,0,0,0,196,0,0,0,0
11269,0,1,220,199,0,0,220,220,220,220,235,220,220,14,220,0,220,0,220,0,220,0,1,245,220,0,0,163,220,15,220,0,220,196,0,220,220,235,0,0,220,220,220,14,220,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115143,0,0,0,0,0,0,196,0,0,0,0
11270,0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,0,12,0,12,0,12,0,1,0,12,0,0,0,12,0,12,0,12,0,0,12,12,0,0,0,12,12,12,0,12,1,2,-1,0,0,196,0,51,0,0,0,0,0,0,115143,0,0,0,0,0,0,196,0,0,0,0
11271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115144,0,0,0,0,0,0,0,0,0,0,0
11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,115144,0,0,0,0,0,0,0,0,0,0,0
11273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115145,0,0,0,0,0,0,0,0,0,0,0
11274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,115145,0,0,0,0,0,0,0,0,0,0,0
11275,0,1,224,197,0,0,254,254,224,0,15,0,254,114,224,0,0,0,254,0,0,0,1,55,224,0,0,5,224,55,224,0,254,241,0,224,254,114,0,0,0,0,0,15,254,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115146,0,0,0,0,0,0,196,0,0,0,0
11276,0,1,11,234,0,0,255,255,11,234,217,234,255,12,11,0,234,0,255,0,234,0,1,253,11,0,0,11,11,253,11,0,255,255,0,11,255,12,0,0,234,234,234,217,255,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115146,0,0,0,0,0,0,196,0,0,0,0
11279,0,1,220,102,0,0,220,220,220,220,0,220,220,0,220,0,220,0,220,0,220,0,1,0,220,0,0,90,220,0,220,0,220,93,0,220,220,0,0,0,220,220,220,0,220,0,0,-1,0,0,145,0,51,0,0,0,0,0,0,115148,0,0,0,0,0,0,145,0,0,0,0
11280,0,1,12,50,0,0,12,12,12,12,215,12,12,0,12,0,12,0,12,0,12,0,1,139,12,0,0,215,12,0,12,0,12,139,0,12,12,50,0,0,12,12,12,0,12,0,2,-1,0,0,145,0,51,0,0,0,0,0,0,115148,0,0,0,0,0,0,145,0,0,0,0
11281,0,1,249,253,0,0,254,254,249,132,86,132,254,243,249,0,132,0,254,0,132,0,1,53,249,0,0,224,249,82,249,0,254,127,0,249,254,177,0,0,132,132,132,203,254,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115149,0,0,0,0,0,0,196,0,0,0,0
11282,0,1,193,124,0,0,255,255,193,160,20,160,255,94,193,0,160,0,255,0,160,0,1,45,193,0,0,59,193,104,193,0,255,145,0,193,255,54,0,0,160,160,160,36,255,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115149,0,0,0,0,0,0,196,0,0,0,0
11283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115150,0,0,0,0,0,0,0,0,0,0,0
11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,115150,0,0,0,0,0,0,0,0,0,0,0
14841,0,1,220,34,0,0,220,220,220,220,100,220,220,36,220,220,220,0,220,0,220,0,1,243,220,2149,220,43,220,182,220,0,220,168,0,220,220,47,0,220,220,220,220,53,220,0,0,-1,0,0,7,0,6,77,0,16,0,0,0,115202,0,0,0,0,91,0,7,0,0,0,0
14843,0,1,220,137,0,0,220,220,220,220,47,220,220,97,220,220,220,0,220,0,220,0,1,19,220,2149,220,105,220,18,220,0,220,22,0,220,220,100,0,220,220,220,220,47,220,0,1,-1,0,0,7,0,6,65,0,24,0,0,0,115202,0,0,0,0,66,0,7,0,0,0,0
14842,0,1,12,29,0,0,12,12,12,12,210,12,12,22,12,220,12,0,12,0,12,0,1,231,12,2149,220,29,12,230,12,0,12,29,0,12,12,23,0,220,12,12,12,209,12,0,2,-1,0,0,7,0,6,91,0,7,0,0,0,115202,0,0,0,0,91,1,7,0,0,0,0
11541,0,1,220,202,0,0,220,220,220,220,30,220,220,30,220,0,220,0,220,0,220,0,1,30,220,0,0,86,220,30,220,0,220,62,7,220,220,31,0,0,220,220,220,30,220,0,0,-1,0,0,196,0,51,76,0,5,0,0,0,115260,0,0,0,0,93,0,196,0,0,0,0
11542,0,1,220,28,0,0,220,220,220,220,204,220,220,30,220,0,220,0,220,0,220,0,1,225,220,0,0,28,220,30,220,0,220,28,0,220,220,38,0,0,220,220,220,30,220,0,2,-1,0,0,196,0,51,86,0,12,0,0,0,115260,0,0,0,0,99,0,196,0,0,0,0
11547,0,1,220,42,0,0,237,237,27,220,197,220,220,42,27,0,220,0,237,0,47,0,1,22,27,0,0,18,220,18,27,0,220,19,0,220,237,232,0,0,47,47,47,18,220,0,0,-1,0,0,196,0,51,71,0,23,0,0,0,115263,0,0,0,0,88,0,196,0,0,0,0
11548,0,1,220,28,0,0,12,12,12,220,204,220,220,30,12,0,220,0,12,0,12,0,1,225,12,0,0,28,220,30,12,0,220,28,0,220,12,38,0,0,12,12,12,30,220,0,2,-1,0,0,196,0,51,86,0,12,0,0,0,115263,0,0,0,0,99,0,196,0,0,0,0
14157,0,1,220,48,0,1,220,220,220,220,28,220,220,48,220,220,220,1,220,0,220,0,1,147,220,0,220,28,220,151,220,0,220,147,10,220,220,48,0,220,220,220,220,28,220,0,0,0,0,0,138,0,1,98,0,98,0,0,78,115362,0,0,0,0,98,0,138,0,0,0,0
14156,0,1,22,224,0,1,161,161,22,47,224,47,161,222,22,161,47,1,161,0,47,0,1,224,22,0,47,224,22,222,22,0,161,224,0,22,161,224,0,22,47,47,47,222,161,0,1,0,0,0,138,0,1,98,0,98,0,0,78,115362,0,0,0,0,98,0,138,0,0,0,0
14158,0,1,220,218,0,1,220,220,220,220,128,220,220,87,220,220,220,1,220,0,220,0,1,3,220,0,220,218,220,3,220,0,220,218,0,220,220,88,0,220,220,220,220,126,220,0,2,0,0,0,138,0,1,92,0,7,0,0,78,115362,0,0,0,0,98,0,138,0,0,0,0
13651,0,0,81,54,0,0,28,28,81,160,224,160,28,54,81,0,160,0,28,0,160,0,0,222,81,0,0,224,81,222,81,0,28,222,11,81,28,54,0,0,160,160,160,224,28,0,0,-1,0,0,98,0,51,0,0,0,0,0,0,115364,0,0,0,0,0,0,98,3,0,0,0
13652,0,0,220,173,0,0,220,220,220,220,245,220,220,173,220,0,220,0,220,0,220,0,1,66,220,0,0,245,220,66,220,0,220,66,0,220,220,173,0,0,220,220,220,245,220,0,2,-1,0,0,98,0,51,0,0,0,0,0,0,115364,0,0,0,0,0,0,0,3,0,0,0
13649,0,0,220,32,0,0,220,220,220,220,32,220,220,32,220,0,220,0,220,0,220,0,1,186,220,0,0,32,220,186,220,0,220,186,7,220,220,32,0,0,220,220,220,32,220,0,0,-1,0,0,98,0,1,0,0,0,0,0,0,115365,0,0,0,0,0,0,98,0,0,0,0
13650,0,0,220,45,0,0,220,220,220,220,153,220,220,32,220,0,220,0,220,0,220,0,1,43,220,0,0,153,220,186,220,0,220,43,11,220,220,45,0,0,220,220,220,32,220,0,2,-1,0,0,98,0,1,0,0,0,0,0,0,115365,0,0,0,0,0,0,98,2,0,0,0
15821,0,1,220,30,0,0,220,220,220,220,30,3,220,30,220,220,220,0,220,353,220,0,1,30,220,0,220,30,220,30,220,0,176,30,7,3,220,30,0,220,220,220,220,30,220,0,0,0,0,0,6,0,1,96,0,96,0,9,76,115472,0,0,0,0,92,0,6,0,0,0,0
15822,0,1,220,231,0,0,12,12,12,220,231,3,220,30,12,12,220,0,12,353,12,0,1,231,12,0,12,231,220,30,12,0,176,231,7,3,12,231,0,12,12,12,12,30,220,0,1,0,0,0,6,0,1,94,0,94,0,9,76,115472,0,0,0,0,92,0,6,0,0,0,0
15823,0,1,220,78,0,0,220,220,220,220,126,220,220,30,220,220,220,0,220,353,220,0,1,56,220,0,220,126,220,30,220,0,220,56,0,220,220,78,0,220,220,220,220,30,220,0,2,0,0,0,1,0,1,95,0,95,0,0,84,115472,0,0,0,0,88,0,1,0,0,0,0
11724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0,0
11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0,0
11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0,0
13078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,115486,0,0,0,0,0,0,0,0,0,0,0
13644,0,1,220,186,0,0,220,220,220,220,12,220,220,186,220,0,220,0,220,0,220,0,1,18,220,0,0,34,220,172,220,0,220,11,7,220,220,135,0,0,220,220,220,15,220,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115524,0,0,0,0,0,0,196,0,0,0,0
13645,0,1,220,11,0,0,12,12,12,220,215,220,220,0,12,0,220,0,12,0,12,0,1,230,12,0,0,215,220,0,12,0,220,230,0,220,12,11,0,0,12,12,12,0,220,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115524,0,0,0,0,0,0,196,0,0,0,0
12165,0,1,56,231,0,0,12,12,12,151,53,151,11,231,12,12,151,0,12,0,12,0,1,2,12,2168,12,231,56,231,12,0,11,231,7,56,12,169,0,12,12,12,12,231,11,0,0,0,0,0,12,0,1,51,0,47,0,0,86,115536,0,0,0,0,100,0,12,0,0,0,0
12166,0,1,220,246,0,0,220,220,220,220,54,220,220,224,220,220,220,0,220,0,220,0,1,3,220,2168,220,150,220,0,220,0,220,38,0,220,220,209,0,220,220,220,220,56,220,0,1,0,0,0,12,0,1,78,0,17,0,0,86,115536,0,0,0,0,100,0,12,0,0,0,0
12167,0,1,220,31,0,0,220,220,220,220,66,220,220,36,10,220,220,0,112,0,220,0,1,215,220,0,220,9,220,114,220,0,220,97,0,220,220,66,0,220,220,220,36,10,220,0,2,0,0,0,10,0,1,59,0,40,0,0,86,115536,0,0,0,0,94,0,10,0,0,0,0
12120,0,1,220,76,0,1,205,220,220,220,38,220,220,76,44,220,220,0,205,0,220,0,1,204,220,0,220,87,220,8,44,0,220,11,0,220,220,58,0,220,58,220,58,87,220,0,0,0,0,0,287,0,151,83,0,10,0,0,78,115682,0,0,0,0,87,0,287,0,0,0,0
12121,0,1,12,204,0,1,220,12,12,12,230,12,12,205,220,12,12,0,220,0,12,0,1,208,12,0,12,230,12,209,220,0,12,208,0,12,12,204,0,12,220,12,220,230,12,0,1,0,0,0,287,0,151,89,0,89,0,0,78,115682,0,0,0,0,100,0,287,0,0,0,0
12122,0,1,12,150,0,1,220,12,12,12,152,12,12,152,220,12,12,0,220,0,12,0,1,150,12,0,12,152,12,152,220,0,12,150,0,12,12,150,0,12,220,12,220,154,12,0,2,0,0,0,287,0,151,95,0,95,0,0,78,115682,0,0,0,0,93,0,287,0,0,0,0
12138,0,0,12,20,0,0,12,12,12,12,92,12,12,163,12,12,12,0,12,0,12,0,0,0,12,0,12,241,12,0,12,0,12,254,0,12,12,162,0,12,12,12,12,92,12,0,0,0,0,0,1,0,1,54,0,36,0,0,0,115700,0,0,0,0,89,0,1,0,0,0,0
12139,0,0,12,0,0,0,12,12,12,12,92,12,12,163,12,12,12,0,12,0,12,0,0,0,12,0,12,243,12,0,12,0,12,254,0,12,12,163,0,12,12,12,12,92,12,0,0,0,0,0,1,0,1,58,0,33,0,0,0,115701,0,0,0,0,89,0,1,0,0,0,0
12160,0,0,12,13,0,0,12,12,12,12,29,12,12,30,12,12,12,0,12,0,12,0,0,29,12,0,12,162,12,30,12,0,12,243,7,12,12,30,0,12,12,12,12,30,12,0,0,0,0,0,1,0,1,34,0,30,0,0,0,115702,0,0,0,0,100,0,1,0,0,0,0
12161,0,0,0,45,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,38,0,29,0,0,0,230,0,0,0,29,0,0,0,0,0,29,0,0,0,-1,0,0,0,0,0,58,0,40,0,0,0,115703,0,0,0,0,100,0,0,0,0,0,0
12162,0,0,0,83,0,0,0,0,0,0,108,0,0,29,0,0,0,0,0,0,0,0,0,74,0,0,0,108,0,29,0,0,0,74,0,0,0,83,0,0,0,0,0,29,0,0,2,-1,0,0,0,0,0,99,0,99,0,0,0,115703,0,0,0,0,100,0,0,0,0,0,0
12315,0,1,12,233,0,1,12,12,12,12,222,12,12,221,12,12,12,0,12,0,12,0,1,106,12,0,12,222,12,221,12,0,12,106,7,12,12,233,0,12,12,12,12,221,12,0,0,0,0,0,1,0,1,95,0,95,0,0,76,115841,0,0,0,0,100,0,1,0,0,0,0
12316,0,1,12,219,0,1,12,12,12,12,219,12,12,221,12,12,12,0,12,0,12,0,1,219,12,0,12,219,12,221,12,0,12,219,7,12,12,219,0,12,12,12,12,221,12,0,1,0,0,0,1,0,1,97,0,97,0,0,76,115841,0,0,0,0,100,0,1,0,0,0,0
12317,0,1,220,252,0,1,220,220,220,220,17,220,220,227,220,220,220,0,220,0,220,0,1,174,220,0,220,46,220,166,220,0,220,191,7,220,220,241,0,220,220,220,220,24,220,0,2,0,0,0,1,0,1,76,0,13,0,0,76,115841,0,0,0,0,100,0,1,0,0,0,0
12318,0,1,220,152,0,1,220,220,220,220,57,220,220,64,220,220,220,0,220,0,220,0,1,52,220,0,220,101,220,52,220,0,220,14,7,220,220,64,0,220,220,220,220,57,220,0,0,0,0,0,1,0,1,70,0,14,0,0,76,115845,0,0,0,0,100,0,1,0,0,0,0
12319,0,1,220,217,0,1,12,12,12,220,231,220,220,30,12,12,220,0,12,0,12,0,1,231,12,0,12,112,220,30,12,0,220,97,7,220,12,231,0,12,12,12,12,30,220,0,1,0,0,0,1,0,1,39,0,26,0,0,76,115845,0,0,0,0,100,0,1,0,0,0,0
12320,0,1,12,29,0,1,227,12,12,12,163,12,12,0,139,12,12,0,227,0,12,0,1,251,12,0,12,31,12,254,139,0,12,32,7,12,12,0,0,12,42,12,42,166,12,0,2,0,0,0,1,0,1,85,0,5,0,0,76,115845,0,0,0,0,100,0,1,0,0,0,0
17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,115891,0,0,0,0,0,0,0,0,0,0,0
17404,0,0,220,86,0,0,220,220,220,220,113,220,220,29,12,12,220,0,12,0,220,0,1,3,220,350,12,113,220,29,220,0,220,3,0,220,220,86,0,12,220,220,12,29,220,0,0,0,0,0,51,1,6,100,0,100,0,0,76,115892,0,0,2,0,100,0,51,0,0,0,0
17405,0,0,12,172,0,0,12,12,12,12,221,12,12,221,190,25,12,0,25,0,12,0,1,221,12,350,173,189,12,221,12,0,12,25,0,12,12,221,0,190,12,12,173,221,12,0,1,0,0,0,51,2,6,92,0,7,0,0,76,115892,0,0,2,0,80,1,51,0,0,0,0
17406,0,0,12,105,0,0,12,12,12,12,241,12,12,104,12,12,12,0,12,0,12,0,1,241,12,350,12,241,12,241,12,0,12,241,0,12,12,105,0,12,12,12,12,241,12,0,2,0,0,0,51,2,6,99,0,99,0,0,76,115892,0,0,2,0,100,0,51,0,0,0,0
13642,0,1,220,74,0,0,220,220,220,220,30,220,220,44,220,0,220,0,220,0,220,0,1,232,220,0,0,30,220,245,220,0,0,232,0,220,220,74,0,0,220,220,220,148,220,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,115936,0,0,0,0,0,0,0,0,0,0,0
13643,0,1,12,245,0,0,12,12,12,12,241,12,12,245,12,0,12,0,12,0,12,0,1,47,12,0,0,241,12,47,12,0,12,47,0,12,12,245,0,0,12,12,12,241,12,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,115936,0,0,0,0,0,0,51,0,0,0,0
14685,0,1,220,235,0,0,175,220,220,220,24,220,220,36,75,220,220,0,9,2215,220,0,1,167,220,0,220,235,220,169,22,0,220,235,0,220,220,36,0,220,40,220,153,24,220,0,0,0,0,0,272,0,79,77,0,20,0,0,100,115995,0,0,0,0,99,0,272,0,0,0,0
14686,0,1,82,187,0,0,73,230,82,64,225,64,230,231,85,73,64,0,73,2215,64,0,1,226,85,0,92,182,82,231,85,0,230,189,3,82,73,225,0,85,92,92,92,231,230,0,1,0,0,0,285,0,79,73,0,14,0,0,100,115995,0,0,0,0,97,1,285,0,0,0,0
14687,0,1,12,121,0,0,170,12,12,12,214,12,12,161,12,12,12,0,12,2215,12,0,1,167,12,0,12,189,12,170,215,0,12,117,0,12,12,159,0,12,161,12,12,216,12,0,2,0,0,0,285,0,79,57,0,36,0,0,100,115995,0,0,0,0,95,0,285,0,0,0,0
14690,0,1,29,17,0,0,12,175,29,12,17,12,175,14,12,175,42,0,12,2215,42,0,1,23,29,0,42,17,12,14,12,0,12,23,0,12,175,17,0,29,12,42,12,14,12,0,0,0,0,0,109,0,60,95,0,95,0,0,85,115996,0,1,0,0,99,0,109,3,0,0,1
14689,0,1,24,107,0,0,220,27,24,220,243,126,27,228,81,13,41,0,57,2215,41,0,1,251,24,0,74,100,220,253,220,0,57,178,0,81,27,225,0,35,220,41,126,247,220,0,1,0,0,0,109,0,60,58,0,25,0,0,85,115996,0,1,0,0,94,0,109,3,0,0,1
14688,0,1,220,93,0,0,12,220,220,12,149,220,220,93,220,220,220,0,220,2215,220,0,1,67,220,0,220,149,12,67,12,0,220,67,7,220,220,93,0,220,12,220,220,150,12,0,2,0,0,0,109,0,60,98,0,98,0,0,85,115996,0,1,0,0,97,0,109,3,0,0,1
13753,0,1,220,60,0,0,12,220,220,220,30,220,220,29,220,220,220,0,220,2215,220,0,1,30,220,0,220,46,220,29,12,0,220,183,3,220,220,30,0,220,12,220,220,29,220,0,0,0,0,0,176,0,91,59,0,36,0,0,76,115997,0,0,0,0,98,0,176,0,0,0,1
13754,0,1,12,59,0,0,220,12,12,12,231,12,12,231,12,12,12,0,12,2215,12,0,1,231,12,0,12,45,12,231,220,0,12,180,7,12,12,231,0,12,220,12,12,231,12,0,1,0,0,0,176,0,91,93,0,5,0,0,76,115997,0,0,0,0,98,0,176,0,0,0,1
13755,0,1,12,121,0,0,12,12,12,12,214,12,12,161,220,12,12,0,220,2215,12,0,1,167,12,0,12,188,12,170,12,0,12,117,0,12,12,159,0,12,12,12,220,215,12,0,2,0,0,0,176,0,91,58,0,36,0,0,76,115997,0,0,0,0,96,0,176,0,0,0,0
13789,0,1,220,37,0,0,43,220,220,0,84,220,220,50,220,220,220,0,220,2215,220,0,1,22,220,0,220,134,235,18,235,0,220,89,0,220,220,50,0,220,0,220,220,82,43,0,0,0,0,0,149,0,127,79,0,17,0,5,100,115998,0,0,0,0,95,0,149,0,0,0,0
13790,0,1,12,175,0,0,43,12,12,0,212,0,12,230,235,12,12,0,43,2215,12,0,1,212,12,0,12,172,235,230,235,0,43,170,0,235,12,214,0,12,0,12,0,230,43,0,1,0,0,0,149,0,127,63,0,34,0,5,100,115998,0,0,0,0,95,0,149,0,0,0,0
13791,0,1,220,217,0,0,43,220,220,0,113,220,220,193,220,220,220,0,220,2215,220,0,1,39,220,0,220,175,235,39,235,0,220,101,0,220,220,193,0,220,0,220,220,113,43,0,2,0,0,0,149,0,127,83,0,15,0,5,100,115998,0,0,0,0,95,0,149,0,0,0,0
14709,0,1,220,227,0,0,220,220,220,220,52,220,220,67,220,220,220,0,220,2215,220,0,1,43,220,0,220,228,220,43,220,0,220,228,0,220,220,73,0,220,220,220,220,49,220,0,0,0,0,0,13,0,1,93,0,5,0,9,87,115999,0,0,0,0,99,0,13,0,0,4,0
14710,0,1,220,136,0,0,91,91,41,220,140,220,220,142,41,91,220,0,91,2215,91,0,1,248,41,0,91,72,220,225,41,0,220,224,0,220,91,160,0,41,91,91,91,96,220,0,1,0,0,0,13,0,1,76,0,13,0,9,76,115999,0,0,0,0,96,0,138,0,0,4,0
14711,0,1,52,68,0,0,49,49,52,65,195,65,49,1,52,49,65,0,49,2215,65,0,1,176,52,0,65,121,52,176,52,0,49,86,0,52,49,1,0,52,65,65,65,195,49,0,2,0,0,0,138,0,1,81,0,15,0,9,76,115999,0,0,0,0,91,0,138,0,0,4,0
14712,0,1,220,152,0,0,12,12,12,220,229,220,220,150,12,12,220,0,12,2215,12,0,1,229,12,0,12,71,220,96,12,0,220,98,7,220,12,230,0,12,12,12,12,68,220,0,0,0,0,0,1,0,1,83,0,8,0,0,100,116001,0,0,0,0,100,0,1,0,0,0,0
14713,0,1,220,156,0,0,220,220,220,220,159,220,220,213,220,220,220,0,220,2215,220,0,1,110,220,0,220,104,220,110,220,0,220,95,7,220,220,210,0,220,220,220,220,161,220,0,1,0,0,0,1,0,1,88,0,9,0,0,100,116001,0,0,0,0,100,0,1,0,0,0,0
14714,0,1,12,49,0,0,12,12,12,12,47,12,12,42,12,12,12,0,12,2215,12,0,1,191,12,0,12,111,12,190,12,0,12,239,0,12,12,43,0,12,12,12,12,46,12,0,2,0,0,0,1,0,1,92,0,6,0,0,100,116001,0,0,0,0,100,0,1,0,0,0,0
14715,0,1,12,47,0,0,12,12,12,12,231,12,12,34,12,12,12,0,12,2215,12,0,1,231,12,0,12,36,12,183,12,0,12,173,5,12,12,231,0,12,12,12,12,28,12,1,0,0,0,0,41,0,12,69,0,22,0,0,100,116002,0,0,0,0,100,0,92,0,0,0,0
14716,0,1,220,229,0,0,12,220,220,220,35,220,220,29,12,220,220,0,12,2215,220,0,1,34,220,0,220,229,220,29,12,0,220,229,0,220,220,36,0,220,12,220,12,29,220,1,1,0,0,0,41,0,12,87,0,11,0,0,100,116002,0,0,0,0,100,0,92,0,0,0,0
14717,0,1,220,96,0,0,12,220,220,220,107,220,220,76,12,220,220,0,12,2215,220,0,1,58,220,0,220,194,220,0,12,0,220,82,0,220,220,77,0,220,12,220,12,126,220,1,2,0,0,0,41,0,12,54,0,41,0,6,100,116002,0,0,0,0,100,0,92,0,0,0,0
14718,0,1,31,48,0,0,236,236,31,41,226,41,236,230,31,236,41,0,236,2215,41,0,1,226,31,0,41,44,31,230,31,0,236,207,7,31,236,226,0,31,41,41,41,230,236,0,0,0,0,0,137,0,1,81,0,17,0,0,100,116003,0,0,0,0,98,0,137,0,0,0,0
