firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
12568,25505,25505,0,0,0,0,0,0,23,2120101,0,6,0,49,1,75,0,0,0,67,0,76,0,50,25,69,50,0,0,0,62,7,0,42,31,63,73,9,0,65,71,223101,70,2025,61,67,49,0,-1,1,4000,69,76,0,182,3,0,16,64,173,152601,12,0,0,69,64,64,1048576,0,74,0,2,0,0,70,0,261011,8,50,1,-1,76,49,3,0,0,0,0,57,73,68,50,0,-1,0,1,7,8,0,1,0,26,159964,1,0,52,1,0,3,66,5,0,70,261011,0,9,0,3,512,61,1,0,70,503,3,0,0,0,1,0,0,0,30,0,2,0,75,55,0,23,50,0,0,6
1675,7186,7186,0,0,0,64,0,0,2,2150101,0,6,259,14,1,27,0,0,0,8,0,173,0,12,-1,18,15,0,0,0,7,70,0,7,31,13,71,71,0,70,52,232001,38,2025,6,14,11,0,-1,0,46,71,15,0,183,0,0,-1,52,307,148821,0,0,0,11,72,50,0,0,79,0,2,0,0,44,0,261014,66,20,1,-1,26,13,0,0,0,0,0,31,24,66,14,0,-1,0,1,69,2,0,1,0,0,161348,1,0,52,1,0,2,50,4,1,27,261014,0,72,0,0,8,69,4,0,71,500,2,0,0,0,3,0,0,0,30,0,2,0,70,5,0,-1,7,0,0,0
27813,22030,22030,0,0,33,0,0,26,25,2010000,0,21,0,75,1,87,0,0,0,74,0,241,0,55,23,67,66,0,0,0,67,13,0,48,31,68,81,5,0,70,70,232201,74,2027,74,75,49,0,-1,0,1508,76,85,0,167,3,0,18,44,119,152837,12,0,0,75,57,69,33562816,0,67,0,6,0,0,88,0,261015,14,46,1,-1,71,64,3,0,0,0,0,61,86,70,46,0,-1,0,1,15,9,0,1,0,26,161190,1,0,60,1,0,3,58,4,0,79,261015,0,9,0,2,0,70,5,0,75,503,1,0,0,0,4,1,0,0,30,0,8,0,85,36,0,-1,56,0,0,21
14204,12719,12719,0,0,0,0,0,27,9,30000,0,0,259,35,1,64,0,0,0,65,0,672,0,69,-1,51,42,0,0,0,47,11,0,72,31,52,69,10,0,66,62,232001,52,2027,52,60,67,0,-1,0,529,63,74,0,177,3,0,16,79,378,150930,7,0,0,66,72,62,0,0,76,0,2,0,0,70,0,261016,11,67,1,-1,76,41,1,0,0,0,0,67,76,59,55,0,-1,0,2,14,9,0,1,0,0,161174,1,0,52,2,0,2,78,2,0,62,261016,0,14,0,2,2048,52,2,0,69,501,3,0,0,0,1,1,0,0,30,0,2,0,75,66,0,-1,32,0,0,0
24212,3696,3696,0,0,0,0,0,18,14,2150101,0,0,247,47,1,74,0,0,0,60,0,77,0,67,-1,63,45,0,0,0,54,9,0,63,31,66,66,6,0,67,70,240201,66,2025,51,61,56,0,-1,3,3509,67,66,0,175,3,0,14,59,142,148717,10,0,0,70,62,60,0,0,68,0,2,0,0,78,0,261019,11,63,1,-1,70,40,1,0,0,0,0,66,59,65,58,0,-1,0,1,13,2,0,1,0,26,161525,1,0,52,1,0,3,61,3,0,65,261019,0,14,0,2,0,53,3,0,66,500,3,0,0,0,1,0,0,0,30,0,2,0,63,64,0,-1,41,0,0,0
6690,25416,25416,0,0,0,0,0,39,41,80101,0,0,27,52,1,78,0,0,0,65,0,280,4,16,16,44,67,0,0,0,57,12,0,22,31,48,78,14,0,61,64,223101,55,2027,66,64,18,0,-1,0,3000,66,73,0,179,3,0,27,64,379,153929,25,0,0,65,63,64,1048576,2,73,1,2,0,0,71,0,261025,7,23,1,-1,57,43,2,0,0,0,0,57,78,52,67,0,-1,0,0,8,3,0,1,0,0,160020,0,0,14,1,0,4,77,4,0,64,261025,0,5,0,2,0,63,7,0,65,501,2,0,1,0,3,0,0,0,30,0,1,0,75,17,0,-1,59,0,0,0
11832,13876,13876,0,0,0,0,0,26,5,2290101,0,4,36,47,1,64,0,0,0,60,0,686,0,65,-1,59,52,0,0,0,52,8,0,63,31,68,71,11,0,65,60,232001,58,2026,56,65,63,0,-1,0,3501,64,84,0,190,3,0,12,78,102,151578,3,0,0,66,75,52,16,0,82,0,2,0,0,50,0,261028,6,63,1,-1,63,35,1,0,0,0,0,57,81,60,64,0,-1,0,2,8,1,0,1,0,0,160056,1,0,46,1,0,3,84,2,0,83,261028,0,8,0,1,0,54,1,0,70,501,3,0,0,0,2,0,0,0,30,0,4,0,83,62,0,-1,51,0,0,1
606,23333,23333,0,33,26,0,0,38,40,1780101,0,0,39,52,1,69,0,0,0,64,0,93,0,36,18,62,49,0,0,0,62,12,0,40,31,60,73,11,0,62,62,223101,66,2027,63,66,47,0,-1,1,24,67,72,0,178,3,0,12,60,379,153673,27,0,0,67,58,60,0,0,72,0,2,0,0,72,0,261031,9,39,1,-1,65,46,2,0,0,0,0,52,73,62,51,0,-1,0,0,9,3,0,1,0,16,161565,1,0,46,2,0,3,65,4,0,57,261031,0,8,0,1,0,61,5,0,66,501,3,0,0,0,1,0,0,0,30,0,1,0,72,36,0,16,55,0,0,0
13851,12028,12028,0,0,18,0,0,16,17,2090103,0,3,0,53,1,77,0,0,0,57,0,115,1,63,-1,60,53,0,0,0,53,12,0,61,31,53,74,8,0,67,64,223101,63,2029,51,66,61,0,-1,0,2002,68,67,0,167,3,0,14,71,441,153372,10,0,0,66,71,66,0,0,76,1,2,0,0,86,0,261032,5,62,1,-1,65,47,1,0,0,0,0,70,83,60,48,0,-1,0,1,8,2,0,1,0,0,161715,0,0,25,1,0,2,73,2,0,70,261032,0,15,0,1,0,55,1,0,65,500,3,0,3,0,1,0,0,0,30,0,8,0,74,65,0,-1,48,0,0,3
30580,12743,12743,0,0,29,0,0,38,40,2150000,0,0,29,61,1,86,0,0,0,65,0,643,0,30,-1,64,58,0,0,0,65,8,0,36,31,67,80,6,0,61,63,220101,65,2030,69,71,28,0,-1,1,1019,73,85,0,177,3,0,16,64,103,153248,27,0,0,74,66,67,34603008,0,67,0,2,0,0,81,0,261035,10,36,1,-1,67,45,3,0,0,0,0,63,82,65,36,0,-1,0,0,14,9,0,1,0,16,161201,1,0,46,1,0,3,63,3,0,74,261035,0,13,0,3,0,67,10,0,71,503,3,0,0,0,10,2,0,0,30,0,1,0,84,44,0,-1,64,0,0,0
3728,23504,23505,0,0,0,0,0,13,48,2310101,0,3,35,28,1,52,0,0,0,23,0,1283,0,68,-1,44,33,0,0,0,41,10,0,67,31,24,72,15,0,60,51,224001,25,2026,28,33,65,0,-1,0,1502,44,73,0,185,3,0,-1,82,362,152542,5,0,0,51,75,34,0,2,80,0,2,0,0,62,0,261040,10,67,1,-1,55,24,1,0,0,0,0,66,72,38,67,0,-1,0,0,13,2,0,1,0,6,160447,1,0,39,1,0,2,83,3,0,68,261040,0,10,0,1,0,32,1,0,67,501,2,0,0,0,1,0,0,0,30,0,5,0,73,67,0,-1,26,0,0,3
10551,26845,3554,0,0,0,0,0,0,7,1140000,0,21,45,54,1,53,0,0,0,43,0,82,0,59,-1,56,55,0,0,0,37,5,0,45,15,60,63,13,0,57,52,220001,51,2026,53,51,58,0,-1,0,1010,52,65,0,185,3,0,16,69,1,152619,7,0,0,52,62,42,0,0,76,0,2,0,0,54,0,261041,9,55,1,-1,53,27,1,0,0,0,0,53,76,53,61,0,-1,0,2,13,9,3,1,0,0,161362,1,0,133,2,0,2,76,4,0,52,261041,0,7,0,1,0,47,9,0,59,502,2,0,0,0,9,0,0,0,3,0,5,0,70,55,0,-1,51,0,0,0
24225,19140,19140,0,0,39,0,0,41,43,60101,0,6,0,40,1,67,0,0,0,67,0,77,0,18,18,40,59,0,0,0,58,7,0,20,31,33,70,10,0,65,53,223101,57,2027,67,61,15,0,-1,0,51,63,72,0,181,0,0,27,73,363,152300,25,0,0,65,68,72,0,0,78,0,2,0,0,69,0,261047,6,22,1,-1,46,34,2,0,0,0,0,60,70,44,64,0,-1,0,0,5,1,0,1,0,0,160970,1,0,21,1,0,4,75,4,0,64,261047,0,13,0,1,0,65,1,0,66,501,3,0,0,0,1,0,0,0,30,0,2,0,71,17,0,-1,57,0,0,5
9584,8903,8910,9587,37,25,0,33,26,23,2090101,0,3,0,77,1,93,0,0,0,76,0,686,1,41,18,69,59,0,0,0,65,9,0,31,31,74,86,14,0,79,72,223101,71,2030,68,85,37,16,-1,0,12,85,87,0,168,3,0,23,40,44,153463,12,0,0,83,50,72,34603009,0,61,1,2,0,0,90,0,261050,7,36,1,-1,77,58,3,0,0,0,0,49,88,73,36,0,-1,0,1,6,4,0,1,1,8,161721,0,0,38,2,0,2,54,3,0,69,261050,0,15,0,3,0,68,1,0,79,501,3,0,2,0,1,0,9,0,30,0,8,0,87,34,0,-1,71,0,0,3
7634,16439,7648,16447,0,0,0,0,11,12,2320101,0,0,0,28,1,65,0,0,0,33,0,161,0,65,-1,57,39,0,0,0,24,14,0,65,31,36,73,9,0,63,52,221002,44,2026,21,34,63,0,-1,1,559,48,69,0,186,0,0,-1,83,96,152422,5,0,0,59,72,32,0,0,82,0,2,0,0,52,0,261053,14,65,1,-1,63,25,1,0,0,0,0,61,65,49,66,0,-1,0,0,8,9,0,1,0,24,161152,1,0,167,1,0,3,79,4,0,58,261053,0,13,0,1,0,26,4,0,66,501,3,0,0,0,3,0,25,0,30,0,5,0,67,65,0,-1,29,1,0,0
30295,14707,30303,14728,0,0,0,0,33,23,2190101,0,0,0,44,1,71,0,0,0,64,0,153,0,43,27,60,41,0,0,0,45,5,0,25,31,52,71,7,0,61,63,221002,64,2029,46,65,42,0,-1,0,560,63,71,0,177,3,0,18,61,44,153213,12,0,0,56,60,60,0,0,73,0,0,0,0,73,0,261054,5,35,1,-1,63,52,2,0,0,0,0,58,64,59,37,0,-1,0,1,7,9,0,1,0,0,161517,1,0,167,2,0,3,52,2,0,63,261054,0,6,0,2,0,49,3,0,62,502,3,0,0,0,3,2,0,0,30,0,1,0,68,32,0,23,44,0,0,0
13749,22175,13783,22189,0,0,0,0,27,9,40101,0,21,0,39,1,74,0,0,0,45,0,1090,0,58,-1,39,34,0,0,0,26,11,0,59,31,57,65,6,0,57,42,221002,43,2029,25,55,59,0,-1,0,558,57,71,0,178,3,0,16,69,106,152885,7,0,0,55,66,29,0,0,76,0,2,0,0,69,0,261055,7,56,1,-1,48,30,1,0,0,0,0,48,75,46,37,0,-1,0,2,13,9,0,1,0,0,161671,1,0,167,2,0,3,59,2,0,75,261055,0,5,0,1,0,28,4,0,61,502,3,0,0,0,2,2,0,0,30,0,2,0,73,56,0,-1,28,0,0,0
11422,16439,16439,16456,0,0,0,0,11,13,1140101,0,0,0,28,1,49,0,0,0,33,0,131,0,69,-1,63,38,0,0,0,19,7,0,66,31,26,78,15,0,62,56,223101,53,2027,31,56,67,0,-1,0,517,58,56,0,190,3,0,-1,78,125,153283,5,0,0,64,71,30,688144,0,84,0,2,0,0,63,0,261062,5,69,1,-1,66,24,1,0,0,0,0,67,53,51,70,0,-1,0,0,14,9,0,1,0,0,161025,1,0,167,1,0,3,74,3,0,58,261062,0,6,0,1,0,29,3,0,69,502,3,0,0,0,1,2,0,0,30,0,5,0,55,70,0,-1,24,0,0,0
27363,16439,27371,16499,0,0,0,0,29,9,1140101,0,0,0,61,1,86,0,0,0,57,0,633,0,63,-1,53,35,0,0,0,51,13,0,66,31,69,75,11,0,67,60,221101,53,2029,32,64,62,0,-1,1,558,68,78,0,174,0,0,16,70,29,153324,7,0,0,66,71,44,6144,0,70,0,2,0,0,84,0,261063,8,62,1,-1,61,57,2,0,0,0,0,61,80,60,37,0,-1,0,2,8,9,0,1,0,6,161731,1,0,167,2,0,3,64,4,0,84,261063,0,8,0,1,0,40,4,0,69,503,3,0,0,0,5,0,0,0,30,0,2,0,79,66,0,-1,40,0,0,0
23651,8560,8560,0,0,0,0,0,39,44,2010101,0,3,0,43,1,79,0,0,0,69,0,78,0,23,16,60,58,0,0,0,68,14,0,24,31,62,77,8,0,68,70,223101,64,2025,68,68,22,0,-1,7,1549,71,79,0,171,3,0,27,60,103,152874,25,0,0,71,65,76,0,0,68,0,2,0,0,81,0,261072,14,27,1,-1,68,46,2,0,0,0,0,51,81,62,67,0,-1,0,0,13,9,0,1,0,9,160815,1,0,52,1,0,3,77,3,0,83,261072,0,7,0,2,2048,69,4,0,70,503,3,0,0,0,1,0,0,0,30,0,2,0,80,20,0,-1,64,0,0,0
13575,8581,13584,8582,0,47,0,0,4,46,2150101,0,0,0,51,1,77,0,0,0,58,0,1090,0,60,-1,48,58,0,0,0,52,12,0,62,31,58,68,13,0,65,58,221002,46,2029,48,64,56,0,-1,0,555,64,78,0,175,3,0,7,62,103,152208,3,0,0,60,61,56,0,2,68,0,2,0,0,76,0,261078,8,58,1,-1,57,46,2,0,0,0,0,35,78,53,46,0,-1,0,2,8,3,0,1,0,0,161152,1,0,167,1,0,4,65,3,0,78,261078,0,9,0,1,0,51,4,0,65,503,3,0,0,0,3,0,0,0,30,0,1,0,78,59,0,-1,47,0,0,3
10149,3161,3161,0,0,0,0,0,13,5,60101,0,3,0,50,1,62,0,0,0,61,0,65,0,74,12,62,44,0,0,0,31,10,0,73,26,68,73,9,0,70,53,232001,46,2027,36,61,75,0,-1,0,1516,63,67,0,175,0,0,5,56,3,150854,3,0,0,66,65,33,1024,2,71,0,2,0,0,67,0,261081,14,73,1,-1,73,31,1,0,0,0,0,76,68,62,57,0,-1,0,2,14,9,0,1,0,0,160451,1,0,52,1,0,3,63,2,0,75,261081,0,7,0,1,0,36,4,0,73,502,3,0,0,0,1,0,0,0,2,0,2,0,67,75,0,-1,30,0,0,0
6229,19089,19089,0,0,0,0,0,0,21,2310101,0,0,35,68,1,83,0,0,0,74,0,1070,4,75,16,69,54,0,0,0,61,8,0,68,31,64,80,6,0,72,76,223101,72,2029,65,77,68,0,-1,0,606,77,75,0,178,3,0,18,60,363,153267,14,0,0,76,68,64,5242880,0,73,0,2,0,0,77,0,261082,12,70,1,-1,76,52,2,0,0,0,0,74,77,70,51,0,-1,0,0,8,9,0,1,0,0,161534,0,0,52,1,0,3,67,3,0,81,261082,0,6,0,2,0,63,6,0,73,501,4,0,2,0,4,0,0,0,30,0,1,0,76,72,0,10,49,0,0,0
2684,7370,7370,0,0,0,0,0,0,41,1360101,0,0,16,54,1,67,0,0,0,70,0,82,2,31,-1,47,72,0,0,0,67,10,0,32,31,62,75,15,0,69,69,220101,64,2026,69,68,27,0,-1,0,1024,68,78,0,178,3,0,-1,65,370,152467,25,0,0,68,60,83,2097152,2,72,1,2,0,0,71,0,261084,11,33,1,-1,63,55,2,0,0,0,0,42,79,60,69,0,-1,0,0,14,9,0,1,0,0,160815,0,0,136,1,0,3,77,4,0,60,261084,0,8,0,2,0,72,10,0,71,501,4,0,3,0,10,0,0,0,30,0,2,0,78,24,1,-1,74,0,0,0
1256,20642,20642,0,0,0,0,0,36,42,60101,0,0,29,54,1,74,0,0,0,64,0,543,0,25,12,52,62,0,0,0,60,11,0,25,31,53,67,6,0,63,58,220101,59,2026,68,67,27,0,-1,0,1000,66,84,0,183,0,0,23,70,368,151563,25,0,0,64,68,73,0,2,79,0,2,0,0,58,0,261085,12,29,1,-1,57,44,2,0,0,0,0,57,83,55,57,0,-1,0,0,10,9,0,1,0,6,160669,1,0,136,1,0,4,77,4,0,70,261085,0,5,0,2,0,66,9,0,67,502,3,0,0,0,9,0,0,0,30,0,2,0,84,26,0,-1,59,0,0,0
15754,22031,22031,0,0,0,0,0,0,9,2150000,0,6,0,55,1,71,0,0,0,50,0,1078,0,58,-1,53,37,0,0,0,33,14,0,60,31,59,68,7,0,63,52,223101,55,2026,32,57,52,0,-1,0,1548,61,75,0,180,0,0,16,57,44,153680,7,0,0,62,60,38,0,0,72,0,2,0,0,72,0,261088,14,57,1,-1,58,29,1,0,0,0,0,61,79,55,42,0,-1,0,2,7,2,0,1,0,8,160967,1,0,37,2,0,2,59,3,0,64,261088,0,13,0,1,0,34,1,0,63,502,4,0,0,0,1,0,16,0,30,0,2,0,77,62,0,-1,28,1,0,3
20866,23307,23307,0,0,0,0,0,0,31,2150000,0,0,0,60,1,76,0,0,0,68,0,647,0,69,14,65,63,0,0,0,65,9,0,64,31,58,76,9,0,62,71,123101,72,2029,64,67,65,0,-1,1,7000,70,76,0,161,3,0,10,29,125,152992,18,0,0,71,40,71,0,2,55,0,2,0,0,80,1,261091,7,65,1,-1,70,68,2,0,0,0,0,33,73,67,44,0,-1,0,0,9,9,0,1,0,16,161607,1,0,83,1,0,4,43,2,0,66,261091,0,15,0,1,0,65,5,0,69,502,4,0,0,0,4,0,0,0,30,0,8,0,75,68,0,-1,57,0,0,0
2358,6137,26,0,0,48,0,0,7,8,2150101,0,0,0,44,1,71,0,0,0,56,0,16,0,75,-1,61,46,0,0,0,46,10,0,75,31,64,77,8,0,70,71,223101,65,2028,42,62,77,0,-1,0,2518,65,72,0,179,3,0,5,75,69,152212,7,0,0,65,75,55,268730368,2,73,0,2,0,0,66,0,261097,6,74,1,-1,67,42,2,0,0,0,0,76,73,63,65,0,-1,0,2,5,9,0,1,0,9,161533,1,0,52,2,0,3,78,2,0,73,261097,0,11,0,2,0,46,5,0,74,501,3,0,0,0,3,0,23,0,30,0,2,0,72,74,0,-1,41,0,0,0
21545,30522,30522,0,0,0,0,0,9,10,60000,0,5,0,55,1,56,0,0,0,57,0,157,0,64,-1,63,40,0,0,0,44,12,0,60,31,62,72,14,0,57,56,223101,57,2029,34,56,67,0,-1,0,2002,57,70,0,183,3,0,16,62,379,152976,7,0,0,58,62,43,262144,0,73,0,2,0,0,61,0,261098,13,62,1,-1,65,35,1,0,0,0,0,58,73,61,53,0,-1,0,2,6,2,0,1,0,0,161545,1,0,46,2,0,3,66,2,0,64,261098,0,9,0,1,0,40,2,0,65,501,3,0,0,0,1,0,0,0,30,0,2,0,71,62,0,-1,40,0,0,19
15077,12080,12080,0,0,0,0,0,0,18,60101,0,2,29,51,1,64,0,0,0,64,0,118,0,64,-1,65,46,0,0,0,65,13,0,64,31,47,74,7,0,66,58,223101,66,2028,64,63,58,0,-1,0,9,64,60,0,177,3,0,-1,61,382,153097,14,0,0,64,59,58,0,0,76,0,2,0,0,69,0,261099,10,56,1,-1,66,48,1,0,0,0,0,58,56,60,48,0,-1,0,0,10,1,0,1,0,0,161545,1,0,46,2,0,3,56,3,0,58,261099,0,8,0,1,0,61,2,0,65,501,2,0,0,0,2,2,0,0,30,0,2,0,58,46,0,-1,40,0,0,2
21009,27283,27283,0,0,0,0,0,0,19,2180101,0,5,0,46,1,58,0,0,0,61,0,157,0,56,-1,61,36,0,0,0,53,12,0,60,31,46,70,10,0,60,53,223101,61,2027,48,61,52,0,-1,0,1517,61,62,0,182,3,0,10,63,103,152983,14,0,0,64,63,50,0,0,78,0,2,0,0,64,0,261100,6,56,1,-1,64,40,1,0,0,0,0,50,69,57,54,0,-1,0,0,9,8,0,1,0,0,161580,1,0,46,1,0,2,64,4,0,74,261100,0,10,0,1,0,49,3,0,62,503,3,0,0,0,1,2,0,0,30,0,2,0,65,56,0,-1,44,0,0,6
25165,26023,25190,26029,0,0,0,0,42,35,70101,0,21,0,52,1,74,0,0,0,56,0,234,0,14,3,42,64,0,0,0,45,8,0,20,31,55,62,13,0,57,51,221002,50,2025,52,60,12,0,-1,6,560,60,82,0,185,1,0,25,74,96,152251,23,0,0,56,64,49,0,0,72,0,2,0,0,60,0,261104,6,22,1,-1,55,34,2,0,0,0,0,36,80,51,53,0,-1,0,0,13,9,0,1,0,8,160087,1,0,167,1,0,3,75,3,0,64,261104,0,13,0,2,0,50,4,0,59,501,3,0,0,0,3,2,9,0,30,0,5,0,81,24,0,12,40,6,0,0
4521,13556,4525,13557,0,36,0,0,27,30,50102,0,0,0,58,1,82,0,0,0,68,0,239,0,24,12,41,59,0,0,0,62,9,0,20,31,60,77,15,0,69,48,221002,51,2029,66,71,18,0,-1,0,555,69,81,0,178,1,0,23,61,98,153429,16,0,0,66,57,70,36,0,72,0,0,0,0,71,0,261105,6,21,1,-1,58,57,2,0,0,0,0,31,82,54,39,0,-1,0,1,9,3,0,1,0,0,161155,1,0,167,1,0,3,62,3,0,70,261105,0,7,0,2,0,66,4,0,67,500,3,0,0,0,1,0,0,0,30,0,2,0,81,15,0,27,67,0,0,3
14317,16439,14382,16478,0,0,2,0,0,1,1130101,0,3,0,11,1,33,0,0,0,4,0,234,0,14,-1,24,18,0,0,0,8,59,0,12,31,10,60,58,0,50,24,221002,37,2025,8,6,10,0,-1,0,555,58,30,0,186,3,0,-1,56,161,151720,0,0,0,15,55,41,0,0,83,0,1,0,0,45,0,261106,54,29,1,-1,29,10,0,0,0,0,0,17,28,54,10,0,-1,0,1,54,9,3,1,0,0,160059,1,0,167,1,0,2,49,4,0,18,261106,0,55,0,0,0,54,4,0,57,503,3,0,0,0,3,0,0,0,30,0,5,0,59,8,0,-1,7,0,0,0
1799,15662,15662,0,0,15,0,0,22,18,1140401,0,5,0,54,1,79,0,0,0,64,0,672,0,67,5,72,52,0,0,0,60,8,0,64,31,63,84,13,0,68,68,223101,68,2028,58,69,60,0,-1,0,2022,71,65,0,176,3,0,10,69,127,154076,14,0,0,72,74,57,67109120,0,68,0,2,0,0,73,0,261108,6,61,1,-1,74,54,1,0,0,0,0,66,72,68,50,0,-1,0,0,5,1,0,1,0,0,160082,1,0,37,1,0,3,68,2,0,91,261108,0,5,0,2,256,57,3,0,71,503,1,0,0,0,3,0,0,0,30,0,2,0,68,58,0,-1,36,0,0,6
27033,11648,11648,0,0,0,0,0,0,7,60201,0,0,0,32,1,57,0,0,0,47,0,226,0,54,-1,40,25,0,0,0,30,12,0,48,31,50,65,10,0,42,37,223101,34,2029,25,50,47,0,-1,0,1021,50,87,0,175,3,0,16,72,379,153512,7,0,0,47,68,45,0,0,68,0,2,0,0,72,0,261109,6,47,1,-1,52,27,1,0,0,0,0,65,79,44,40,0,-1,0,2,6,9,0,1,0,8,161700,1,0,183,2,0,3,65,3,0,64,261109,0,10,0,1,0,31,9,0,55,501,3,0,0,0,9,2,9,0,30,0,2,0,83,43,0,-1,21,0,0,0
9330,3889,3889,0,0,24,0,0,5,3,60000,0,3,0,52,1,72,0,0,0,44,0,67,0,58,-1,58,40,0,0,0,29,5,0,60,31,61,66,6,0,55,52,223101,58,2027,60,56,53,0,-1,0,17,60,74,0,179,3,0,12,48,73,153759,3,0,0,62,55,46,0,0,67,0,2,0,0,72,0,261110,8,56,1,-1,62,48,1,0,0,0,0,58,75,59,48,0,-1,0,2,5,3,0,1,0,0,161707,1,0,37,1,0,3,54,3,0,65,261110,0,10,0,1,0,48,1,0,62,502,3,0,0,0,1,0,0,0,30,0,1,0,74,56,0,-1,32,0,0,3
3192,15171,15171,0,0,38,0,0,27,28,2080101,0,6,0,35,1,62,0,0,0,61,0,184,0,23,25,37,53,0,0,0,49,15,0,19,31,58,67,6,0,65,49,223101,42,2025,60,68,12,0,-1,0,12,64,87,0,183,0,0,27,71,85,152390,16,0,0,62,63,63,0,2,75,0,2,0,0,64,0,261114,13,24,1,-1,59,29,2,0,0,0,0,38,88,49,59,0,-1,0,1,13,3,0,1,0,0,160102,1,0,95,1,0,3,81,2,0,63,261114,0,6,0,1,0,58,2,0,64,501,2,0,0,0,1,2,0,0,30,0,2,0,87,20,0,7,49,0,0,3
12015,16439,12052,16461,0,0,0,0,0,41,70101,0,0,0,56,1,56,0,0,0,76,0,66,0,22,-1,34,70,0,0,0,70,12,0,21,31,35,76,10,0,69,66,221101,42,2027,75,59,26,0,-1,0,559,61,53,0,192,3,0,-1,90,84,152672,25,0,0,65,80,78,553648148,0,85,0,0,0,0,42,0,261115,6,26,1,-1,57,55,1,0,0,0,0,68,53,46,75,0,-1,0,0,5,3,3,1,0,0,160028,1,0,167,1,0,3,83,3,0,67,261115,0,8,0,2,0,74,4,0,71,503,3,0,0,0,3,2,0,0,30,0,6,0,53,18,0,-1,74,0,0,3
15931,24375,15935,24377,0,0,0,0,31,19,1140401,0,0,0,53,1,72,0,0,0,66,0,1090,0,53,10,55,56,0,0,0,60,15,0,53,31,49,66,15,0,68,63,221002,65,2029,57,65,43,0,-1,0,560,64,71,0,172,0,0,18,46,131,152571,14,0,0,60,52,64,0,0,70,0,0,0,0,67,0,261116,8,48,1,-1,58,59,1,0,0,0,0,48,65,57,44,0,-1,0,0,12,3,0,1,0,0,161347,1,0,167,1,0,3,44,4,0,70,261116,0,13,0,1,0,59,4,0,61,503,3,0,0,0,3,2,0,0,30,0,2,0,68,44,0,-1,57,0,0,3
24712,15203,24713,15268,0,0,0,0,16,9,2010101,0,3,0,60,1,71,0,0,0,53,0,234,0,60,16,51,35,0,0,0,27,13,0,60,31,65,74,13,0,63,60,221002,45,2027,29,58,59,0,-1,1,560,62,73,0,179,0,0,10,68,84,153270,7,0,0,64,67,55,4096,0,70,0,1,0,0,69,0,261122,12,59,1,-1,59,31,1,0,0,0,0,60,72,55,51,0,-1,0,2,14,3,0,1,0,7,161529,1,0,167,2,0,2,67,4,0,71,261122,0,10,0,1,0,35,4,0,65,503,3,0,0,0,1,0,0,0,30,0,2,0,73,59,0,-1,30,0,0,3
14314,15203,14362,15252,0,20,0,0,16,15,1150000,0,0,0,38,1,68,0,0,0,37,0,67,0,62,5,59,32,0,0,0,57,13,0,60,31,52,72,6,0,59,50,221002,56,2029,35,51,54,0,-1,0,533,57,64,0,182,3,0,14,61,324,153460,10,0,0,61,59,66,0,0,70,0,0,0,0,61,0,261123,13,57,1,-1,61,40,1,0,0,0,0,62,61,56,40,0,-1,0,1,14,9,0,1,0,0,160028,1,0,167,1,0,3,51,4,0,55,261123,0,14,0,1,0,46,4,0,60,503,3,0,0,0,1,0,0,0,30,0,2,0,63,57,0,-1,43,0,0,0
