teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
13455,0,1,220,118,0,0,220,220,220,220,8,220,220,118,220,0,220,0,220,0,220,0,1,234,220,0,0,2,220,20,220,0,220,20,7,220,220,119,0,0,220,220,220,2,220,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,116423,0,0,0,0,0,0,0,0,0,0,0
13456,0,1,12,126,0,0,12,12,12,12,229,12,12,230,12,0,12,0,12,0,12,0,1,229,12,0,0,193,12,229,12,0,12,223,7,12,12,230,0,0,12,12,12,229,12,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,116424,0,0,0,0,0,0,196,0,0,0,0
13457,0,1,0,68,0,0,254,254,239,0,35,0,0,68,239,0,0,0,254,0,144,0,1,13,239,0,0,35,0,13,239,0,0,13,7,0,254,68,0,0,144,144,144,35,0,0,1,-1,0,0,196,0,51,0,0,0,0,0,0,116424,0,0,0,0,0,0,196,0,0,0,0
13458,0,1,12,144,0,0,12,12,12,12,240,12,12,144,12,0,12,0,12,0,12,0,1,254,12,0,0,240,12,254,12,0,12,254,7,12,12,144,0,0,12,12,12,240,12,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,116424,0,0,0,0,0,0,196,0,0,0,0
13459,0,1,220,151,0,0,220,220,220,220,90,220,220,72,220,0,220,0,220,0,220,0,0,66,220,0,0,137,220,209,220,0,220,123,7,220,220,110,0,0,220,220,220,83,220,0,0,-1,0,0,196,0,51,0,0,0,0,0,0,116425,0,0,0,0,0,0,196,0,0,0,0
13460,0,0,36,15,0,0,14,14,36,52,104,52,14,15,36,0,52,0,14,0,52,0,0,238,36,0,0,154,36,254,36,0,14,254,7,36,14,17,0,0,52,52,52,154,14,0,2,-1,0,0,196,0,51,0,0,0,0,0,0,116425,0,0,0,0,0,0,196,0,0,0,0
13245,0,1,220,201,0,1,220,220,220,220,109,220,220,180,220,220,220,0,220,0,220,0,1,18,220,0,220,140,220,13,220,0,220,100,0,220,220,183,0,220,220,220,220,106,220,0,0,-1,0,0,276,0,0,78,0,16,0,0,0,116428,0,0,0,0,86,0,276,0,0,0,0
13246,0,1,70,191,0,1,74,74,70,75,192,12,74,189,12,74,75,0,12,0,75,0,1,190,70,0,75,192,70,188,70,0,12,190,7,12,74,191,0,70,75,75,12,190,74,0,1,-1,0,0,276,0,0,92,0,92,0,0,0,116428,0,0,0,0,96,0,276,0,0,0,0
13247,0,1,220,18,0,1,220,220,220,220,61,12,220,19,12,220,220,0,12,0,220,0,1,226,220,0,220,61,220,223,220,0,12,226,7,12,220,18,0,220,220,220,12,59,220,0,2,-1,0,0,276,0,0,98,0,98,0,0,0,116428,0,0,0,0,100,0,276,0,0,0,0
14870,0,1,220,47,0,0,0,220,220,220,31,220,220,72,30,180,220,1,0,54,220,0,1,17,220,0,119,33,220,16,30,0,220,121,0,220,220,72,0,155,73,220,73,30,220,0,0,-1,0,0,267,0,138,78,0,21,0,0,0,131110,0,0,0,0,92,0,267,0,0,0,0
14871,0,1,63,35,0,0,220,27,63,148,231,148,27,231,220,27,148,1,220,54,148,0,1,231,63,0,148,27,63,231,220,0,27,237,7,63,27,231,0,63,220,148,220,231,27,0,1,-1,0,0,267,0,138,85,0,10,0,0,0,131110,0,0,0,0,92,0,267,0,0,0,0
14872,0,1,220,33,0,0,250,220,220,220,101,220,220,28,125,220,220,1,250,54,220,0,1,244,220,0,220,101,220,210,125,0,220,244,0,220,220,33,0,220,28,220,28,86,220,0,2,-1,0,0,267,0,138,93,0,93,0,0,0,131110,0,0,0,0,92,0,267,0,0,0,0
17314,0,1,90,0,0,0,220,220,220,158,0,158,0,0,220,12,158,1,220,2222,220,0,1,0,220,0,12,0,90,0,220,0,0,0,0,90,220,0,0,12,220,220,220,0,0,0,0,0,0,0,264,0,137,0,0,0,0,8,76,131123,0,0,2,0,0,0,264,0,0,0,0
17315,0,1,38,0,0,0,253,253,38,138,0,138,253,0,38,220,138,1,253,2222,138,0,1,0,38,0,220,0,38,0,38,0,253,0,0,38,253,0,0,220,138,138,138,0,253,0,1,0,0,0,264,0,137,0,0,0,0,0,76,131123,0,0,2,0,0,0,264,0,0,0,0
17316,0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,220,12,1,12,2222,12,0,1,0,12,0,220,0,12,0,12,0,12,0,0,12,12,0,0,220,12,12,12,0,12,0,2,0,0,0,264,0,137,0,0,0,0,8,76,131123,0,0,2,0,0,0,264,0,0,0,0
16256,0,1,33,89,0,1,31,31,33,107,231,107,31,230,33,31,107,0,31,0,107,0,1,231,33,0,107,37,33,230,33,0,31,18,23,33,31,231,0,33,107,107,107,230,31,0,0,-1,0,0,273,0,0,88,0,11,0,0,0,131124,0,0,0,0,100,0,273,0,0,0,0
16257,0,1,220,72,0,1,220,220,220,220,80,220,220,163,220,220,220,0,220,0,220,0,1,40,220,0,220,39,220,48,220,0,220,23,23,220,220,155,0,220,220,220,220,88,220,0,1,-1,0,0,273,0,0,71,0,28,0,0,0,131124,0,0,0,0,100,0,273,0,0,0,0
16258,0,1,12,73,0,1,12,12,12,12,87,12,12,15,12,12,12,0,12,0,12,0,1,234,12,0,12,153,12,233,12,0,12,243,0,12,12,23,0,12,12,12,12,75,12,0,2,-1,0,0,273,0,0,54,0,45,0,0,0,131124,0,0,0,0,100,0,273,0,0,0,0
14934,0,1,220,168,0,0,12,220,220,12,24,12,220,73,12,12,220,0,12,2222,220,0,1,15,220,0,12,92,12,20,12,0,12,23,0,12,220,65,0,12,12,220,12,33,12,0,0,-1,0,0,264,0,137,85,0,6,0,0,0,131125,0,0,2,0,87,0,264,0,0,0,0
14936,0,1,100,230,0,0,220,210,100,220,225,220,210,222,220,220,130,0,220,2222,130,0,1,236,100,0,220,225,220,231,220,0,220,236,0,220,210,230,0,220,220,130,220,213,220,0,1,-1,0,0,264,0,137,95,0,95,0,0,0,131125,0,0,2,0,87,1,264,0,0,0,0
14935,0,1,220,238,0,0,220,220,220,220,31,220,220,31,220,220,220,0,220,2222,220,0,1,31,220,0,220,212,220,31,220,0,220,135,0,220,220,31,0,220,220,220,220,31,220,0,2,-1,0,0,264,0,137,82,0,7,0,0,0,131125,0,0,0,0,98,0,264,0,0,0,0
14150,0,0,220,106,0,0,220,220,220,220,188,220,220,1,220,220,220,0,220,0,220,0,0,26,220,0,220,61,220,201,220,0,220,13,0,220,220,234,0,220,220,220,220,170,220,0,0,-1,0,0,1,0,1,58,0,24,0,0,0,131158,0,0,0,0,100,0,1,0,0,0,0
17754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131159,0,0,0,0,0,0,0,0,0,0,0
15645,0,1,0,225,0,0,198,198,0,0,157,0,198,234,0,0,0,0,198,2197,0,0,1,22,220,0,0,157,0,29,0,0,198,22,9,0,220,225,0,0,0,220,0,164,198,0,0,-1,0,0,2,0,6,92,0,92,0,0,0,131161,0,0,0,0,95,0,2,0,0,0,0
15652,0,1,0,231,0,0,175,175,0,0,231,0,175,231,0,175,0,0,175,2197,0,0,1,231,0,0,0,231,0,231,0,0,175,231,9,0,175,231,0,0,0,0,0,231,175,0,1,-1,0,0,2,0,6,97,0,97,0,0,0,131161,0,0,0,0,94,1,2,0,0,0,0
15646,0,1,220,1,0,0,12,12,12,220,146,220,220,30,146,0,220,0,231,0,12,0,1,231,12,0,0,146,220,30,12,0,220,231,0,220,12,1,0,0,12,12,1,30,220,0,2,-1,0,0,2,0,6,97,0,97,0,1,0,131161,0,0,0,0,91,0,2,0,0,0,0
13741,0,1,111,242,0,0,242,220,220,49,112,49,242,242,220,0,49,0,220,0,220,0,1,242,220,2012,0,242,111,242,111,0,242,242,7,111,220,50,0,0,49,220,220,242,242,0,0,-1,0,0,170,0,103,70,0,21,0,0,0,131173,0,0,0,0,100,0,215,0,0,0,0
13742,0,1,82,15,0,0,12,240,82,40,15,40,240,16,82,0,40,0,240,0,40,0,1,15,82,2012,0,15,82,16,12,0,240,15,0,82,240,15,0,0,12,40,40,16,240,0,1,-1,0,0,170,0,103,98,0,98,0,0,0,131173,0,0,0,0,100,0,215,0,0,0,0
13743,0,1,220,87,0,0,60,220,220,220,141,220,220,114,220,0,220,0,220,0,220,0,1,57,220,2012,0,109,220,59,149,0,220,48,0,220,220,109,0,0,114,220,220,149,220,0,2,-1,0,0,170,1,103,86,0,13,0,9,0,131173,0,0,0,0,91,0,215,0,0,1,0
16247,0,1,148,31,0,0,212,212,148,11,48,11,212,133,148,212,11,0,212,68,11,0,1,83,148,68,11,172,148,82,148,0,212,230,0,148,212,133,0,148,11,11,11,47,212,0,0,-1,0,0,76,0,1,80,0,16,0,8,0,131174,0,0,0,0,100,1,76,0,0,0,0
16248,0,1,14,231,0,0,40,40,14,89,231,89,40,231,14,40,89,0,40,68,89,0,1,231,14,68,89,231,14,231,14,0,40,231,0,14,40,231,0,14,89,89,89,231,40,0,1,-1,0,0,76,0,1,93,0,93,0,8,0,131174,0,0,0,0,100,0,76,0,0,0,0
16249,0,1,220,122,0,0,220,220,220,220,132,220,220,122,220,220,220,0,220,0,220,0,1,25,220,68,220,52,220,35,220,0,220,35,0,220,220,243,0,220,220,220,220,52,220,0,2,-1,0,0,4,1,7,92,0,7,0,0,0,131174,0,0,0,0,91,0,4,0,0,1,0
17755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131271,0,0,0,0,0,0,0,0,0,0,0
14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131274,0,0,0,0,0,0,0,0,0,0,0
14446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,131274,0,0,0,0,0,0,0,0,0,0,0
14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131275,0,0,0,0,0,0,0,0,0,0,0
14448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,131275,0,0,0,0,0,0,0,0,0,0,0
14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131276,0,0,0,0,0,0,0,0,0,0,0
14450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,131276,0,0,0,0,0,0,0,0,0,0,0
14451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131277,0,0,0,0,0,0,0,0,0,0,0
14452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,131277,0,0,0,0,0,0,0,0,0,0,0
14453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131278,0,0,0,0,0,0,0,0,0,0,0
14454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,131278,0,0,0,0,0,0,0,0,0,0,0
14885,0,1,9,42,0,0,220,220,220,12,31,12,235,229,220,220,9,0,220,0,220,0,1,189,220,0,220,31,12,229,220,0,12,189,7,12,220,42,0,220,220,220,220,229,12,0,0,-1,0,0,194,0,45,96,0,96,0,7,0,131358,0,0,0,0,98,0,14,0,0,0,0
14886,0,1,42,31,0,0,181,181,42,46,31,220,181,31,220,220,46,0,220,0,46,0,1,31,220,0,220,31,42,31,42,0,220,31,0,220,220,31,0,220,46,220,220,31,181,0,1,-1,0,0,14,0,45,93,0,93,0,7,0,131358,0,0,0,0,99,0,14,0,0,0,0
14887,0,1,12,201,0,0,12,12,12,12,158,12,12,213,12,12,12,0,12,0,12,0,1,105,12,0,12,182,12,101,12,0,12,192,7,12,12,209,0,12,12,12,12,161,12,0,2,-1,0,0,194,0,45,86,0,5,0,6,0,131358,0,0,0,0,96,0,14,3,0,0,0
14888,0,1,34,58,0,0,144,220,220,220,228,220,144,231,34,144,59,0,144,0,220,0,1,228,220,0,59,26,220,231,34,0,220,151,11,220,220,228,0,34,59,220,59,231,220,0,0,-1,0,0,225,0,130,65,0,31,0,7,0,131359,0,0,2,0,100,1,225,0,0,0,0
14889,0,1,232,229,0,0,64,222,232,120,71,155,222,120,232,222,155,0,222,0,155,0,1,61,232,0,155,217,69,60,69,0,222,186,7,232,222,121,0,232,120,155,155,70,64,0,1,-1,0,0,225,0,130,57,0,21,0,7,0,131359,0,0,0,0,91,1,225,0,0,0,0
14890,0,1,220,84,0,0,12,220,220,12,30,220,220,29,220,220,220,0,220,0,220,0,1,31,220,0,220,84,12,30,12,0,220,85,7,220,220,30,0,220,12,220,220,29,12,0,2,-1,0,0,225,0,57,80,0,9,0,10,0,131359,0,0,0,0,97,0,225,0,0,0,0
14876,0,1,20,27,0,0,13,13,20,27,231,27,13,231,220,220,27,0,220,0,27,0,1,231,12,0,220,30,20,231,20,0,13,225,7,20,12,231,0,220,27,12,220,231,13,0,0,-1,0,0,10,0,6,60,0,38,0,0,0,131360,0,1,2,0,100,0,10,0,0,0,0
14877,0,1,154,34,0,0,174,174,154,120,33,120,174,30,154,174,120,0,174,0,120,0,1,34,154,0,120,33,154,30,154,0,174,34,7,154,174,34,0,154,120,120,120,30,174,0,1,-1,0,0,10,0,6,98,0,98,0,0,0,131360,0,1,0,0,100,0,10,0,0,0,0
14878,0,1,12,48,0,0,12,12,12,12,180,12,12,101,12,12,12,0,12,0,12,0,1,231,12,0,12,131,12,228,12,0,12,231,7,12,12,101,0,12,12,12,12,178,12,0,2,-1,0,0,10,0,6,85,0,13,0,0,0,131360,0,1,0,0,99,1,10,0,0,0,0
14879,0,1,37,60,0,0,14,14,37,55,218,55,14,218,37,14,55,0,14,2226,55,0,1,218,37,0,55,39,37,218,37,0,14,15,7,37,14,218,0,37,55,55,55,218,14,0,0,-1,0,0,2,0,1,74,0,24,0,0,0,131361,0,0,0,0,100,0,2,0,0,0,0
14880,0,1,220,231,0,0,220,220,220,220,37,220,220,55,220,220,220,0,220,2226,220,0,1,14,220,0,220,231,220,14,220,0,220,231,7,220,220,55,0,220,220,220,220,36,220,0,1,-1,0,0,2,0,1,82,0,15,0,0,0,131361,0,0,0,0,100,0,2,0,0,0,0
14881,0,1,12,121,0,0,12,12,12,12,60,12,12,124,12,12,12,0,12,2226,12,0,1,151,12,0,12,60,12,154,12,0,12,151,0,12,12,121,0,12,12,12,12,62,12,0,2,-1,0,0,2,0,1,98,0,98,0,0,0,131361,0,0,0,0,100,0,2,0,0,0,0
14882,0,1,220,55,0,0,220,220,220,220,54,220,220,93,220,220,220,0,220,0,220,0,1,22,220,0,220,15,220,22,220,0,220,228,5,220,220,93,0,220,220,220,220,54,220,0,0,-1,0,0,194,0,1,68,0,30,0,7,0,131362,0,0,0,0,90,1,194,0,0,0,0
14883,0,1,220,65,0,0,43,43,42,220,231,220,220,39,42,43,220,0,43,0,60,0,1,231,42,0,60,49,220,176,42,0,220,42,5,220,43,231,0,42,60,60,60,41,220,0,1,-1,0,0,194,0,1,67,0,31,0,7,0,131362,0,0,0,0,90,0,194,0,0,0,0
14884,0,1,220,30,0,0,220,220,220,220,36,220,220,48,220,220,220,0,220,0,220,0,1,190,220,0,220,30,220,191,220,0,220,32,5,220,220,48,0,220,220,220,220,36,220,0,2,-1,0,0,194,0,1,82,0,16,0,5,0,131362,0,0,0,0,95,0,194,0,0,0,0
14873,0,1,12,25,0,0,220,12,12,220,111,220,12,35,220,12,12,0,220,0,12,0,1,225,12,0,12,25,220,225,220,0,220,25,0,220,12,35,0,12,220,12,220,111,220,0,0,-1,0,0,2,0,6,91,0,8,0,0,0,131363,0,0,0,0,100,0,2,0,0,0,1
14874,0,1,220,32,0,0,220,220,220,220,32,220,220,29,220,220,220,0,220,0,220,0,1,32,220,0,220,32,220,29,220,0,220,32,0,220,220,32,0,220,220,220,220,29,220,0,1,-1,0,0,2,0,6,99,0,99,0,0,0,131363,0,0,0,0,100,0,1,0,0,0,1
14875,0,1,220,103,0,0,220,220,220,220,10,220,220,102,220,220,220,0,220,0,220,0,1,41,220,0,220,10,220,41,220,0,220,41,0,220,220,103,0,220,220,220,220,10,220,0,2,-1,0,0,2,0,6,99,0,99,0,0,0,131363,0,0,0,0,100,0,1,0,0,0,0
17756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131368,0,0,0,0,0,0,0,0,0,0,0
17757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,131386,0,0,0,0,0,0,0,0,0,0,0
14950,0,1,220,231,0,0,220,220,220,220,35,220,220,101,220,220,220,1,220,2222,220,0,1,132,220,0,220,231,220,29,220,0,220,231,7,220,220,47,0,220,220,220,220,52,220,0,0,-1,0,0,264,0,137,72,0,16,0,11,0,131391,0,0,0,0,93,0,264,0,0,0,0
14951,0,1,64,103,0,0,220,47,64,138,230,138,47,231,220,220,125,1,220,2222,125,0,1,230,64,0,220,55,172,231,220,0,193,33,7,172,47,231,0,220,220,125,220,231,193,0,1,-1,0,0,264,0,137,68,0,25,0,11,0,131391,0,0,2,0,93,1,264,0,0,0,0
14952,0,1,220,84,0,0,220,220,220,220,30,220,220,29,220,220,220,1,220,2222,220,0,1,31,220,0,220,84,220,30,220,0,220,86,7,220,220,30,0,220,220,220,220,29,220,0,2,-1,0,0,264,0,137,81,0,9,0,6,0,131391,0,0,0,0,97,0,264,0,0,0,0
14786,0,1,220,28,0,0,34,34,37,220,225,220,220,107,37,34,220,0,34,0,73,0,1,226,37,0,73,40,220,40,37,0,220,219,0,220,34,225,0,37,73,73,73,50,220,0,0,-1,0,0,196,0,51,84,0,10,0,0,0,131397,0,0,0,0,98,1,196,0,0,0,0
14787,0,1,220,226,0,0,220,220,220,220,44,220,220,28,220,220,220,0,220,0,220,0,1,223,220,0,220,226,220,219,220,0,220,226,0,220,220,32,0,220,220,220,220,40,220,0,1,-1,0,0,196,0,51,93,0,5,0,0,0,131397,0,0,0,0,98,1,196,0,0,0,0
14788,0,1,47,0,0,0,37,37,47,98,254,98,37,0,47,37,98,0,37,0,98,0,1,254,47,0,98,211,47,254,47,0,37,231,0,47,37,0,0,47,98,98,98,254,37,0,2,-1,0,0,196,0,51,64,0,33,0,0,0,131397,0,0,0,0,98,1,196,0,0,0,0
14789,0,1,220,69,0,0,220,220,220,220,30,220,220,30,220,220,220,0,220,0,220,0,1,30,220,0,220,210,220,30,220,0,220,249,7,220,220,30,0,220,220,220,220,30,220,0,0,-1,0,0,196,0,51,85,0,11,0,0,0,131398,0,0,0,0,100,0,196,0,0,0,0
14790,0,1,12,30,0,0,12,12,12,12,214,12,12,72,12,12,12,0,12,0,12,0,1,248,12,0,12,30,12,248,12,0,12,30,7,12,12,76,0,12,12,12,12,213,12,0,1,-1,0,0,196,0,51,88,0,9,0,0,0,131398,0,0,0,0,100,0,196,0,0,0,0
14791,0,1,220,38,0,0,220,220,220,220,36,220,220,0,220,220,220,0,220,0,220,0,1,254,220,0,220,75,220,254,220,0,220,255,7,220,220,0,0,220,220,220,220,35,220,0,2,-1,0,0,196,0,51,85,0,14,0,0,0,131398,0,0,0,0,100,0,196,0,0,0,0
15394,0,1,92,170,0,0,44,44,92,156,230,156,44,231,92,44,156,0,44,0,156,0,1,229,92,0,156,93,92,231,92,0,44,14,7,92,44,231,0,92,156,156,156,231,44,0,0,-1,0,0,196,0,51,50,0,35,0,0,0,131399,0,0,0,0,100,1,196,0,0,0,0
15395,0,1,220,223,0,0,220,220,220,220,90,220,220,164,220,220,220,0,220,0,220,0,1,7,220,0,220,170,220,0,220,0,220,109,7,220,220,167,0,220,220,220,220,87,220,0,1,-1,0,0,196,0,51,68,0,22,0,0,0,131399,0,0,0,0,100,0,196,0,0,0,0
15396,0,1,82,59,0,0,37,37,82,147,202,147,37,70,82,37,147,0,37,0,147,0,1,247,82,0,147,202,82,248,82,0,37,247,7,82,37,59,0,82,147,147,147,211,37,0,2,-1,0,0,196,0,51,100,0,100,0,0,0,131399,0,0,0,0,100,0,196,0,0,0,0
15480,0,1,220,36,0,0,220,220,220,220,14,220,220,36,220,220,220,0,220,0,220,0,1,125,220,0,220,14,220,131,220,0,220,125,11,220,220,36,0,220,220,220,220,14,220,0,0,-1,0,0,196,0,51,95,0,95,0,0,0,131400,0,0,0,0,96,0,196,0,0,0,0
15481,0,1,21,38,0,0,96,96,21,34,171,34,96,0,21,96,34,0,96,0,34,0,1,244,21,0,34,18,21,254,21,0,96,143,11,21,96,1,0,21,34,34,34,180,96,0,1,-1,0,0,196,0,51,91,0,6,0,0,0,131400,0,0,0,0,93,1,196,0,0,0,0
15482,0,1,220,103,0,0,220,220,220,220,124,220,220,108,220,220,220,0,220,0,220,0,1,14,220,0,220,124,220,14,220,0,220,14,11,220,220,103,0,220,220,220,220,130,220,0,2,-1,0,0,196,0,51,95,0,95,0,0,0,131400,0,0,0,0,100,0,196,0,0,0,0
15720,0,1,220,46,0,0,220,220,220,220,34,220,220,30,220,220,220,0,220,0,220,0,1,34,220,0,220,16,220,31,220,0,220,202,7,220,220,34,0,220,220,220,220,29,220,0,0,-1,0,0,196,0,51,65,0,34,0,0,0,131401,0,0,0,0,94,0,196,0,0,0,0
15721,0,1,12,36,0,0,178,178,24,12,231,12,12,231,24,178,12,0,178,0,39,0,1,231,24,0,39,36,12,231,24,0,12,36,7,12,178,231,0,24,39,39,39,231,12,0,1,-1,0,0,196,0,51,56,0,41,0,0,0,131401,0,0,0,0,90,1,196,0,0,0,0
15722,0,1,12,198,0,0,12,12,12,12,199,12,12,168,12,12,12,0,12,0,12,0,1,16,12,0,12,220,12,16,12,0,12,100,7,12,12,169,0,12,12,12,12,199,12,0,2,-1,0,0,196,0,51,59,0,25,0,0,0,131401,0,0,0,0,91,0,196,0,0,0,0
15842,0,1,48,151,0,0,42,42,48,110,200,110,42,9,48,42,110,0,42,0,110,0,1,254,48,0,110,57,48,254,48,0,42,23,7,48,42,9,0,48,110,110,110,200,42,0,0,-1,0,0,196,0,51,75,0,19,0,0,0,131402,0,0,0,0,100,1,196,0,0,0,0
15843,0,1,183,125,0,0,230,230,183,43,45,43,230,117,183,230,43,0,230,0,43,0,1,19,183,0,43,45,183,18,183,0,230,19,7,183,230,125,0,183,43,43,43,41,230,0,1,-1,0,0,196,0,51,94,0,94,0,0,0,131402,0,0,0,0,100,0,196,0,0,0,0
15844,0,1,220,121,0,0,220,220,220,220,156,220,220,122,220,220,220,0,220,0,220,0,1,24,220,0,220,156,220,25,220,0,220,24,7,220,220,121,0,220,220,220,220,160,220,0,2,-1,0,0,196,0,51,94,0,94,0,0,0,131402,0,0,0,0,100,0,196,0,0,0,0
16009,0,1,114,191,0,0,137,137,114,19,30,19,137,29,114,137,19,0,137,0,19,0,1,30,114,0,19,102,114,29,114,0,137,1,7,114,137,31,0,114,19,19,19,29,137,0,0,-1,0,0,196,0,51,80,0,19,0,0,0,131403,0,0,0,0,100,0,196,0,0,0,0
16010,0,1,12,164,0,0,12,12,12,12,231,12,12,231,12,12,12,0,12,0,12,0,1,231,12,0,12,88,12,231,12,0,12,0,7,12,12,231,0,12,12,12,12,231,12,0,1,-1,0,0,196,0,51,77,0,17,0,0,0,131403,0,0,0,0,100,1,196,0,0,0,0
16011,0,1,220,13,0,0,220,220,220,220,126,220,220,13,220,220,220,0,220,0,220,0,1,237,220,0,220,126,220,237,220,0,220,237,7,220,220,13,0,220,220,220,220,125,220,0,2,-1,0,0,196,0,51,96,0,96,0,0,0,131403,0,0,0,0,100,1,196,0,0,0,0
16023,0,1,183,231,0,0,220,220,220,79,30,79,19,29,220,220,79,0,220,0,220,0,1,30,220,0,220,231,183,29,220,0,19,231,0,183,220,30,0,220,220,220,220,29,19,0,0,-1,0,0,196,0,51,67,0,23,0,0,0,131404,0,0,0,0,96,1,196,0,0,0,0
16024,0,1,244,29,0,0,12,12,12,104,240,104,7,235,12,12,104,0,12,0,12,0,1,240,12,0,12,29,244,241,12,0,7,29,0,244,12,240,0,12,12,12,12,241,7,0,1,-1,0,0,196,0,51,90,0,5,0,0,0,131404,0,0,0,0,90,1,196,0,0,0,0
16025,0,1,12,30,0,0,12,12,12,12,245,12,12,104,12,12,12,0,12,0,12,0,1,7,12,0,12,30,12,7,12,0,12,29,0,12,12,105,0,12,12,12,12,243,12,0,2,-1,0,0,196,0,51,88,0,5,0,0,0,131404,0,0,0,0,95,1,196,0,0,0,0
