assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
111769,1,255,7050,250,255,250,1996,255,255,1,1,1,43,255,1,1,255,250,1,Changchun Yatai,1,0,-1,0,202855,0,7,-1,0,50,0,1,4,0,0,4,0,0,23400,0,1,100,111768,0,1,60,0,0,0,62,60,68,125,3,60,0,-1,60,1,0,0,235002,270336,0,261896,0,0,0,0,0,0,0,3,202855,6,111769,0,4198400,0,0,0,0,202855,0,0,212023,0,1,0,2,0,62,6,6,8,202855,0,0,202855,4,2,0,0,316,0,-1,0,526336,68
111774,1,76,9550,255,255,255,1951,255,1,153,153,1,39,1,1,255,76,255,1,Tianjin Jinmen Tiger,1,0,-1,0,237670,0,7,-1,0,50,0,1,4,0,0,5,0,0,54696,0,1,480,111768,0,1,64,0,1,0,63,64,66,117,2,62,0,-1,62,0,0,0,237670,263184,0,237670,0,0,0,0,0,0,2,4,260645,6,111774,0,4218896,0,0,0,0,228077,0,0,260645,0,3,0,2,0,63,6,3,8,237670,0,0,237670,4,1,0,0,316,0,-1,0,528400,66
111779,1,204,7950,255,125,255,1958,0,0,1,1,1,34,125,1,34,204,255,1,Henan FC,34,0,-1,0,219908,4,4,-1,0,65,0,1,4,0,0,3,0,0,29000,0,1,538,111768,0,1,63,0,1,0,63,63,70,113,1,63,0,-1,63,0,0,0,219908,131848,0,219908,0,0,0,0,0,0,0,2,216736,3,111779,0,148232,0,0,0,0,216736,0,0,219908,0,0,0,2,0,63,6,3,8,219908,0,0,219908,4,2,0,0,316,0,-1,0,263432,70
111811,0,229,95000,250,250,250,1912,250,229,250,42,1,45,0,1,250,250,250,250,Monza,42,0,-1,0,234147,0,7,-1,0,50,0,2,4,0,0,4,0,0,9300,15,1,831,1745,0,1,71,0,1,0,71,71,70,9,2,72,1,-1,72,1,0,0,234147,263168,1,234147,0,0,0,0,0,0,0,4,234147,5,111811,0,4218880,0,0,0,0,239613,0,0,234147,0,0,0,4,0,71,136,8,1,234147,0,0,234147,2,1,0,0,316,0,-1,0,528384,70
111817,28,12,160000,250,114,250,1969,22,29,50,61,1,48,62,1,50,22,250,114,Paris FC,148,0,-1,0,257118,4,4,-1,0,65,0,2,4,0,0,3,0,0,20000,3,1,373,73,0,1,73,0,1,0,71,73,71,2,1,70,1,-1,70,0,0,0,257118,131584,0,257118,0,0,0,0,0,0,0,3,224030,5,111817,0,164352,0,0,0,0,247248,0,0,224030,0,0,0,4,0,71,103,9,1,256731,0,0,224030,2,1,0,0,316,0,-1,0,263168,71
111822,255,255,15000,1,204,1,1931,202,1,206,255,1,46,139,1,206,202,1,204,Wolfsberger AC,58,0,-1,0,73288,0,6,-1,0,50,0,2,4,0,0,4,0,0,8100,0,1,529,2017,0,1,67,0,3,0,67,67,67,14,2,69,1,-1,69,1,0,0,73288,263176,0,73288,0,0,0,0,0,0,1,2,73288,5,111822,0,4202504,0,0,0,0,229818,1,0,73288,0,0,0,4,0,67,124,5,1,248356,0,0,73288,2,4,0,0,316,0,-1,0,528392,67
111928,60,1,162800,1,60,1,1994,1,255,166,166,1,37,255,1,166,1,1,60,San Jose Earthquakes,255,0,-1,0,226385,4,4,-1,0,65,0,2,4,0,0,5,0,0,18000,0,1,420,697,0,1,68,0,3,0,69,68,73,-121,2,65,0,-1,65,1,0,0,226385,132240,0,226385,0,0,0,0,0,0,0,1,226385,7,111928,0,155792,0,0,0,0,226385,0,0,226385,0,2,0,6,0,69,189,7,-8,217998,0,0,226385,2,2,0,0,316,0,-1,0,266384,73
111974,164,35,240000,30,30,30,1920,30,250,30,84,2,44,250,2,30,30,30,30,Sassuolo,250,0,-1,0,210935,0,3,-1,0,50,0,2,4,0,0,3,0,0,21525,0,1,438,110740,0,1,73,0,3,0,73,73,75,10,1,70,1,-1,70,1,0,0,210935,262788,1,210935,0,0,0,0,0,0,0,4,243593,7,111974,0,4211332,0,0,0,0,210935,0,0,243593,0,0,0,4,0,73,169,4,1,243593,0,0,243593,2,1,0,0,316,0,-1,0,525444,75
112072,255,255,7000,1,169,1,1939,169,245,169,47,1,56,235,1,169,169,1,169,Mjällby AIF,27,0,-1,0,219865,0,8,-1,0,50,0,2,4,0,0,2,0,0,7500,18,1,809,320,0,1,65,0,1,0,67,65,66,14,2,68,1,-1,67,1,0,0,219865,263172,0,219865,0,0,0,0,0,0,0,2,219865,6,112072,0,4218884,0,0,0,0,219865,0,0,219865,0,0,0,7,0,66,97,7,1,253013,0,0,219865,2,1,0,0,316,0,-1,0,528388,66
112096,153,1,28750,1,100,255,1945,100,255,201,1,1,26,255,1,201,100,1,100,Al Ettifaq,255,0,-1,0,212476,4,6,-1,0,50,0,2,4,0,0,4,0,0,21701,0,1,591,112883,0,1,71,0,3,0,68,71,66,50,3,65,1,-1,65,1,0,0,212476,270593,0,212476,0,0,0,0,0,0,2,6,212476,7,112096,0,4215041,0,0,1,0,181291,0,0,212476,0,2,0,8,0,68,64,7,3,181291,0,0,212476,9,4,0,0,316,0,-1,0,526593,66
112115,128,255,10580,51,102,1,2008,1,255,1,1,1,37,255,1,51,255,102,128,Gangwon FC,255,0,-1,0,261128,0,4,-1,0,30,0,1,4,0,0,3,0,0,22333,0,1,174,1474,0,1,64,0,1,0,66,64,67,128,2,65,1,-1,65,1,0,0,251579,4195480,1,251579,0,0,0,0,0,0,0,4,251579,6,112115,0,532632,0,0,0,0,238089,1,0,251579,0,0,0,2,0,66,38,4,9,233568,0,0,251579,4,1,0,0,316,0,-1,0,528536,67
112124,255,255,42150,78,0,2,1907,2,250,78,6,1,40,250,1,78,2,0,0,Juve Stabia,250,0,-1,0,72834,0,2,-1,0,30,0,2,4,0,0,1,0,0,7642,38,1,762,2038,2,1,66,0,15,0,67,66,71,14,1,68,1,-1,68,1,0,0,72834,4194820,2,72834,0,0,0,0,0,0,0,1,72834,7,112124,0,541188,0,0,0,0,259107,0,0,72834,0,0,0,4,0,67,169,2,1,259107,0,0,72834,2,1,0,0,316,0,-1,0,525316,71
112126,88,51,3000,255,250,255,1912,250,51,250,255,1,57,88,1,250,250,255,250,IFK Värnamo,255,0,-1,0,201965,0,1,-1,0,30,0,1,4,0,0,1,0,0,5010,0,1,875,700,0,1,65,0,1,0,66,66,63,14,2,66,0,-1,63,1,0,0,265999,4195392,0,201965,0,0,0,0,0,0,0,2,201965,5,112126,0,532544,0,0,0,0,201965,0,0,201965,0,0,0,7,0,64,97,5,1,206147,0,0,201965,2,1,0,0,316,0,-1,0,528448,67
112134,10,0,206000,68,0,171,2008,0,78,128,68,1,40,143,1,128,0,138,0,Philadelphia Union,201,0,-1,0,239704,4,7,-1,0,50,0,2,4,0,0,5,0,0,18500,18,1,104,112828,0,1,68,0,11,0,68,68,71,-75,2,67,0,-1,67,1,0,0,239704,263296,0,239704,0,0,0,0,0,0,0,1,239704,5,112134,0,4235392,0,0,0,0,216939,0,0,239704,0,0,0,6,0,68,189,5,-5,263180,0,0,239704,2,3,0,0,316,0,-1,0,528512,71
112139,204,255,119390,204,1,1,1955,1,255,1,1,2,24,255,2,1,1,1,1,Al Nassr,255,0,-1,0,20801,4,9,-1,0,65,0,2,4,0,0,10,0,0,25000,18,1,405,605,0,1,73,0,1,0,75,73,79,46,3,74,1,-1,74,1,0,0,20801,139409,0,216352,0,0,0,0,0,0,6,2,216352,4,112139,0,184465,0,0,1,0,20801,1,0,20801,0,9,0,8,0,75,64,10,3,20801,0,0,20801,9,7,0,0,316,0,-1,0,264337,79
112163,153,1,10880,255,255,255,1998,255,1,1,1,1,30,153,1,255,1,255,153,Zhejiang Professional FC,1,0,-1,0,239148,4,3,-1,0,50,0,2,4,0,0,4,0,0,40000,0,1,207,110955,0,1,66,0,1,0,65,66,66,120,3,61,1,-1,61,0,0,0,239148,270336,0,221826,0,0,0,0,0,0,0,3,221826,5,112163,0,4231168,0,0,0,0,239148,0,0,239148,0,0,0,2,0,65,6,5,8,239148,0,0,239148,4,1,0,0,316,0,-1,0,526336,66
112172,255,255,604125,65,175,221,2009,175,1,175,255,2,51,31,2,175,175,7,175,RB Leipzig,71,0,-1,1,236703,4,8,-1,0,65,0,2,4,0,0,2,1,0,47800,1,1,273,22,0,1,78,0,1,0,79,78,81,12,3,80,1,-1,80,1,0,0,236703,135296,3,236703,0,0,0,0,0,0,2,2,245367,4,112172,0,166016,0,0,0,0,204638,0,0,245367,0,0,0,4,0,79,113,10,1,260592,0,0,236703,2,7,0,0,366,0,-1,0,264320,81
112199,73,1,7000,255,1,255,2008,1,1,1,150,1,59,87,1,1,1,255,1,Sarpsborg 08,170,0,-1,0,222081,0,6,-1,0,65,0,2,4,0,0,2,0,0,8022,3,1,437,2041,2,1,66,0,15,0,67,68,65,11,1,69,1,-1,65,1,0,0,222081,131840,0,222081,0,0,0,0,0,0,0,3,222081,6,112199,0,148224,0,0,0,0,183339,0,0,222081,0,0,0,7,0,65,199,7,1,222081,0,0,222081,2,1,0,0,316,0,-1,0,263424,64
112222,245,249,2450,30,80,30,1914,30,249,30,1,1,53,245,1,30,30,30,80,Harrogate Town,1,0,-1,0,223073,0,3,-1,0,30,0,1,4,0,0,1,0,0,5000,0,0,828,1804,0,2,61,0,3,0,61,61,61,-1,2,61,0,-1,61,0,0,0,212682,4195328,0,263990,0,0,0,0,0,0,0,2,263990,2,112222,0,565248,0,0,1,0,257873,0,0,223073,0,0,0,3,0,61,135,3,0,223073,0,0,223073,2,1,0,0,316,0,-1,0,528384,61
112224,173,108,12877,255,1,255,2009,1,255,1,223,1,-37,25,1,1,1,255,1,Melbourne City,37,0,-1,0,268473,0,7,-1,0,50,0,2,4,0,0,4,0,0,30050,0,1,311,111397,0,2,63,0,1,0,63,63,58,144,1,67,2,-1,67,1,0,0,264065,262674,2,268473,0,0,0,0,0,0,1,4,268473,6,112224,0,4211218,0,0,0,0,202157,0,0,268473,0,2,0,3,0,63,117,10,10,262557,0,0,268473,2,1,0,0,316,0,-1,0,525330,58
112254,158,255,2000,1,250,1,1912,250,255,250,27,1,51,158,1,250,250,1,250,Newport County,27,0,-1,0,247741,0,2,-1,0,65,0,2,4,0,0,1,0,0,7850,0,0,343,1961,0,2,59,0,1,0,59,59,60,-2,3,59,0,-1,59,0,0,0,247741,139264,0,247741,0,0,0,0,0,0,0,2,247741,5,112254,0,151552,0,0,0,0,229126,0,0,247741,0,0,0,3,0,59,135,3,0,220893,0,0,247741,2,1,0,0,316,0,-1,0,264192,60
112258,204,255,9900,50,101,242,2010,242,196,79,1,1,35,18,1,50,255,101,210,Gwangju FC,48,0,-1,0,254886,0,4,-1,0,50,0,2,4,0,0,5,0,0,10007,0,1,202,1477,0,1,64,0,1,0,64,64,65,126,1,64,0,-1,64,1,0,0,254886,262720,0,221767,0,0,0,0,0,0,0,4,221767,6,112258,0,4227648,0,0,0,0,208073,1,0,221767,0,0,0,2,0,64,38,2,9,221767,0,0,254886,4,3,0,0,316,0,-1,0,525376,65
112259,91,1,2750,5,91,251,2002,1,1,240,199,1,51,91,1,240,1,239,91,AFC Wimbledon,240,0,-1,0,203415,0,1,-1,0,65,0,1,4,0,0,2,0,0,9300,27,0,285,1798,0,1,62,0,1,0,62,62,61,0,3,63,0,-1,63,0,0,0,203415,139658,0,203415,0,0,0,0,0,0,0,2,203415,7,112259,0,135562,0,0,0,0,203415,1,0,203415,0,0,0,3,0,62,135,3,0,229731,0,0,203415,2,1,0,0,316,0,-1,0,264586,61
112260,20,235,2400,255,10,255,1908,215,215,10,20,1,53,10,1,10,215,255,10,Fleetwood Town,10,0,-1,0,255474,0,7,-1,0,30,0,2,4,0,0,1,0,0,5327,0,0,163,1926,0,0,62,0,1,0,62,62,61,-3,2,63,0,-1,63,0,0,0,255474,4195650,0,255474,0,0,0,0,0,0,0,1,255474,7,112260,0,565570,0,0,0,0,256952,0,0,255474,0,0,0,3,0,62,135,9,0,225245,0,0,255474,2,1,0,0,316,0,-1,0,528706,61
112264,255,255,0,1,255,1,1800,255,255,255,255,1,49,255,1,255,255,1,255,Youth Squad,255,0,-1,0,1,4,1,-1,0,50,0,1,4,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,-123,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,112264,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,141,0,-8,1,0,0,1,2,1,0,0,316,0,-1,0,0,0
112387,152,63,146780,255,80,255,1937,52,63,53,89,2,21,210,2,53,52,255,80,Al Ahli,89,0,-1,0,204485,4,8,-1,0,50,0,2,4,0,0,7,0,0,62345,0,1,232,607,0,1,76,0,1,0,75,76,80,39,2,71,1,-1,71,1,0,0,204485,263296,0,204485,0,0,0,0,0,0,13,2,204485,4,112387,0,4219008,0,0,0,0,230938,1,0,204485,0,3,0,8,0,75,64,10,3,212228,0,0,204485,9,5,0,0,316,0,-1,0,528512,80
112390,1,1,18080,1,20,1,1958,20,255,20,153,1,25,255,1,20,20,153,20,Al Fateh,255,0,-1,0,259265,4,6,-1,0,50,0,2,4,0,0,4,0,0,11000,0,1,7,112096,0,1,67,0,3,0,66,67,72,49,3,65,1,-1,65,0,0,0,259265,270602,0,259265,0,0,0,0,0,0,0,5,259265,8,112390,0,4247818,0,0,1,0,235890,0,0,259265,0,1,0,8,0,66,64,2,3,259265,0,0,259265,9,4,0,0,316,0,-1,0,526602,72
112391,4,240,78100,255,103,255,1967,81,240,99,4,2,26,4,2,99,83,255,103,Al Qadsiah,4,0,-1,0,256688,4,7,-1,0,50,0,2,4,0,0,4,0,0,11000,0,1,245,112096,0,0,72,0,3,0,72,72,76,50,2,71,0,-1,71,0,0,0,256688,263169,0,256688,0,0,0,0,0,0,0,3,256688,5,112391,0,4218881,0,0,1,0,200724,0,0,256688,0,0,0,8,0,72,64,8,3,188567,0,0,256688,9,4,0,0,316,0,-1,0,528385,76
112393,224,221,25860,204,20,1,1956,20,255,20,88,1,26,255,1,20,20,1,20,Al Taawoun,255,0,-1,0,242374,4,6,-1,0,50,0,2,4,0,0,4,0,0,6000,0,1,83,112096,0,1,71,0,3,0,69,71,72,43,1,66,1,-1,66,1,0,0,242374,262721,0,205083,0,0,0,0,0,0,1,7,205083,5,112393,0,4211265,0,0,0,0,234200,0,0,242374,0,0,0,8,0,69,64,6,3,234200,0,0,242374,9,5,0,0,316,0,-1,0,525377,72
112427,33,255,6300,1,1,1,2012,1,255,1,46,1,-33,255,1,1,1,1,1,Western Sydney Wanderers,255,0,-1,0,213093,0,5,-1,0,50,0,2,4,0,0,4,0,0,30000,17,1,472,111400,0,2,65,0,1,0,65,65,66,151,3,63,2,-1,63,1,0,0,213093,270406,2,203308,0,0,0,0,0,0,0,3,203308,3,112427,0,4198470,0,0,0,0,203423,0,0,213093,0,0,0,3,0,65,117,7,10,220708,0,0,213093,2,5,0,0,316,0,-1,0,526406,66
112428,0,176,0,250,255,250,2011,255,108,255,176,1,0,0,1,255,255,250,255,Create Player Team,108,0,-1,0,1,4,2,-1,0,50,0,1,4,0,0,5,0,0,5000,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,112428,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,141,5,0,1,0,0,1,2,1,0,0,316,0,-1,0,0,0
112493,122,0,25950,10,250,245,1908,250,1,250,195,1,40,122,1,250,250,240,250,Carrarese,202,0,-1,0,251951,0,2,-1,0,50,0,2,4,0,0,1,0,0,9500,0,1,960,113974,0,1,66,0,15,0,66,66,67,10,2,67,0,-1,67,1,0,0,229459,263168,0,251951,0,0,0,0,0,0,0,3,229459,5,112493,0,4202496,0,0,0,0,242264,1,0,229459,0,0,0,4,0,66,169,2,1,229459,0,0,229459,2,1,0,0,316,0,-1,0,528384,67
112494,5,220,24600,250,250,250,1995,250,30,250,45,1,46,30,1,250,250,250,250,Südtirol,30,0,-1,0,268756,0,4,-1,0,65,0,2,4,0,0,2,0,0,2800,0,1,898,55,0,1,67,0,1,0,68,67,68,11,2,68,0,-1,68,1,0,0,268756,132352,0,268756,0,0,0,0,0,0,0,4,268756,2,112494,0,139520,0,0,0,0,268756,1,0,268756,0,0,0,4,0,68,169,3,1,268756,0,0,268756,2,1,0,0,316,0,-1,0,266496,68
112510,145,240,7698,150,250,50,1922,250,250,150,30,1,50,250,1,250,50,50,50,Bruk-Bet Termalica Nieciecza,250,0,-1,0,257666,0,2,-1,0,50,0,2,4,0,0,1,0,0,4666,0,1,345,111088,0,1,64,0,1,0,64,64,63,20,1,65,2,-1,65,1,0,0,257666,262660,0,257666,0,0,0,0,0,0,0,1,257666,2,112510,0,4211204,0,0,0,0,232550,0,0,257666,0,0,0,5,0,64,6,3,1,257666,0,0,257666,2,1,0,0,316,0,-1,0,525316,63
112513,255,255,25000,220,255,31,1951,255,10,255,0,1,41,100,1,255,255,92,255,Arouca,250,0,-1,0,192636,0,3,-1,0,50,0,2,4,0,0,2,0,0,5000,38,1,25,744,0,1,68,0,3,0,69,68,69,-8,1,69,1,-1,69,1,0,0,192636,262920,0,192636,0,0,0,0,0,0,0,2,192636,6,112513,0,4244232,0,0,0,0,192636,0,0,192636,0,0,0,4,0,69,183,4,0,279919,0,0,192636,2,1,0,0,316,0,-1,0,525576,69
112516,244,244,7500,0,210,30,1933,210,244,210,0,1,40,244,1,210,210,140,210,Tondela,0,0,-1,0,234935,0,3,-1,0,50,0,1,4,0,0,1,0,0,7500,35,0,484,112513,0,1,67,0,1,0,67,67,66,-8,2,65,1,-1,65,0,0,0,234935,263492,0,234935,0,0,0,0,0,0,0,5,223818,3,112516,0,4202820,0,0,0,0,234935,0,0,234935,0,0,0,4,0,67,6,4,0,234935,0,0,234935,2,1,0,0,316,0,-1,0,528708,66
112531,163,1,17250,1,249,1,1978,248,128,249,227,1,-20,255,1,249,248,1,249,Deportes Iquique,255,0,-1,0,215103,0,1,-1,0,65,0,2,4,0,0,4,0,0,12000,0,1,230,110980,0,1,66,0,3,0,65,66,65,-70,2,64,1,-1,64,1,1,0,215103,132353,0,215103,0,0,0,0,0,0,3,2,215103,4,112531,0,139521,0,0,1,0,214065,0,0,215103,0,0,0,1,0,65,6,2,-4,215103,0,0,215103,7,3,0,0,316,0,-1,0,266497,65
112540,1,255,17680,255,1,255,2005,204,204,1,1,1,31,1,1,1,255,255,1,Shanghai Port,1,0,-1,0,238704,0,9,-1,0,50,0,1,4,0,0,8,0,0,37000,0,1,446,110955,0,1,68,0,0,0,68,68,72,121,1,65,0,-1,65,1,0,0,241328,262664,0,238704,0,0,0,0,0,0,1,2,238704,5,112540,0,4211208,0,0,0,0,224599,1,0,238704,0,3,0,2,0,68,6,9,8,254894,0,0,238704,4,3,0,0,316,0,-1,0,525320,72
112555,1,76,5040,255,255,255,2013,255,76,255,153,1,37,1,1,255,255,255,255,FC Anyang,153,0,-1,0,240280,4,2,-1,0,50,0,2,4,0,0,3,0,0,17095,0,1,22,982,0,1,65,0,1,0,65,65,69,126,3,64,0,-1,64,2,0,0,240280,270340,0,240280,0,0,0,0,0,0,0,4,240280,3,112555,0,4231172,0,0,0,0,212776,0,0,240280,0,0,0,2,0,65,6,2,9,240280,0,0,240280,4,1,0,0,316,0,-1,0,526340,69
112558,1,204,9630,204,1,1,2003,1,255,1,1,1,37,255,1,204,204,1,1,Suwon FC,255,0,-1,0,227982,0,3,-1,0,50,0,2,4,0,0,4,0,0,11808,5,0,469,112555,0,1,61,0,1,0,64,61,66,127,3,63,0,-1,63,0,0,0,227982,270340,0,227982,0,0,0,0,0,0,0,4,227982,4,112558,0,4247556,0,0,0,0,200577,0,0,227982,0,0,0,2,0,64,38,3,9,199266,0,0,227982,4,1,0,0,316,0,-1,0,526340,66
112606,52,102,225500,255,12,255,2010,12,253,12,141,1,28,228,1,12,12,255,12,Orlando City SC,1,0,-1,0,240744,4,6,-1,0,50,0,2,4,0,0,6,0,0,25500,5,1,360,112885,0,1,70,0,3,0,69,70,71,-81,3,67,0,-1,67,1,0,0,240744,270352,0,240744,0,0,0,0,0,0,1,4,240744,4,112606,0,4214800,0,0,0,0,203137,0,0,199110,0,0,0,6,0,69,189,6,-5,240744,0,0,199110,2,5,0,0,316,0,-1,0,526352,71
112615,88,49,13000,255,255,255,1919,255,49,255,34,1,34,88,1,255,255,255,255,Racing Club De Montevideo,34,0,-1,0,279918,0,2,-1,0,50,0,2,4,0,0,2,0,0,60235,0,0,795,112868,0,0,66,0,3,0,66,66,65,56,1,67,1,-1,67,0,0,0,279918,262912,0,279918,0,0,0,0,0,0,0,3,279918,4,112615,0,4211456,0,0,0,0,279918,0,0,279918,0,0,0,1,0,66,184,6,-3,279918,0,0,279918,7,3,0,0,316,0,-1,0,525568,65
112667,250,250,13500,1,249,255,1942,248,250,249,250,1,-19,250,1,249,248,1,249,Nacional Potosí,250,0,-1,0,260520,0,4,-1,0,30,0,2,4,0,0,2,0,0,32000,13,0,778,110968,0,1,65,0,12,0,64,65,64,-65,2,64,2,-1,64,2,1,0,260520,4195328,0,253522,0,0,0,0,0,0,0,2,253522,3,112667,0,548864,0,0,0,0,253522,1,0,260520,0,0,0,1,0,64,184,6,-4,255094,0,0,260520,7,3,0,0,316,0,-1,0,528384,64
112670,27,5,50000,255,255,252,1913,255,5,255,68,2,-31,27,2,255,255,251,255,Talleres de Córdoba,68,0,-1,0,234468,0,3,-1,0,50,0,2,4,0,0,4,0,1,57000,0,0,120,111022,0,1,72,0,3,0,73,72,73,-64,2,73,1,-1,73,1,1,0,248191,263168,2,234468,0,0,0,0,0,0,0,5,234468,5,112670,0,4202496,0,0,0,0,215251,1,0,234468,0,0,0,1,0,73,129,6,-3,238194,0,0,234468,7,4,0,0,316,0,-1,0,528384,73
112689,250,250,8000,24,255,89,1905,255,250,255,250,1,-34,250,1,255,255,55,255,Platense,250,0,-1,0,263502,0,3,-1,0,30,0,2,4,0,0,2,0,2,32000,0,0,842,111019,0,1,69,0,3,0,69,69,71,-58,3,67,1,-1,67,1,1,0,264365,4202816,0,263502,0,0,0,0,0,0,0,4,263693,1,112689,0,528704,0,0,1,0,264365,1,0,263693,0,0,0,1,0,69,129,6,-3,263693,0,0,263502,7,2,0,0,316,0,-1,0,526656,71
112713,103,3,5000,255,255,255,1911,255,3,250,41,1,-34,103,1,255,250,255,250,Sarmiento,41,0,-1,0,232514,0,1,-1,0,30,0,2,4,0,0,1,0,2,22000,0,0,237,110093,0,1,68,0,3,0,68,68,68,-60,3,68,1,-1,68,1,1,0,153060,4202816,0,232514,0,0,0,0,0,0,0,4,232514,2,112713,0,528704,0,0,0,0,153060,0,0,232514,0,0,0,1,0,68,129,4,-3,235980,0,0,232514,7,2,0,0,316,0,-1,0,526656,68
112716,17,168,43998,102,249,19,1912,248,250,249,24,1,-25,250,1,249,248,56,249,Cerro Porteño,250,0,-1,0,216055,0,9,-1,0,50,0,2,4,0,0,7,0,0,45000,0,0,771,101108,0,1,70,0,1,0,69,70,70,-57,3,68,1,-1,68,1,0,0,216055,270592,2,216055,0,0,0,0,0,0,0,3,216055,8,112716,0,4215040,0,0,1,0,216055,0,0,216055,0,34,0,1,0,69,184,5,-4,199151,0,0,216055,7,7,0,0,316,0,-1,0,526592,70
112764,255,255,2000,1,1,1,1892,1,255,1,255,1,51,255,1,1,1,1,1,Bromley,255,0,-1,0,213969,0,3,-1,0,30,0,2,4,0,0,1,0,0,5150,0,0,285,112259,0,2,61,0,3,0,61,61,62,0,3,61,0,-1,61,0,0,0,72454,4202496,0,213969,0,0,0,0,0,0,0,2,213969,1,112764,0,561152,0,0,0,0,72457,0,0,213969,0,0,0,3,0,61,135,2,0,72457,0,0,213969,2,1,0,0,316,0,-1,0,526336,62
112809,40,13,40000,255,220,255,1931,220,40,220,87,1,41,35,1,220,220,255,220,Famalicão,240,0,-1,0,277594,0,5,-1,0,50,0,1,4,0,0,3,0,0,5300,5,1,748,1888,0,1,71,0,1,0,70,71,69,-8,2,70,1,-1,70,1,0,0,277594,263168,0,271057,0,0,0,0,0,0,0,2,271057,8,112809,0,4235264,0,0,0,0,276302,0,0,277594,0,0,0,4,0,70,183,8,0,277594,0,0,277594,2,1,0,0,316,0,-1,0,528384,69
112828,165,101,326500,255,165,255,2013,101,40,255,215,1,41,59,1,215,255,255,255,New York City FC,75,0,-1,0,183895,4,8,-1,0,65,0,2,4,0,0,6,0,0,30321,0,1,340,689,0,1,68,0,5,0,69,69,69,-74,1,67,0,-1,66,1,0,0,183895,131584,0,236935,0,0,0,0,0,0,0,4,183895,6,112828,0,131584,0,0,0,0,233790,0,0,183895,0,1,0,6,0,67,189,4,-5,268715,0,0,183895,2,5,0,0,316,0,-1,0,263168,72
112868,0,204,17250,0,255,0,1939,255,255,255,0,1,-33,255,1,255,255,153,255,Boston River,255,0,-1,0,71224,0,2,-1,0,50,0,2,4,0,0,2,0,0,7000,0,1,795,115536,0,1,67,0,8,0,65,67,64,-56,1,65,1,-1,65,0,1,0,274553,262656,0,71224,0,0,0,0,0,0,0,3,71224,5,112868,0,4211200,0,0,0,0,261821,1,0,71224,0,0,0,1,0,65,6,6,-3,267929,0,0,71224,7,3,0,0,316,0,-1,0,525312,64
112883,230,246,6580,105,106,4,1945,14,1,156,0,1,26,1,1,156,14,168,106,Al Khaleej,1,0,-1,0,203980,0,4,-1,0,50,0,2,4,0,0,3,0,0,12050,0,1,413,112096,0,1,65,0,3,0,63,65,52,50,3,63,1,-1,63,1,0,0,203980,270400,0,203980,0,0,0,0,0,0,0,4,203980,6,112883,0,4198464,0,0,0,0,203980,1,0,203980,0,0,0,8,0,63,64,5,3,203980,0,0,203980,9,3,0,0,316,0,-1,0,526400,52
