firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,careerenddate,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,careerstartdate,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,previousteamcountryid2,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,previousteamcountryid1,previousteamid3,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,previousteamid2,shortpassing,modeavailability,freekickaccuracy,skillmoves,faceposerpreset,previousteamcountryid3,previousteamid1,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,goldenage,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
15045,20869,20869,0,0,2009,0,0,0,0,141,1450000,0,1988,6,0,85,0,87,0,0,0,87,0,6,0,45,-1,71,85,0,0,0,81,7,0,41,15,66,86,13,0,89,80,232001,71,2028,91,80,44,0,-1,0,1508,82,85,0,178,1,0,-1,63,42,1,142055,25,0,0,83,71,46,0,80,33554433,0,75,0,0,0,2,79,0,52241,11,45,4,-1,241,75,0,79,2,0,45,78,0,0,0,71,89,73,93,0,-1,0,1,12,9,0,1,0,0,160432,0,0,46,1,0,4,89,5,0,84,239261,0,11,0,2,512,86,5,0,86,500,3,0,0,0,1,0,0,0,30,0,0,1,0,87,33,2,-1,85,0,0,3
25225,19711,19711,0,0,2016,0,0,0,0,142,1140401,0,1998,3,0,67,0,77,0,0,0,90,0,85,0,36,-1,71,81,0,0,0,77,10,0,49,15,74,88,7,14,91,83,232001,71,2028,92,80,35,0,-1,0,1526,80,82,0,184,1,0,-1,82,27,1,144509,25,0,0,81,79,21,29,84,100663329,0,74,1,0,0,16,73,0,11141,7,40,4,-1,115841,77,0,70,2,0,0,38,0,0,41,66,90,73,93,0,-1,10,1,8,6,0,1,0,0,160432,0,0,21,1,0,4,91,3,0,79,242510,0,6,0,2,0,87,1,0,88,500,2,0,0,0,1,0,0,0,28,0,0,1,0,86,22,11,-1,89,0,0,3
11160,40202,11160,11160,0,1979,0,0,0,41,143,2010000,0,1957,0,0,81,0,92,0,0,0,93,0,45,0,39,-1,82,92,0,0,0,93,12,0,39,15,84,91,14,0,92,92,232001,86,2028,92,94,34,0,-1,0,1000,91,92,0,175,1,0,-1,72,130,1,131225,25,0,0,87,77,38,0,92,33554436,0,76,1,0,0,2097152,90,0,190049,10,44,5,-1,0,84,0,85,3,0,0,234,0,0,0,70,91,84,86,0,-1,0,1,6,3,1,1,0,0,160432,0,0,38,1,0,5,86,2,0,91,242519,0,15,0,3,0,92,8,0,91,500,2,0,0,0,1,0,0,0,24,0,0,2,2,92,41,0,-1,92,0,0,0
15212,26379,26379,0,0,2006,0,0,0,21,131,60401,0,1995,16,39,86,0,84,0,0,0,78,0,65,0,64,-1,83,92,0,0,0,88,9,0,75,0,79,87,13,0,87,89,232001,91,2028,79,85,59,0,-1,0,508,86,84,0,175,1,0,14,70,163,1,144006,18,0,0,89,65,27,0,90,1288,0,72,1,0,0,0,86,0,13383,5,62,4,-1,50,87,0,84,3,0,14,52,0,0,0,31,87,85,70,0,-1,0,1,7,1,0,1,0,0,160601,0,0,163,1,0,4,64,4,0,84,242625,0,15,0,3,0,84,4,0,87,500,2,0,0,0,4,0,0,0,25,0,0,1,0,85,51,0,-1,93,0,0,0
18111,37540,37522,0,0,2014,31,0,0,18,121,60401,0,1993,0,28,84,0,70,0,0,0,80,0,43,0,77,-1,87,88,0,0,0,89,9,0,79,0,81,86,13,0,83,86,232001,86,2028,72,80,63,0,-1,0,528,81,74,0,186,1,0,18,78,27,2,143321,14,0,0,88,81,52,115841,91,1032,1,80,1,0,0,256,69,0,7518,9,73,4,-1,50,88,0,85,2,0,0,101083,0,0,0,86,76,86,66,0,-1,0,1,7,9,0,1,0,0,160432,0,0,52,1,0,4,65,4,0,85,243027,0,13,0,2,0,81,6,0,86,500,4,0,0,0,1,0,0,0,25,0,0,5,0,75,71,0,-1,75,0,0,3
34218,6152,6152,0,0,2011,0,0,0,0,111,2010000,0,1992,0,28,37,0,52,0,0,0,34,0,1,0,85,-1,66,48,0,0,0,40,8,0,86,15,51,86,6,0,85,82,232001,55,2028,42,50,90,0,-1,0,1009,58,84,0,188,1,0,-1,93,0,1,143149,5,0,0,65,88,14,1790,60,268992528,0,90,1,0,0,262144,55,0,388,11,87,4,-1,1,73,0,30,1,0,0,18,0,0,0,86,77,60,89,0,-1,0,0,11,9,0,1,0,0,160432,0,0,14,1,0,3,86,2,0,78,243029,0,5,0,1,0,45,9,0,86,500,2,0,0,0,6,0,0,0,30,0,0,6,0,81,88,0,-1,40,0,0,0
13005,12877,12877,0,0,2013,0,0,0,19,114,1140000,0,1995,0,38,48,1,68,0,0,0,68,0,73,0,91,-1,75,58,0,0,0,62,13,0,92,15,54,86,12,0,92,80,232001,74,2028,58,64,89,0,-1,0,1511,70,70,0,177,1,0,14,84,27,2,144358,10,0,0,72,87,47,110770,73,268500992,0,77,1,0,0,67108864,79,0,4202,6,88,4,-1,86,80,0,35,1,0,42,131681,0,0,0,93,76,69,61,0,-1,0,1,12,9,0,1,0,0,160432,0,0,27,1,0,3,63,5,0,91,243030,0,9,0,1,4864,62,2,0,86,502,5,0,0,0,1,2,0,0,28,2,0,3,0,73,90,0,-1,55,0,0,0
17714,3706,3706,0,0,1999,0,0,0,33,138,60401,0,1981,3,0,83,0,84,0,0,0,85,0,28,0,45,-1,76,71,0,0,0,87,10,0,31,15,85,87,15,0,85,88,232001,84,2028,87,91,35,0,-1,0,1006,89,90,0,182,0,0,18,84,0,1,139181,27,0,0,90,83,14,13,84,33554689,0,76,0,0,0,1048576,75,0,247517,14,44,4,-1,9,84,0,85,3,0,0,1795,0,0,0,80,87,83,72,0,-1,0,0,9,9,0,1,0,0,160432,0,0,14,2,0,4,70,2,0,87,247515,0,11,0,3,0,85,8,0,87,500,2,0,0,0,1,2,0,0,24,0,0,2,0,89,45,0,-1,82,0,0,0
23325,12167,12830,12830,0,1972,0,0,0,0,136,30401,1,1953,0,0,90,0,93,0,0,0,89,0,45,0,37,-1,90,80,1,0,0,84,8,0,44,0,93,92,8,0,94,89,260101,92,2028,87,96,34,0,-1,0,1523,94,89,0,169,1,0,-1,64,56,1,128214,23,0,0,94,66,54,1043,84,41943040,0,72,0,2,0,1048576,89,0,247553,11,40,5,-1,1041,92,0,88,4,0,0,517,0,0,0,52,90,92,65,0,-1,0,0,11,9,0,1,0,0,160432,0,0,54,1,0,4,63,2,0,80,247553,0,10,0,4,0,85,6,0,92,500,3,0,0,0,3,0,0,0,28,0,0,2,0,89,34,0,-1,83,0,0,0
19204,8339,8339,0,0,1990,0,0,0,43,141,1360000,0,1968,5,0,80,0,90,0,0,0,91,0,111,0,39,-1,55,89,2,0,0,89,11,0,31,15,74,89,13,0,92,88,260101,74,2028,92,87,36,0,-1,0,4,88,88,0,173,1,0,-1,66,14,1,134550,25,0,0,89,72,42,0,87,34603008,0,73,0,2,0,1,88,0,247699,13,41,5,-1,9,83,0,87,3,0,0,78,0,0,0,69,91,75,85,0,-1,0,1,13,1,0,1,0,0,160432,0,0,42,1,0,5,78,3,0,85,247699,0,12,0,2,0,90,1,0,89,500,3,0,0,0,1,2,0,0,29,0,0,2,0,89,35,3,-1,91,0,0,3
15963,31834,31834,0,0,2000,0,0,0,0,142,60000,0,1978,3,37,75,0,77,0,0,0,90,0,14,0,45,-1,52,86,0,0,0,87,12,0,32,15,64,87,7,0,88,89,260101,75,2028,91,82,31,0,-1,0,3503,83,85,0,180,0,0,-1,79,27,1,138433,25,0,0,87,78,14,45,85,19,0,79,0,2,0,4194304,76,0,247703,10,43,4,-1,8,74,0,68,2,0,0,9,0,0,0,72,82,69,89,0,-1,0,0,7,2,0,1,0,0,160432,0,0,50,1,0,4,84,2,0,81,247703,0,7,0,2,0,89,4,0,87,500,2,0,0,0,1,2,0,0,25,0,0,2,0,84,37,0,-1,90,0,0,3
15963,38691,38691,0,0,2000,0,0,0,0,142,240401,1,1985,0,287,66,0,82,0,0,0,88,0,46,0,38,-1,64,87,0,0,0,86,7,0,35,15,56,87,11,0,86,87,260101,73,2029,91,78,33,0,-1,0,1023,81,88,0,175,1,0,-1,73,42,1,139177,25,0,0,85,76,14,19,87,39845888,0,73,0,2,0,2,78,0,248146,9,40,4,-1,1799,78,0,65,2,0,0,1,0,0,0,70,87,69,85,0,-1,0,1,5,9,0,1,0,0,160432,0,0,14,1,0,4,75,4,0,86,248146,0,7,0,2,0,89,8,0,87,500,2,0,0,0,4,2,0,0,30,0,0,2,0,88,31,0,-1,85,0,0,0
13180,39649,39649,0,0,2013,9,0,0,3,105,2010000,0,1994,0,287,80,1,75,0,0,0,78,0,665,0,87,-1,79,69,0,0,0,78,6,0,84,15,85,86,5,0,84,83,244101,77,2029,60,81,86,0,-1,0,2501,81,87,0,181,1,0,7,80,45,1,144034,3,0,0,84,82,27,45,80,17072128,0,76,0,2,0,67108864,73,0,250890,15,84,4,-1,241,81,0,60,3,0,0,131681,0,0,0,84,86,80,76,0,-1,0,2,9,3,0,1,0,0,160432,0,0,27,1,0,5,76,3,0,86,250890,0,7,0,2,0,69,4,0,86,502,3,0,0,0,1,0,0,0,29,3,0,2,0,87,82,0,-1,69,0,0,0
37753,19877,19877,0,0,2020,0,0,0,11,113,2320000,0,2003,20,287,62,1,65,0,0,0,38,0,0,0,92,-1,72,65,0,0,0,78,10,0,85,24,64,88,14,23,89,86,230101,61,2029,46,66,89,0,-1,0,1006,70,85,0,190,0,0,-1,91,21,1,147371,5,0,0,73,86,7,10,84,269254660,0,85,1,2,0,131072,60,0,251483,13,90,4,-1,28,76,0,53,1,0,14,229,0,0,0,89,74,68,87,0,-1,0,0,7,9,0,1,0,0,160922,0,0,7,1,0,3,78,5,0,76,251483,0,11,0,1,6656,60,6,0,88,500,4,0,0,0,8,2,0,0,26,0,0,2,0,80,91,0,-1,43,0,0,20
11713,30025,30025,0,0,1966,0,0,0,0,141,1140401,0,1943,3,287,90,0,90,0,0,0,96,0,554,0,41,-1,87,92,1,0,0,93,7,0,44,13,86,92,12,0,95,95,260101,91,2029,95,90,38,0,-1,0,2,91,89,0,172,1,0,-1,75,45,0,125812,25,0,0,93,74,23,0,94,35651588,1,72,0,2,0,4194304,91,0,254642,12,45,5,-1,0,90,0,87,3,0,0,243,0,0,0,55,91,89,74,0,-1,0,1,10,3,0,1,0,0,160432,0,0,23,2,0,3,69,4,0,88,254642,0,11,0,3,0,94,2,0,92,500,2,0,0,0,1,1,0,0,27,13,0,2,2,90,42,0,-1,92,0,0,3
18396,19807,19807,0,0,2002,0,0,0,0,112,40000,0,1983,3,38,47,0,64,0,0,0,49,0,167,0,91,-1,70,55,0,0,0,43,6,0,87,15,62,89,7,0,90,80,252001,52,2029,47,55,93,0,-1,0,29,62,75,0,186,1,0,-1,90,27,0,139880,5,0,0,64,90,21,21,66,268845072,0,84,0,2,0,32768,71,0,261593,9,91,5,-1,45,74,0,38,1,0,0,22,0,0,0,94,67,63,88,0,-1,0,1,8,10,0,1,0,0,160146,0,0,21,1,0,3,89,5,0,86,261593,0,10,0,1,4608,51,3,0,89,500,4,0,0,0,1,0,0,0,30,0,0,2,0,71,93,0,-1,53,0,0,3
31278,40397,40354,0,0,2019,0,0,0,0,141,2190000,0,2002,0,287,87,0,82,0,0,0,93,0,176,0,43,-1,77,91,0,0,0,89,9,0,49,0,84,88,11,10,90,89,232001,84,2029,92,87,36,0,-1,0,2031,87,84,0,187,3,0,-1,77,14,0,146393,25,0,0,91,73,34,246,91,1048583,0,71,1,0,0,4194304,72,0,7826,7,45,4,-1,11,86,0,86,3,0,48,1,0,0,2,58,85,84,78,0,-1,17,0,7,4,0,1,0,0,160432,0,0,34,2,0,4,67,2,0,77,262112,0,12,1,2,0,91,2,0,88,502,4,0,0,0,1,0,0,0,29,6,0,5,0,84,37,2,-1,93,0,0,0
9229,25024,25024,0,0,2016,0,0,0,44,141,2180000,0,1999,0,287,82,1,76,0,0,0,92,0,108,0,34,-1,70,87,0,0,0,80,12,0,48,2,66,88,9,0,85,86,242101,74,2029,93,84,32,0,-1,0,34,84,83,0,183,2,0,-1,85,27,0,144877,25,0,0,88,80,52,110556,89,4194321,0,78,1,2,0,2,77,0,262271,12,43,4,-1,131682,81,0,75,2,0,0,101085,0,0,0,66,82,75,88,0,-1,0,0,9,2,0,1,0,9,160215,0,0,52,1,0,4,84,5,0,81,262271,0,9,0,2,512,89,2,0,88,501,3,0,0,0,1,2,16,0,29,15,0,2,0,83,38,0,-1,84,1,0,0
17955,14112,14107,14107,0,2011,32,0,0,22,121,1140000,0,1995,1,38,82,1,81,0,0,0,88,0,513,0,66,-1,91,76,0,0,0,83,7,0,68,11,81,86,9,0,84,85,244101,91,2029,82,86,59,0,-1,0,4001,85,76,0,185,1,0,18,74,48,1,143923,14,0,0,87,73,45,0,83,16777729,0,76,0,2,0,256,77,0,262285,14,63,4,-1,327,92,0,79,3,0,0,243,0,0,0,63,79,88,74,0,-1,0,0,8,1,0,1,0,0,161228,0,0,45,2,0,3,68,5,0,79,262285,0,14,0,2,4608,82,4,0,86,501,2,0,0,0,1,0,0,0,30,15,0,2,0,77,53,0,-1,79,0,0,18
17484,28670,28682,28682,0,2014,23,0,0,28,127,2290103,0,2000,6,0,80,0,87,0,0,0,84,0,83,0,75,-1,78,77,0,0,0,80,9,0,80,0,81,86,7,0,87,85,244101,86,2030,78,84,67,0,-1,0,560,85,84,0,178,1,0,12,74,14,1,145501,16,0,0,86,81,34,0,83,16845056,0,73,0,1,0,67108864,90,0,39943,6,78,4,-1,11,86,0,78,2,0,163,247,0,0,0,82,86,83,65,0,-1,0,1,9,3,0,1,0,0,160591,1,0,167,1,0,4,71,5,0,95,266473,0,14,0,2,512,80,4,0,86,501,2,0,0,0,4,0,0,0,30,15,0,2,0,85,86,0,-1,78,0,0,0
22163,40202,22459,22459,0,2019,0,0,0,0,112,2190000,0,1997,21,0,62,0,73,0,0,0,69,0,220,0,91,-1,77,73,0,0,0,74,14,0,90,15,67,89,11,0,87,83,244101,63,2030,65,75,89,0,-1,0,1519,77,84,0,188,1,0,-1,91,27,1,144477,5,0,0,82,89,21,131682,86,786480,0,84,0,2,0,32768,63,0,107715,9,91,5,-1,32,83,0,81,2,0,0,21,0,0,0,89,80,74,92,0,-1,0,0,8,3,0,1,0,0,160558,0,0,54,1,0,3,86,3,0,87,266690,0,6,0,2,4096,72,5,0,89,500,4,0,0,0,3,2,0,0,30,0,0,5,0,82,91,0,-1,70,0,0,0
9229,12096,12096,0,0,2019,39,0,0,43,141,40401,0,1997,1,0,73,1,81,0,0,0,89,0,76,0,49,-1,74,88,0,0,0,92,8,0,53,8,66,88,10,0,86,87,232101,86,2030,90,83,44,0,-1,0,1522,85,85,0,180,1,0,27,76,14,1,144853,25,0,0,88,76,45,11,91,20971521,0,75,0,2,0,4,80,0,49072,9,55,4,-1,483,84,0,85,3,0,52,240,0,0,0,65,87,79,82,0,-1,0,1,13,1,0,1,0,0,160565,0,0,60,1,0,4,77,3,0,84,266691,0,12,0,2,0,90,2,0,88,500,2,0,0,0,4,2,0,0,29,0,0,2,0,86,58,0,-1,90,0,0,5
32126,1177,1177,0,0,2001,43,0,0,32,136,1140401,0,1988,0,0,81,0,85,0,0,0,83,0,45,0,31,25,78,75,0,0,0,82,14,0,37,22,83,85,12,0,81,86,250101,78,2030,85,88,28,0,-1,0,1037,86,95,0,184,1,0,18,70,0,0,140562,23,0,0,84,72,183,0,78,33554432,0,76,1,2,0,2097152,81,0,266694,7,35,3,-1,0,81,0,77,3,0,0,111674,0,0,0,64,92,80,76,0,-1,0,0,7,9,0,1,0,0,160572,0,0,183,2,0,4,75,2,0,83,266694,0,8,0,3,0,82,9,0,85,500,4,0,0,0,4,2,0,0,26,0,0,2,0,94,27,2,-1,81,0,0,0
36282,5492,5492,0,0,1999,31,0,0,37,143,2180103,0,1984,1,0,82,0,87,0,0,0,86,0,103,0,56,18,79,86,0,0,0,87,12,0,53,15,79,87,7,0,89,84,252001,86,2030,87,92,60,0,-1,0,3509,90,86,0,176,1,0,23,64,14,1,141395,25,0,0,91,69,27,0,91,4194564,0,73,0,2,0,1048576,85,0,266695,14,59,4,-1,8,86,0,80,3,0,46,50,0,0,0,67,89,83,83,0,-1,0,0,13,2,0,1,0,0,160541,0,0,46,1,0,3,83,2,0,79,266695,0,9,0,3,0,88,3,0,87,500,2,0,0,0,1,2,0,0,23,0,0,2,0,87,58,0,-1,84,0,0,6
14720,19290,19290,0,0,2014,0,0,0,33,138,2290000,0,1996,3,0,90,1,86,0,0,0,80,0,637,0,54,-1,87,77,0,0,0,87,9,0,45,0,91,87,9,0,84,85,242101,91,2030,85,91,51,0,-1,0,4,88,90,0,180,1,0,18,69,48,2,144614,27,0,0,87,69,14,325,87,6291456,0,74,0,2,0,4,85,0,266801,13,52,4,-1,8,85,0,78,3,0,195,9,0,0,0,58,91,88,68,0,-1,0,0,14,1,1,1,0,0,160571,0,0,195,2,0,3,76,2,0,78,266801,0,15,0,2,2048,85,2,0,87,500,3,0,0,0,2,2,0,0,22,0,0,2,0,90,49,0,-1,84,0,0,3
16944,37466,16950,16950,0,1983,0,0,0,41,136,2290000,0,1960,21,0,81,0,90,0,0,0,89,0,28,0,45,-1,78,78,0,0,0,85,14,0,47,15,82,89,6,0,88,91,260101,89,2030,92,93,43,0,-1,0,1016,90,90,0,173,1,0,25,80,18,1,132290,23,0,0,88,73,54,568,91,33554436,0,74,0,2,0,2097152,85,0,268513,12,49,5,-1,219,85,0,76,4,0,0,517,0,0,0,44,93,84,86,0,-1,0,0,8,9,0,1,0,0,160572,0,0,54,1,0,4,83,2,0,82,268513,0,13,0,4,0,89,7,0,89,500,3,0,0,0,6,2,0,0,25,0,0,2,0,91,43,0,-1,86,0,0,21
38067,34136,34136,0,0,1996,39,0,0,42,143,2010000,0,1978,19,0,85,0,90,0,0,0,87,0,450,0,43,-1,77,85,0,0,0,79,10,0,43,15,84,86,15,0,85,86,260101,75,2030,89,91,36,0,-1,0,2502,90,89,0,171,1,0,27,84,34,1,136876,25,0,0,89,83,21,1824,82,37748736,0,70,1,2,0,16777216,97,0,269603,10,41,4,-1,1903,81,0,73,2,0,37,301,0,0,0,84,93,80,81,0,-1,0,0,6,8,0,1,0,0,160601,0,0,37,2,0,3,78,2,0,80,269603,0,7,0,3,0,85,4,0,86,500,2,0,0,0,3,0,0,0,29,0,0,2,0,91,25,0,-1,84,0,0,4
34691,24419,24419,0,0,2005,29,0,0,31,125,240000,1,1990,5,0,83,0,82,0,0,0,86,0,87,0,51,16,81,74,0,0,0,77,5,0,40,0,84,87,10,0,85,83,252001,87,2030,75,91,42,0,-1,0,2001,87,90,0,183,1,0,18,75,45,2,142199,12,0,0,87,77,14,10,78,72351746,1,72,0,2,0,0,70,0,273812,9,46,4,-1,243,86,0,73,3,0,0,9,0,0,0,68,87,84,66,0,-1,0,1,6,5,0,1,0,0,160846,0,0,14,1,0,4,72,2,0,91,273812,0,6,0,3,0,77,3,0,87,500,4,0,0,0,6,0,0,0,28,0,0,2,0,89,38,0,-1,81,0,0,0
38384,34143,34143,0,0,2019,21,0,0,29,131,2120000,0,2002,6,287,87,1,84,0,0,0,83,0,43,0,54,14,93,77,0,0,0,89,9,0,63,0,86,88,14,62,89,88,242101,93,2030,82,85,51,0,-1,0,1524,86,78,0,171,4,0,16,74,34,1,146701,18,0,0,89,75,27,325,86,4199948,0,67,0,2,0,256,84,0,274750,9,53,4,-1,245,89,0,91,3,0,48,131682,0,0,0,78,84,90,60,0,-1,0,1,7,6,0,1,0,0,160890,0,0,34,1,0,5,44,4,0,81,274750,0,10,0,2,0,84,3,0,88,501,4,0,0,0,1,0,0,0,26,14,0,2,0,81,45,0,-1,85,0,0,6
6328,36825,35831,0,0,2021,0,0,0,32,141,50000,0,2001,3,287,87,1,82,0,0,0,88,0,154,0,39,-1,68,86,0,0,0,91,9,0,38,0,75,88,10,54,90,86,244101,84,2030,88,87,32,0,-1,0,1521,86,84,0,171,3,0,18,87,27,1,146576,25,0,0,86,89,52,10,92,34603012,0,77,0,2,0,67108864,83,0,274966,15,46,4,-1,45,85,0,85,3,0,14,1877,0,0,0,91,87,80,78,0,-1,0,1,12,3,0,1,0,0,160922,0,0,52,1,0,3,74,2,0,93,274966,0,6,0,2,0,89,4,0,88,501,4,0,0,0,1,2,0,0,27,7,0,2,0,85,51,2,-1,84,0,0,21
17715,31124,31124,0,0,2017,28,0,0,7,109,60401,1,1997,26,0,78,1,70,0,0,0,77,0,160,0,84,-1,79,79,0,0,0,87,11,0,79,0,88,86,10,88,83,82,242101,71,2030,74,81,85,0,-1,0,57,80,85,0,188,0,0,16,85,18,1,145347,7,0,0,84,86,14,144,93,201326600,0,77,0,2,0,4,64,0,274967,12,81,4,-1,52,84,0,87,2,0,27,9,0,0,0,84,80,81,76,0,-1,0,2,7,2,0,1,0,0,160921,0,0,36,2,0,2,73,2,0,94,274967,0,6,0,1,0,81,1,0,86,501,4,0,0,0,1,0,0,0,26,14,0,2,0,83,80,0,-1,86,0,0,26
10844,12175,12175,0,0,1997,0,0,0,31,132,2120000,0,1980,3,0,89,0,91,0,0,0,86,0,13,0,40,-1,78,88,0,0,0,87,7,0,36,15,78,88,7,0,87,89,260101,86,2030,90,91,38,0,-1,0,3518,90,85,0,181,1,0,25,72,18,0,138456,18,0,0,91,72,52,0,86,1048873,0,72,1,2,0,4194304,74,0,275049,7,44,4,-1,219,85,0,88,3,0,60,1876,0,0,0,57,87,83,84,0,-1,0,1,7,3,0,1,0,0,160921,0,0,60,1,0,4,81,3,0,82,275049,0,9,0,2,0,88,3,0,88,500,2,0,0,0,1,0,0,0,22,0,0,2,0,86,41,0,-1,82,0,0,3
34300,4962,4962,0,0,2013,0,0,0,27,110,2310103,1,2000,6,0,83,0,79,0,0,0,80,0,616,0,86,-1,80,79,2,0,0,83,8,0,86,3,86,86,12,0,86,85,141001,83,2030,77,86,79,0,-1,0,7006,85,86,0,163,1,0,16,64,95,1,145239,7,0,0,88,74,18,0,87,117575944,0,52,0,2,0,0,75,1,275092,14,82,4,-1,0,87,0,87,2,0,0,116033,0,0,0,79,88,85,69,0,-1,0,2,9,2,0,1,0,0,160942,0,0,18,2,0,3,73,3,0,89,275092,0,13,0,2,4352,80,3,0,86,500,3,0,0,0,1,0,0,0,28,0,0,2,0,87,81,0,-1,68,0,0,3
24813,14518,14518,0,0,2004,0,0,0,36,141,1140401,0,1987,3,0,85,0,88,0,0,0,94,0,536,0,54,18,86,89,0,0,0,93,23,0,55,15,77,93,18,0,94,90,122101,88,2030,94,93,51,0,-1,0,9532,92,91,0,165,1,0,23,82,0,0,142234,25,0,0,92,81,95,0,94,106954753,0,57,1,2,0,4,90,1,275243,20,54,5,-1,0,90,0,90,4,0,0,0,0,0,88,68,93,86,84,0,-1,0,1,15,4,0,1,0,0,160942,0,0,95,1,0,5,83,4,0,88,275243,0,13,0,3,4096,93,4,0,93,500,3,0,0,0,1,0,0,0,27,0,0,2,0,92,45,17,-1,90,0,0,6
4614,29906,29906,0,0,2013,0,0,0,0,144,2090000,0,1992,0,0,77,0,60,0,0,0,94,0,928,0,53,-1,70,83,0,0,0,89,11,0,45,0,70,92,12,0,90,89,141001,84,2030,94,83,41,0,-1,0,9015,82,84,0,179,1,0,-1,94,95,2,144282,25,0,0,88,88,21,0,94,20971540,0,77,0,2,0,0,66,1,275276,10,52,5,-1,0,87,0,82,2,0,0,0,0,0,0,81,81,80,93,0,-1,0,1,5,10,0,1,0,0,160942,0,0,21,1,0,4,83,4,0,82,275276,0,8,0,2,4352,92,4,0,92,500,3,0,0,0,1,0,0,0,25,0,0,2,0,83,46,0,-1,91,0,0,3
