starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
3.5,,,,2310101,0,6,289,650,0,3011,3,0,232001,0,0,30,178,5566,145139,0,0,270400,77,0,0,0,26538,2,0,0,1831,4214848,2,1,0,0,0,21,0,0,0,2,5522,4,2,0,0,83,161201,526400,0,23
2.5,,,,2150101,0,23,259,256011,0,181,3,0,232001,0,0,1526,183,5509,145139,0,0,262785,75,0,0,0,26541,2,0,0,1832,4194945,6,0,0,0,0,21,0,0,0,2,5522,0,1,0,0,82,159879,525441,0,23
3.0,Alberico,,Evani,30301,0,8,253,78098,0,289,0,0,223101,0,1,48,174,5555,138871,0,0,4202496,75,0,0,0,78098,4,0,1,1837,528384,4,0,0,300,1,27,0,0,0,4,5517,0,1,0,0,88,161613,526336,0,23
2.0,Fabio,,Pisacane,30301,0,6,38,79200,0,669,0,0,223101,0,0,3502,178,5555,147299,0,0,270656,75,0,0,0,79200,1,0,1,1842,4198720,3,0,0,0,1,27,0,0,0,1,5515,0,1,0,0,82,161698,526656,0,19
3.0,Filippo,,Inzaghi,40102,6,9,0,262282,0,10,0,0,242101,0,0,1505,181,5558,142744,0,0,270401,75,0,2,0,262282,4,0,1,1843,4231233,9,0,0,0,1,27,0,0,0,4,5566,0,4,0,0,81,161698,526401,0,0
2.5,Fabio,,Caserta,40000,0,0,266,251209,0,182,0,0,242101,0,0,41,179,5511,144616,0,0,4194816,75,0,2,0,251209,3,0,1,1848,557568,4,0,0,0,1,27,0,0,0,3,5566,0,6,0,0,81,161698,525312,0,0
3.0,Julián,Julián Calero,Calero Fernández,1140000,0,6,255,262324,0,0,0,0,242101,0,0,3516,175,5557,141726,0,0,263184,75,0,2,0,262324,2,0,1,1853,4218896,2,0,0,0,1,45,0,0,0,2,5533,0,1,0,0,82,161333,528400,0,22
3.0,Alberto,Alberto González,González Fernández,2150301,0,0,246,71745,0,37,0,0,242102,0,0,2017,173,5725,144872,0,0,270336,75,0,2,0,71745,4,0,1,1854,4214784,9,0,0,0,1,45,0,0,0,4,5713,0,4,0,0,88,161237,526336,0,3
3.5,José,José Bordalás,Bordalás Jiménez,240201,0,22,252,249735,0,635,0,0,232101,0,1,34,180,5509,139300,0,0,263233,75,0,2,0,249735,4,0,1,1860,4218945,3,0,0,300,0,45,0,0,0,5,5567,0,3,0,0,82,160904,528449,0,0
2.5,Joan Francesc,Rubi,Ferrer Sicilia,1140401,0,0,255,249684,0,165,0,0,253101,0,0,2016,170,5509,141463,0,0,262657,75,0,2,0,249684,4,0,1,1861,4211201,4,1,0,0,0,45,0,0,0,4,5523,4,3,0,0,88,161349,525313,0,0
2.0,Ludovic,,Magnin,2320101,0,15,243,45517,0,92,0,0,242101,0,0,33,185,5555,144824,0,0,139264,80,0,2,0,45517,1,0,1,1862,184320,2,1,0,0,1,47,0,0,0,1,5522,0,3,0,0,85,160563,264192,0,15
2.5,Iván,Iván Ania,Ania Cadavieco,1140401,0,23,30,250880,0,65,0,0,242102,0,0,34,175,5504,144281,0,0,270401,75,0,2,0,250880,4,0,1,1867,4214849,3,1,0,0,1,45,0,0,0,4,5523,0,4,0,0,82,160967,526401,0,9
1.5,Martin,,Foyston,60101,0,3,251,76819,0,0,0,0,223101,0,0,2020,178,5557,146075,0,0,270336,75,0,2,0,76819,2,0,1,1870,4198400,9,0,0,0,1,14,0,0,0,2,5707,0,2,0,0,82,161151,526336,0,0
2.5,Edward,,Iordănescu,2210000,0,24,243,249304,0,65,0,0,242101,0,0,2,180,5529,144516,0,0,263296,75,0,1,0,249304,2,0,1,1871,4251776,8,1,0,0,1,39,0,0,0,2,5508,0,1,0,0,82,161683,528512,0,9
3.0,Robbie,,Keane,30301,0,3,246,76264,0,635,3,0,223101,0,0,3513,176,5551,145269,0,0,132096,75,0,0,0,330,1,0,1,1874,188416,2,0,0,0,0,25,0,0,0,3,5567,4,1,0,0,82,161522,266240,0,3
3.0,Marcelo,,Gallardo,2150101,6,23,287,249983,0,1074,0,0,243101,0,0,2014,170,5544,143636,0,0,263184,75,0,2,0,249983,5,0,1,1876,4235280,9,0,0,0,1,52,0,0,0,5,5502,0,4,0,0,88,161368,528400,0,23
3.0,Miguel Ángel,,Russo,2320101,0,8,0,250106,0,655,0,0,253101,0,0,1526,175,5529,136413,0,0,263300,75,0,2,0,250106,5,0,1,1877,4235396,4,0,0,0,1,52,0,0,0,5,5717,0,4,0,0,81,161669,528516,0,3
3.0,Rui Carlos,Rui Vitória,Pinho da Vitória,2150301,0,23,243,250442,0,165,0,0,253101,0,1,3516,179,5547,141533,0,0,263440,75,0,2,0,250442,4,0,1,1884,4219152,3,0,0,300,1,38,0,0,0,4,5566,0,4,0,0,83,161455,528656,0,23
2.5,Marco,,Rossi,2190101,0,9,28,249995,0,0,0,0,253101,0,0,33,187,5540,139488,0,0,4194816,75,0,2,0,249995,1,0,1,1886,557568,3,0,0,0,1,27,0,0,0,1,5578,0,1,0,0,85,159129,525312,0,8
2.5,Luís Carlos,Luís Freire,Batalha Freire,2190101,0,0,252,255598,0,104,0,0,242101,0,0,2,176,5520,147213,0,0,270336,75,0,2,0,255598,2,0,1,1887,4214784,9,0,0,0,1,38,0,0,0,2,5523,0,1,0,0,82,160235,526336,0,0
3.0,Paulo César,César Peixoto,Silva Peixoto,1140401,0,0,289,259610,0,141,0,0,244101,0,0,1515,182,5507,145212,0,0,262976,75,0,2,0,259610,4,0,1,1888,4227904,9,0,0,0,1,38,0,0,0,4,5717,0,1,0,0,82,161577,525632,0,0
3.0,Tiago Miguel,Tiago Margarido,Carvalho Margarido,2150000,0,6,246,72387,0,657,0,0,240101,0,0,44,184,5557,148369,0,0,4202498,75,0,2,0,72387,2,0,1,1891,544770,3,0,0,0,1,38,0,0,0,2,5505,0,1,0,0,82,160969,526338,0,20
2.0,José Juan,José Juan Romero,Romero Gil,30301,0,23,45,79670,0,72,0,0,223101,0,1,3518,178,5551,143153,0,0,263168,75,0,0,0,79670,1,0,1,1894,4202496,9,0,0,300,1,45,0,0,0,1,5551,0,1,0,0,82,160683,528384,0,22
3.0,Juan Carlos,Carlos Vicens,Vicens Gómez,30301,0,24,243,78915,0,161,0,0,223101,0,0,41,170,5722,146218,0,0,132096,75,0,0,0,78915,3,0,1,1896,188416,3,0,0,0,1,45,0,0,0,3,5728,0,1,0,0,87,161664,266240,0,8
2.5,Vasco Maria,Vasco Botelho da Costa,Botelho da Costa,30301,0,0,287,79084,0,28,0,0,223101,0,0,4001,171,5521,148428,0,0,270408,75,0,0,0,79084,2,0,1,1900,4214856,9,0,0,0,1,38,0,0,0,2,5551,0,1,0,0,87,161677,526408,0,0
3.5,,,,2290101,0,24,0,250428,0,655,3,0,232001,0,0,3500,182,5555,145139,0,0,263232,75,0,0,0,26539,2,0,0,1903,4251712,1,0,0,0,0,34,0,0,0,2,5717,4,1,0,0,83,161034,528448,0,5
2.0,,,,60101,0,3,30,269322,0,649,3,0,223101,0,0,1514,185,5511,145139,0,0,270400,75,0,2,0,26541,3,0,0,1904,4198464,6,1,0,0,0,7,0,0,0,3,5500,0,3,0,0,86,160952,526400,0,23
3.5,,,,60101,0,21,287,70512,0,293,1,0,223101,0,0,1502,176,5509,145139,0,0,131722,75,0,2,0,26540,3,0,0,1906,131722,1,0,0,0,0,7,0,0,0,3,5504,0,3,0,0,82,161167,263306,0,0
3.5,,,,2320101,0,3,243,254511,0,0,3,0,232001,0,0,3500,180,5727,145139,0,0,131712,75,0,0,0,26544,1,0,0,1908,131712,9,0,0,0,0,34,0,0,0,1,5524,4,1,0,0,82,160967,263296,0,9
2.0,,,,1130201,0,8,246,265583,0,0,3,0,250201,0,0,3500,180,5509,145139,0,0,270400,75,0,2,0,26538,2,0,0,1910,4198464,2,0,0,0,0,34,0,0,0,2,5510,4,2,0,0,82,161698,526400,0,8
1.5,,,,60101,0,2,246,272435,0,114,3,0,223101,0,0,3501,180,5509,145139,0,0,263240,75,0,2,0,26539,2,0,0,1913,4202568,1,0,0,0,0,34,0,0,0,2,5506,4,2,0,0,82,161596,528456,0,2
1.0,,,,30301,0,4,0,78929,0,0,3,0,223101,0,0,4018,180,5521,145139,0,0,263424,75,0,0,0,26538,1,0,0,1914,4202752,2,0,0,0,0,34,0,0,0,1,5521,4,1,0,0,83,161698,528640,0,4
2.5,,,,60101,0,5,246,249246,0,290,3,0,223101,0,0,3507,190,5555,145139,0,0,263168,75,0,2,0,26544,2,0,0,1915,4218880,9,0,0,0,0,34,0,0,0,2,5508,4,1,0,0,86,158411,528384,0,8
2.0,,,,2190101,0,24,287,150729,0,65,3,0,232001,0,0,3513,177,5557,145139,0,0,4194816,72,0,0,0,26537,2,0,0,1917,541184,1,1,0,0,0,14,0,0,0,2,5520,0,1,0,0,82,161587,525312,0,23
3.0,,,,60101,0,4,287,251656,0,0,3,0,223101,0,0,1512,172,5527,145139,0,0,4195330,75,0,2,0,26538,2,0,0,1919,532482,2,0,0,0,0,4,0,0,0,2,5566,4,2,0,0,87,161686,528386,0,6
0.5,,,,60101,0,8,0,250099,0,293,3,0,223101,0,0,30,178,5511,145139,0,0,263185,75,0,2,0,26539,2,0,0,1920,4218897,1,0,0,0,0,42,0,0,0,2,5510,4,2,0,0,83,161071,528401,0,6
2.5,,,,1360000,0,3,287,271964,0,641,3,0,232001,0,0,5,176,5707,145139,0,0,270344,75,0,0,0,26543,2,0,0,1923,4214792,7,1,0,0,0,14,0,0,0,2,5566,2,3,0,0,81,160838,526344,0,6
1.5,,,,60101,0,9,287,250255,0,26,3,0,232001,0,0,33,180,5511,145139,0,0,262784,75,0,0,0,26544,2,0,0,1924,4227712,9,1,0,0,0,14,0,0,0,2,5722,4,1,0,0,83,160461,525440,0,9
2.5,Keith,,Andrews,30301,0,0,0,79244,0,1070,0,0,223101,0,0,2020,183,5551,145336,0,0,263552,75,0,0,0,79244,2,0,1,1925,4219264,9,0,0,0,1,25,0,0,0,2,5551,0,1,0,0,82,161694,528768,0,0
2.0,,,,30301,0,9,0,234530,0,114,3,0,223101,0,0,1517,183,5509,145139,0,0,262656,75,0,0,0,26542,2,0,0,1926,4211200,3,0,0,0,0,14,0,0,0,2,5510,4,1,0,0,83,161397,525312,0,6
1.5,,,,2320101,0,0,266,53016,0,0,4,0,232001,0,0,1012,188,5511,145139,0,0,263170,96,0,0,0,26545,9,0,0,1928,4202498,9,0,0,0,0,82,0,0,0,9,5707,1,7,0,0,86,161194,528386,0,23
2.0,,,,60101,0,6,251,71582,0,671,3,0,223101,0,0,1536,175,5509,145139,0,0,4202506,75,0,2,0,26543,1,0,0,1929,561162,7,0,0,0,0,14,0,0,0,1,5551,2,1,0,0,82,161680,526346,0,19
1.5,,,,60101,0,3,243,51394,0,632,1,0,223101,0,0,3516,183,5557,145139,0,0,4195584,95,0,2,0,26540,2,0,0,1930,532736,1,1,0,0,0,14,0,0,0,2,5707,0,2,0,0,82,161508,528640,0,5
2.0,,,,60101,0,6,287,19103,0,161,3,0,223101,0,0,2009,185,5511,145139,0,0,131712,76,0,2,0,26541,3,0,0,1931,148096,6,0,0,0,0,14,0,0,0,3,5506,0,3,0,0,85,160361,263296,0,6
1.5,,,,60101,0,3,251,77816,0,672,3,0,223101,0,0,2021,180,5511,145139,0,0,262784,75,0,2,0,26541,2,0,0,1932,4211328,6,0,0,0,0,25,0,0,0,2,5707,0,2,0,0,82,161587,525440,0,3
1.5,,,,30301,0,6,246,72059,0,208,3,0,223101,0,0,4018,182,5511,145139,0,0,4195392,75,0,0,0,26541,2,0,0,1933,548928,6,0,0,0,0,14,0,0,0,2,5707,0,1,0,0,82,161549,528448,0,5
1.0,,,,60101,0,8,28,249589,0,0,3,0,223101,0,0,2017,173,5511,145139,0,0,262785,75,0,2,0,26538,2,0,0,1934,4227713,2,1,0,0,0,14,0,0,0,2,5520,4,2,0,0,87,161449,525441,0,24
1.5,,,,240101,0,23,252,249189,0,1093,3,0,232001,0,0,33,175,5511,145139,0,0,4195338,75,0,0,0,26543,2,0,0,1935,581642,7,1,0,0,0,14,0,0,0,2,5510,2,1,0,0,81,161154,528394,0,8
1.0,,,,2310101,0,9,243,10884,0,167,3,0,232001,0,0,3512,178,5511,145139,0,0,263234,85,0,0,0,26539,1,0,0,1936,4218946,1,0,0,0,0,50,0,0,0,1,5713,4,1,0,0,82,161302,528450,0,4
0.5,,,,60101,0,23,40,70075,0,284,3,0,223101,0,0,33,178,5509,145139,0,0,4194968,75,0,2,0,26543,2,0,0,1937,574104,7,0,0,0,0,35,0,0,0,2,5507,2,2,0,0,82,161689,525464,0,9
2.0,,,,240101,0,9,287,19321,0,221,1,0,232001,0,0,1556,178,5511,145139,0,0,262664,66,0,5,0,26540,1,0,0,1938,4211208,1,1,0,0,0,42,0,0,0,1,5707,0,2,0,0,83,160789,525320,0,9
1.5,,,,30301,0,0,246,78922,0,0,4,0,223101,0,0,1533,193,5510,145139,0,0,263168,75,0,0,0,26545,6,0,0,1939,4218880,9,0,0,0,0,14,0,0,0,6,5510,1,1,0,0,85,161664,528384,0,0
2.0,,,,2320101,0,3,287,151182,0,75,3,0,232001,0,0,57,175,5511,145139,0,0,131714,75,0,0,0,26539,3,0,0,1940,131714,1,1,0,0,0,14,0,0,0,3,5510,4,1,0,0,82,160000,263298,0,3
4.0,Andoni,Andoni Iraola,Iraola Sagarna,2120000,0,0,287,251637,0,160,3,0,242101,0,0,3,182,5557,145983,0,0,69768,75,0,2,0,251637,2,0,1,1943,67720,7,0,0,0,0,45,0,0,0,3,5718,0,3,0,0,82,160955,133256,0,0
1.0,,,,2080000,0,24,287,51403,0,65,1,0,232001,0,0,2017,180,5527,145139,0,0,4195396,78,0,0,0,26540,1,0,0,1944,548932,1,0,0,0,0,14,0,0,0,1,5707,0,1,0,0,82,161202,528452,0,8
2.5,,,,2320101,0,9,0,250311,0,642,3,0,232001,0,0,43,183,5511,145139,0,0,270336,75,0,0,0,26539,2,0,0,1947,4214784,1,1,0,0,0,14,0,0,0,2,5713,4,1,0,0,82,160237,526336,0,3
2.5,,,,60101,0,2,243,51337,0,167,1,0,223101,0,0,1517,183,5511,145139,0,0,4194832,81,0,2,0,26540,2,0,0,1951,557584,1,0,0,0,0,14,0,0,0,2,5510,0,2,0,0,82,159618,525328,0,2
2.5,,,,40401,0,3,0,277879,0,65,3,0,241101,0,0,2510,191,5509,145139,0,0,263040,75,0,2,0,26541,2,0,0,1952,4244352,6,1,0,0,0,8,0,0,0,2,5507,0,1,0,0,85,161678,525696,0,3
2.0,,,,60101,0,23,0,119834,0,284,3,0,223101,0,0,2016,175,5557,145139,0,0,270345,72,0,2,0,26539,2,0,0,1958,4231177,1,1,0,0,0,14,0,0,0,2,5717,4,2,0,0,83,160488,526345,0,22
2.0,,,,30301,0,5,255,279678,0,65,3,0,223101,0,0,13,183,5509,145139,0,0,262661,75,0,0,0,26543,2,0,0,1960,4211205,7,0,0,0,0,25,0,0,0,2,5707,2,1,0,0,82,161564,525317,0,6
2.0,,,,60101,0,3,259,100557,0,78,3,0,223101,0,0,20,185,5526,145139,0,0,4202564,78,0,2,0,26543,2,0,0,1961,561220,7,0,0,0,0,25,0,0,0,2,5567,2,2,0,0,84,161683,526404,0,3
1.5,,,,2290101,0,6,243,53746,0,166,3,0,232001,0,0,17,178,5543,145139,0,0,262724,76,0,0,0,26541,2,0,0,1962,4244036,6,1,0,0,0,14,0,0,0,2,5504,0,1,0,0,82,161643,525380,0,12
2.5,Gaizka,Gaizka Garitano,Garitano Aguirre,2150301,6,9,287,113348,0,150,0,0,253101,0,0,40,184,5511,143443,0,0,263232,76,0,2,0,113348,2,0,1,1968,4218944,9,0,0,0,1,45,0,0,0,2,5552,0,1,0,0,82,161494,528448,0,0
1.5,,,,30301,0,6,0,78927,0,648,3,0,223101,0,0,56,180,5539,145139,0,0,4202568,75,0,0,0,26543,2,0,0,1971,528456,7,0,0,0,0,34,0,0,0,2,5500,2,1,0,0,82,161333,526408,0,6
3.0,Sébastien,,Pocognoli,2150000,0,6,30,73757,0,141,0,0,232001,0,0,1511,181,5509,147849,0,0,263168,75,0,2,0,73757,2,0,1,2014,4202496,3,0,0,0,1,7,0,0,0,2,5500,0,1,0,0,81,161339,528384,0,5
2.0,Manfred,,Schmid,2310101,0,9,243,262712,0,122,0,0,250101,0,0,26,175,5555,141843,0,0,263168,75,0,2,0,262712,2,0,1,2017,4235264,1,1,0,0,1,4,0,0,0,2,5713,0,1,0,0,83,161417,528384,0,8
1.0,,,,10000,0,22,266,79105,0,0,3,0,242102,0,0,4019,180,5707,145139,0,0,263168,75,0,0,0,26538,1,0,0,2038,4202496,2,1,0,0,0,27,0,0,0,1,5708,4,1,0,0,82,161417,528384,0,23
2.5,Andreas,,Hagen,60101,0,8,243,73969,0,119,0,0,242101,0,0,3500,181,5521,147318,0,0,263168,75,0,2,0,73969,2,0,1,2041,4202496,1,0,0,0,1,36,0,0,0,2,5707,0,2,0,0,82,161347,528384,0,8
2.0,Jung Yong,Chung Jung Yong,Chung,2320101,0,22,0,254575,0,111,0,0,252102,0,0,517,183,5509,141153,0,0,262784,75,0,2,0,254575,4,0,1,2055,4227712,3,0,0,0,1,167,0,0,0,4,5578,0,1,0,0,82,160967,525440,0,22
1.5,Byung Soo,Kim Byung Soo,Kim,60101,0,0,0,249082,0,22,0,0,223101,0,0,549,179,5506,141755,0,0,139520,75,0,2,0,249082,4,0,1,2056,184576,3,0,0,0,1,167,0,0,0,4,5566,0,4,0,0,82,161668,264448,0,0
3.0,Ian,,Cathro,240000,0,6,45,249588,0,150,0,0,232101,0,0,2002,180,5529,147463,0,0,270400,75,0,2,0,249588,1,0,1,10020,4231232,2,0,0,0,1,42,0,0,0,1,5500,0,1,0,0,82,161333,526400,0,7
3.5,,,,2090301,0,0,243,249125,0,0,3,0,232001,0,0,7,183,5557,145139,0,0,263168,75,0,2,0,26538,1,0,0,10029,4218880,2,1,0,0,0,4,0,0,0,1,5566,4,1,0,0,82,161470,528384,0,23
1.0,,,,30301,0,0,266,79546,0,77,3,0,223101,0,0,1,175,5511,145139,0,0,262793,75,0,0,0,26543,5,0,0,10030,4227721,7,0,0,0,0,21,0,0,0,5,5510,2,1,0,0,82,161698,525449,0,0
3.0,Mattia,,Croci-Torti,2210102,6,9,287,264598,0,3011,0,0,242101,0,0,1554,178,5557,145910,0,0,270464,75,0,2,0,264598,3,0,1,10032,4231296,4,1,0,0,1,47,0,0,0,3,5521,0,3,0,0,82,160318,526464,0,20
2.5,Luis Miguel,Ramis,Ramis Monfort,70101,0,3,287,249953,0,632,0,0,232101,0,0,2507,190,5557,141633,0,0,270400,75,0,2,0,249953,4,0,1,10846,4214848,3,0,0,0,1,45,0,0,0,4,5718,0,4,0,0,84,161455,526400,0,3
1.5,Sven,,Vandenbroeck,60101,0,17,243,270628,0,92,0,0,223101,0,0,4004,181,5510,144979,0,0,263242,75,0,2,0,270628,2,0,1,15005,4218954,1,0,0,0,1,7,0,0,0,2,5569,0,2,0,0,82,160617,528458,0,17
1.5,Michael,,Hansen,30301,0,20,16,250081,0,57,0,0,223101,0,0,2007,180,5511,142057,0,0,262656,75,0,0,0,250081,2,0,1,15006,4211200,1,0,0,0,1,13,0,0,0,2,5520,0,1,0,0,82,159932,525312,0,9
2.0,Fabio,,Ingolitsch,1140000,0,5,243,75543,0,189,0,0,232101,0,0,2009,180,5557,149563,0,0,4195392,75,0,2,0,75543,2,0,1,15009,548928,5,0,0,0,1,4,0,0,0,2,5725,0,1,0,0,82,161433,528448,0,20
2.0,Raúl,Raúl Llona,Sáenz del Rincón,30301,0,23,0,79671,0,635,0,0,223101,0,0,57,179,5521,143834,0,0,270400,75,0,0,0,79671,1,0,1,15012,4214848,9,0,0,0,1,45,0,0,0,1,5510,0,1,0,0,82,161698,526400,0,0
1.5,,,,60101,0,0,0,249449,0,150,3,0,223101,0,1,2,183,5511,145139,0,0,4195650,75,0,2,0,26537,2,0,0,15015,532802,1,0,0,300,0,14,0,0,0,2,5507,0,2,0,0,82,161502,528706,0,0
3.5,,,,60101,0,24,0,249511,0,65,3,0,223101,0,0,4008,178,5526,145139,0,0,262724,75,0,2,0,26539,3,0,0,15029,4211268,1,0,0,0,0,52,0,0,0,3,5566,4,3,0,0,82,161142,525380,0,9
2.5,Philipp,,Semlic,1140402,0,23,0,72702,0,633,0,0,242101,0,0,4005,180,5509,146286,0,0,4195392,75,0,2,0,72702,4,0,1,15040,548928,9,1,0,0,1,4,0,0,0,4,5713,0,1,0,0,82,161311,528448,0,23
0.5,,,,60101,0,8,287,275168,0,655,3,0,223101,0,0,41,188,5511,145139,0,0,263296,75,0,2,0,26539,2,0,0,15048,4219008,1,0,0,0,0,14,0,0,0,2,5566,4,2,0,0,85,161573,528512,0,9
2.5,David,,Hubert,60201,0,6,287,75243,0,77,0,0,232201,0,0,3512,184,5521,148044,0,0,263234,75,0,2,0,75243,2,0,1,100087,4235330,2,0,0,0,1,7,0,0,0,2,5566,0,2,0,0,81,161413,528450,0,6
3.0,Pablo,,García,30301,0,23,254,259479,0,1077,0,0,223101,0,0,1507,186,5707,144115,0,0,262656,75,0,0,0,259479,3,0,1,100135,4211200,3,1,0,0,1,60,0,0,0,3,5566,0,1,0,0,85,161668,525312,0,23
1.0,Miika,,Nuutinen,30301,0,2,0,78362,0,676,0,0,223101,0,0,12,182,5511,149350,0,0,131588,75,0,0,0,78362,2,0,1,100325,164356,2,0,0,0,1,17,0,0,0,2,5708,0,1,0,0,82,161640,263172,0,2
2.5,,,,2120101,0,22,40,79667,0,183,3,0,242101,0,0,2027,194,5511,145139,0,0,4202504,75,0,1,0,26543,2,0,0,100409,528392,7,1,0,0,0,21,0,0,0,2,5522,2,2,0,0,85,161698,526344,0,23
2.5,,,,30301,0,23,287,79106,0,171,3,0,223101,0,0,3502,180,5509,145139,0,0,4195400,75,0,0,0,26541,2,0,0,100632,548936,6,0,0,0,0,34,0,0,0,2,5505,0,1,0,0,82,161698,528456,0,9
2.0,,,,60201,0,6,0,78928,0,0,3,0,232001,0,0,7,188,5509,145139,0,0,4195584,75,0,0,0,26538,1,0,0,100634,549120,2,0,0,0,0,34,0,0,0,1,5500,4,1,0,0,84,161698,528640,0,15
2.5,,,,30301,0,0,0,79046,0,694,3,0,223101,0,0,1522,179,5544,145139,0,0,270336,75,0,0,0,26543,4,0,0,100638,4198400,7,0,0,0,0,34,0,0,0,4,5500,2,1,0,0,82,161333,526336,0,0
3.0,,,,60101,0,9,251,250058,0,293,3,0,223101,0,0,2016,179,5538,145139,0,0,4195332,75,0,2,0,26544,3,0,0,100646,581636,9,0,0,0,0,34,0,0,0,3,5504,4,3,0,0,82,161457,528388,0,9
2.0,Željko,,Kopić,1130000,0,23,243,265686,0,175,0,0,242101,0,0,4014,177,5530,144237,0,0,263168,75,0,2,0,265686,3,0,1,100757,4202496,1,0,0,0,1,10,0,0,0,3,5718,0,4,0,0,82,161120,528384,0,23
1.5,Bogdan,,Andone,60101,0,24,287,250982,0,26,0,0,223101,0,0,1519,180,5527,143260,0,0,4202560,75,0,2,0,250982,2,0,1,100759,544832,3,1,0,0,1,39,0,0,0,2,5508,0,2,0,0,82,161417,526400,0,22
2.5,Elias,,Charalambous,2190101,6,22,259,275009,0,633,0,0,242101,0,0,605,182,5511,145348,0,0,270465,75,0,2,0,275009,4,0,1,100761,4231297,3,0,0,0,1,11,0,0,0,4,5510,0,4,0,0,82,160874,526465,0,22
1.5,Stephen,,Robinson,2190000,0,9,289,250536,0,65,0,0,242102,0,0,2510,173,5511,143232,0,0,4202816,75,0,2,0,250536,1,0,1,100805,545088,3,0,0,0,1,35,0,0,0,1,5510,0,1,0,0,88,160473,526656,0,12
2.0,Johan,,Plat,60201,0,23,0,76694,0,122,0,0,232101,0,0,40,186,5722,147693,0,0,4194816,75,0,2,0,76694,2,0,1,100852,541184,2,0,0,0,1,34,0,0,0,2,5713,0,2,0,0,85,161536,525312,0,2
3.0,Borja,Borja Jiménez,Jiménez Sáez,2150401,0,0,287,257378,0,154,0,0,242102,0,0,17,175,5555,146927,0,0,263184,75,0,1,0,257378,4,0,1,100888,4218896,3,0,0,0,0,45,0,0,0,3,5523,0,1,0,0,82,160942,528400,0,0
3.0,Çağdaş,,Atan,1130101,6,0,0,257918,0,65,0,0,243101,0,0,68,187,5509,145138,0,0,4194818,75,0,3,0,257918,4,0,1,101014,573954,3,1,0,0,1,48,0,0,0,4,5715,0,6,0,0,86,161039,525314,0,0
2.0,Markus,,Gisdol,2150101,0,1,0,250027,0,57,0,0,234102,0,0,3509,184,5511,141291,0,0,4202568,75,0,2,0,250027,1,0,1,101020,544840,2,0,0,0,1,21,0,0,0,1,5567,0,3,0,0,82,161698,526408,0,4
2.5,Hüseyin,,Eroğlu,60101,0,23,0,275800,0,632,0,0,223101,0,0,2504,179,5557,142464,0,0,270721,75,0,2,0,275800,3,0,1,101025,4215169,3,0,0,0,1,48,0,0,0,3,5566,0,3,0,0,82,161510,526721,0,23
3.5,Stanimir,,Stoilov,2160101,0,8,0,73436,0,26,0,0,250101,0,0,4017,171,5527,140375,0,0,66704,75,0,2,0,73436,2,0,1,101026,123024,8,0,0,0,1,9,0,0,0,2,5505,0,2,0,0,89,161110,135312,0,8
2.0,Selçuk,,İnan,2290401,0,0,266,272653,0,114,0,0,232001,0,0,3514,182,5528,146947,0,0,263168,75,0,2,0,272653,4,0,1,101032,4202496,3,1,0,0,1,48,0,0,0,4,5554,0,4,0,0,82,161698,528384,0,0
2.5,Recep,,Uçar,2090501,6,23,287,269651,0,293,0,0,250202,0,0,2520,173,5562,143518,0,0,270400,75,0,3,0,269651,2,0,1,101033,4214848,3,0,0,0,1,48,0,0,0,2,5507,0,2,0,0,88,161455,526400,0,22
3.0,İlhan,,Palut,1360000,0,9,30,254545,0,234,0,0,243101,0,0,2522,175,5527,143935,0,0,4202754,75,0,2,0,254545,3,0,1,101037,545026,4,1,0,0,1,48,0,0,0,3,5567,0,3,0,0,83,160949,526594,0,9
3.0,Oleksandr,,Shovkovskyi,60201,0,20,255,279139,0,3011,0,0,223101,0,0,4004,191,5551,150560,0,0,263312,75,0,2,0,279139,2,0,1,101047,4235408,3,0,0,0,1,49,0,0,0,2,5566,0,1,0,0,85,161093,528528,0,22
3.0,,,,2320401,0,23,40,72822,0,206,3,0,232001,0,0,2008,177,5509,145139,0,0,263298,75,0,2,0,26543,2,0,0,101059,4251778,7,1,0,0,0,48,0,0,0,2,5713,2,2,0,0,83,160888,528514,0,23
2.5,Eduardo,,Domínguez,240101,0,22,43,142700,0,670,0,0,243101,0,0,2504,185,5507,144593,0,0,263173,82,0,2,0,142700,4,0,1,101083,4218885,4,0,0,0,1,52,0,0,0,4,5508,0,4,0,0,85,160423,528389,0,9
1.5,Alejandro,,Orfila,60101,0,6,40,279677,0,0,0,0,223101,0,1,25,180,5529,143757,0,0,263424,75,0,2,0,279677,4,0,1,101084,4202752,9,0,0,300,1,60,0,0,0,4,5713,0,4,0,0,82,161665,528640,0,6
