assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
115811,145,37,0,32,255,241,2000,255,43,255,65,1,0,20,1,255,255,197,255,FUT custom 501,109,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115811,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115812,84,33,0,69,255,189,2000,255,238,255,155,1,0,235,1,255,255,67,255,FUT custom 502,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115812,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115813,235,238,0,35,255,189,2000,255,238,255,235,1,0,235,1,255,255,27,255,FUT custom 503,235,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115813,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115814,243,250,0,82,255,44,2000,255,226,255,39,1,0,46,1,255,255,164,255,FUT custom 504,44,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115814,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115815,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT custom 505,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115815,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115816,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT custom 506,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115816,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115817,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT custom 507,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,115817,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
115841,69,50,422475,250,69,250,1900,50,102,171,171,2,41,178,2,171,50,250,69,Latium,255,0,-1,0,220502,0,7,-1,0,50,0,2,4,0,0,8,0,0,70634,0,1,408,52,0,1,77,0,1,0,79,77,80,12,1,79,1,-1,79,1,0,0,220502,132496,0,248729,0,0,0,0,0,0,7,2,220502,6,115841,0,263568,0,0,0,0,220502,0,0,220502,0,2,0,4,0,79,6,1,1,220502,0,0,220502,2,7,0,0,366,0,-1,0,4202896,80
115845,12,12,687000,180,12,30,1907,12,250,12,12,2,45,250,2,12,12,100,12,Bergamo Calcio,250,0,-1,0,266866,0,7,-1,0,65,0,2,4,0,0,7,0,0,24276,0,1,45,1745,0,1,80,0,1,0,79,80,79,9,1,78,1,-1,78,1,0,0,251470,132224,1,230899,0,0,0,0,0,0,1,2,230899,6,115845,1,132224,0,0,0,0,208461,1,0,266866,0,0,0,4,0,79,6,7,1,208461,0,0,266866,2,6,0,0,366,0,-1,0,270464,79
115892,108,20,1200,173,170,165,1960,165,6,96,96,1,26,12,1,173,20,170,108,Al Najmah,17,0,-1,0,223198,0,2,-1,0,50,0,2,4,0,1,9,0,0,3000,0,1,976,113222,0,1,62,0,1,0,65,62,68,44,3,65,1,-1,65,1,0,0,223198,270336,0,223198,0,0,0,0,0,0,0,3,223198,8,115892,0,4198400,0,0,0,0,223198,0,0,223198,0,0,0,8,0,65,6,2,3,223198,0,0,223198,2,1,0,0,366,0,-1,0,526336,68
115995,1,255,100000,255,255,255,1900,255,1,1,60,3,48,1,3,255,200,255,1,Bayern München,1,0,-1,0,239344,0,10,-1,0,50,0,2,4,0,0,10,0,0,2500,1,1,333,115998,0,1,84,0,1,0,83,84,86,11,1,82,1,-1,82,0,0,0,239344,131584,0,239344,0,1,0,0,0,0,2,2,248822,7,115995,0,262656,0,0,0,0,264886,0,0,248822,0,6,0,4,0,83,6,10,1,247788,0,0,239344,2,8,0,0,316,0,-1,0,4195328,86
115996,1,255,10000,1,210,1,1904,210,255,210,1,2,51,255,2,210,210,1,210,Bayer 04 Leverkusen,255,0,-1,1,264922,0,7,-1,0,30,0,2,4,0,0,5,0,0,30210,0,1,277,116003,0,1,75,0,1,0,75,75,78,7,2,73,1,-1,73,0,0,0,73014,4195328,0,264922,0,1,0,0,0,0,0,2,73014,6,115996,0,532480,0,0,0,0,264915,1,0,73014,0,0,0,4,0,75,6,8,1,73014,0,0,264922,2,6,0,0,316,0,-1,0,528384,78
115997,1,1,50000,255,1,255,1899,1,227,1,1,2,50,6,2,1,1,255,1,Eintracht Frankfurt,19,0,-1,0,265121,0,8,-1,0,90,0,2,4,0,0,8,0,0,58000,0,1,167,115998,0,1,82,0,1,0,78,82,78,8,1,76,1,-1,76,1,0,0,265121,66560,0,265121,0,1,0,0,4,0,9,2,265121,8,115997,0,66560,0,0,0,0,261773,0,0,265121,0,7,0,4,0,78,6,9,1,265121,0,0,265121,2,7,0,0,316,0,-1,0,139264,78
115998,180,100,80500,255,210,255,1945,210,90,210,45,2,52,225,2,210,210,255,210,VfL Wolfsburg,2,0,-1,0,227337,0,10,-1,0,50,0,2,4,0,0,6,0,0,5200,0,1,530,115995,0,1,80,0,1,0,79,80,82,10,1,77,1,-1,77,1,0,0,227337,132224,3,227337,0,1,0,0,2,0,9,2,227337,6,115998,0,263296,0,0,0,0,227337,0,0,227337,0,7,0,4,0,79,6,10,1,226302,0,0,227337,2,9,0,0,366,0,-1,0,4202624,82
115999,93,31,13000,255,80,255,1899,80,1,80,166,2,49,48,2,80,80,255,80,TSG 1899 Hoffenheim,91,0,-1,0,265020,0,6,-1,0,65,0,2,4,0,0,3,0,0,30150,0,1,450,115997,0,1,73,0,1,0,73,73,76,8,2,73,1,-1,73,0,0,0,264988,132096,0,272657,0,1,0,0,0,0,0,2,268451,6,115999,0,139264,0,0,0,0,265025,0,0,265020,0,0,0,4,0,73,6,8,1,265025,0,0,265020,2,3,0,0,366,0,-1,0,266240,76
116001,0,127,4000,255,255,255,1968,255,0,255,255,2,51,0,2,255,127,255,0,SGS Essen,0,0,-1,1,272338,0,4,-1,0,30,0,2,4,0,0,4,0,0,20650,0,1,656,115996,0,1,72,0,1,0,73,72,74,7,2,74,1,-1,74,0,0,0,272338,4195328,0,272338,0,1,0,0,0,0,0,2,272338,6,116001,0,532480,0,0,0,0,265039,0,0,272338,0,0,0,4,0,73,6,3,1,272338,0,0,272338,2,2,0,0,366,0,-1,0,528384,74
116002,1,228,10000,1,1,1,1904,220,255,1,43,2,48,255,2,1,220,1,1,SC Freiburg,255,0,-1,0,271839,0,7,-1,0,30,0,1,4,0,0,6,0,0,34700,1,1,168,115999,0,1,73,0,1,0,74,73,73,7,2,75,1,-1,75,0,0,0,271839,4195328,0,271839,0,1,0,0,0,0,0,2,271839,7,116002,0,532480,0,0,0,0,265069,0,0,271839,0,0,0,4,0,74,6,6,1,265070,0,0,271839,2,5,0,0,366,0,-1,0,528384,73
116003,41,218,5000,255,150,255,1948,150,1,150,28,2,50,1,2,150,150,255,150,1. FC Köln,1,0,-1,1,265082,0,3,-1,0,50,0,1,4,0,0,5,0,0,50000,1,1,249,115996,0,1,74,0,1,0,74,74,74,6,2,74,1,-1,74,0,0,0,265082,263168,0,264940,0,1,0,0,0,0,0,2,265082,5,116003,0,4202496,0,0,0,0,264940,0,0,265082,0,0,0,4,0,74,6,4,1,271788,0,0,265082,2,2,0,0,366,0,-1,0,528384,74
116004,129,1,6000,255,255,255,1899,255,1,255,73,2,53,81,2,255,255,255,255,Werder Bremen,52,0,-1,1,73023,0,5,-1,0,50,0,2,4,0,0,7,0,0,42100,25,1,70,132533,0,1,73,0,1,0,73,73,75,8,2,74,1,-1,74,0,0,0,265126,263168,0,265126,0,1,0,0,0,0,0,2,265126,7,116004,0,4202496,0,0,0,0,265014,0,0,73023,0,0,0,4,0,73,6,6,1,227734,0,0,73023,2,2,0,0,366,0,-1,0,528384,75
116005,103,0,2000,0,255,248,1903,255,255,225,207,1,50,255,1,255,245,236,245,FC Carl Zeiss Jena,255,0,-1,0,72475,0,2,-1,0,30,0,1,4,0,4,2,0,0,12990,0,1,610,116004,0,1,68,0,1,0,69,68,67,11,3,69,1,-1,69,1,0,0,72475,4202496,0,275528,0,1,0,0,0,0,0,2,266406,6,116005,0,528384,0,0,0,0,72475,0,0,72475,0,0,0,4,0,69,6,3,1,72475,0,0,72475,2,1,0,0,366,0,-1,0,526336,67
116009,26,218,129500,255,1,255,1886,1,211,1,53,3,51,197,3,1,1,255,1,Arsenal,75,0,-1,0,265239,0,9,-1,0,65,0,2,4,0,0,10,0,0,4500,0,1,285,116010,0,1,85,0,1,0,84,85,85,0,1,84,0,-1,84,0,0,0,265239,131712,0,265239,0,1,0,0,2,0,14,2,245802,9,116009,0,131712,0,0,0,0,245872,0,0,239761,0,15,0,3,0,84,6,10,0,245802,0,0,265239,2,9,0,0,316,0,-1,0,263296,85
116010,20,0,120000,255,85,255,1905,48,28,200,137,3,51,75,3,200,48,255,85,Chelsea,160,0,-1,0,227323,0,10,-1,0,90,0,1,4,0,0,9,0,0,4850,0,1,285,116009,0,1,84,0,1,0,84,84,85,0,1,85,0,-1,85,0,0,0,262330,66176,0,227323,0,1,0,0,0,0,9,2,227323,8,116010,0,66176,0,0,0,0,238257,0,0,227323,0,8,0,3,0,84,6,10,0,227323,0,0,227323,2,9,0,0,316,0,-1,0,132224,85
116011,255,255,37730,75,37,15,1882,29,153,110,255,2,51,177,2,110,29,32,37,Tottenham Hotspur,211,0,-1,0,266598,0,4,-1,0,50,0,1,4,0,0,5,0,0,6500,0,1,285,116009,0,1,76,0,1,0,76,76,78,0,2,76,0,-1,76,0,0,0,266598,132160,0,266939,0,1,0,0,0,0,2,4,266598,6,116011,0,270400,0,0,0,0,256489,0,0,266598,0,0,0,3,0,76,6,6,0,265262,0,0,266598,2,5,0,0,316,0,-1,0,4198464,78
116012,1,199,95290,255,1,255,1878,1,30,1,1,2,53,30,2,1,1,255,1,Manchester United,30,0,-1,0,266551,0,8,-1,0,50,0,2,4,0,0,8,0,0,12000,0,1,300,116017,0,1,81,0,1,0,80,81,81,-2,2,81,0,-1,81,0,0,0,266551,132224,0,266551,0,1,0,0,0,0,1,1,263011,7,116012,0,270464,0,0,0,0,265293,0,0,266551,0,0,0,3,0,80,6,9,0,265293,0,0,266551,2,7,0,0,316,0,-1,0,4198528,81
116013,57,0,25730,255,99,255,1901,72,240,168,166,2,51,171,2,168,72,255,99,Brighton & Hove Albion,0,0,-1,0,265292,0,5,-1,0,30,0,1,4,0,0,4,0,0,6134,5,1,74,116014,0,1,77,0,1,0,76,77,74,0,1,76,0,-1,76,0,0,0,265292,4195392,0,265705,0,1,0,0,0,0,0,3,265292,7,116013,0,525376,0,0,0,0,227255,0,0,265292,0,0,0,3,0,76,6,4,0,227255,0,0,265292,2,3,0,0,316,0,-1,0,532544,74
116014,37,123,52570,231,38,27,1895,16,100,32,57,2,51,30,2,32,16,177,38,West Ham United,60,1,-1,0,227348,0,4,-1,0,30,0,1,4,0,0,2,0,0,6078,0,1,285,116011,0,1,76,0,1,0,76,76,76,0,2,76,0,-1,76,0,0,0,227348,4195392,0,227348,0,1,0,0,0,0,0,1,227348,7,116014,0,532544,0,0,0,0,227115,0,0,227348,0,0,0,3,0,76,6,6,0,227348,0,0,227348,2,4,0,0,316,0,-1,0,528448,76
116015,0,102,45000,229,184,148,1874,139,124,51,51,2,52,47,2,226,102,190,0,Aston Villa,78,0,-1,0,266918,0,4,-1,0,50,0,1,4,0,0,5,0,0,42657,0,1,54,116020,0,1,75,0,1,0,77,75,79,-1,1,77,0,-1,77,0,0,0,266918,132096,0,266918,0,1,0,0,0,0,1,4,266918,4,116015,0,263168,0,0,0,0,235657,1,0,266918,0,0,0,3,0,77,6,3,0,235657,0,0,266918,2,4,0,0,316,0,-1,0,4202496,79
116016,54,0,63550,255,54,255,1878,0,45,156,156,2,53,99,2,156,0,255,54,Everton,201,0,-1,0,271739,0,4,-1,0,30,0,1,4,0,0,4,0,0,39572,14,1,282,116343,0,1,77,0,1,0,76,77,76,-2,2,73,0,-1,73,0,0,0,271739,4195456,0,271739,0,1,0,0,0,0,1,1,271739,3,116016,0,532608,0,0,0,0,265331,0,0,265319,0,1,0,3,0,76,6,6,0,244059,0,0,265319,2,3,0,0,316,0,-1,0,528512,76
116017,173,108,81430,255,177,255,1880,133,0,222,233,2,53,40,2,222,133,255,177,Manchester City,94,0,-1,0,227254,0,8,-1,0,50,0,1,4,0,1,8,0,0,7000,0,1,300,116012,0,1,79,0,1,0,81,79,84,-2,1,79,0,-1,79,0,0,0,227254,132112,0,257008,0,1,0,0,0,0,7,2,275906,8,116017,0,263184,0,0,0,0,227254,0,0,227254,0,1,0,3,0,81,6,8,0,246219,0,0,227254,2,7,0,0,316,0,-1,0,4202512,84
116020,51,0,25440,255,77,255,1884,37,57,173,160,2,52,101,2,173,37,255,77,Leicester City,189,0,-1,0,261785,0,3,-1,0,30,0,1,4,0,0,3,0,0,32261,0,1,272,116015,0,1,71,0,1,0,72,71,71,-1,3,74,0,-1,74,0,0,0,261785,4202560,0,261785,0,1,0,0,0,0,0,2,266556,5,116020,0,528448,0,0,0,0,261785,0,0,277963,0,0,0,3,0,72,6,3,0,277963,0,0,261785,2,2,0,0,316,0,-1,0,526400,71
116021,255,255,5000,65,175,221,2009,175,1,175,255,2,51,31,2,175,175,7,175,RB Leipzig,71,0,-1,0,265059,0,3,-1,0,30,0,2,4,0,0,5,0,0,47800,1,1,273,132589,0,1,73,0,1,0,74,73,76,12,2,74,1,-1,74,1,0,0,273563,4195328,0,265378,0,1,0,0,0,0,0,2,265378,7,116021,0,532480,0,0,0,0,265385,0,0,265059,0,0,0,4,0,74,6,7,1,267389,0,0,265059,2,2,0,0,316,0,-1,0,528384,76
116033,0,217,102000,136,250,39,1950,250,210,250,34,3,45,180,3,250,250,66,250,OL Lyonnes,83,0,-1,0,265674,0,10,-1,0,65,0,2,4,0,0,7,0,0,59186,0,1,293,116034,0,1,84,0,1,0,84,84,86,4,1,84,1,-1,84,1,0,0,265674,131712,0,265674,0,1,0,0,8,0,10,2,265898,8,116033,0,131712,0,0,0,0,227316,1,0,265674,0,18,0,4,0,84,6,10,1,231432,0,0,265674,2,10,0,0,316,0,-1,0,263296,86
116034,62,1,94000,41,62,200,1970,1,255,116,116,2,48,255,2,116,1,42,62,Paris Saint-Germain,255,0,-1,0,237197,0,9,-1,0,50,0,1,4,0,0,7,0,0,47929,0,1,373,116033,0,1,84,0,1,0,80,84,74,2,1,80,1,-1,80,1,0,0,233662,132224,0,233662,0,1,0,0,0,0,4,7,233662,8,116034,0,263296,0,0,0,0,233852,0,0,233662,0,1,0,4,0,80,6,10,1,233662,0,0,233662,2,8,0,0,316,0,-1,0,4202624,74
116035,33,14,35000,17,30,232,1969,30,80,30,92,2,48,112,2,30,30,32,30,Paris FC,189,0,-1,0,265861,0,8,-1,0,50,0,2,4,0,0,5,0,0,18528,0,1,373,116034,0,1,77,0,1,0,77,77,85,2,1,76,1,-1,76,0,0,0,265861,132224,0,265861,0,1,0,0,0,0,2,2,265861,7,116035,0,263296,0,0,0,0,245697,0,0,265861,0,6,0,4,0,77,6,9,1,265861,0,0,265861,2,4,0,0,366,0,-1,0,4202624,85
116036,43,230,9000,74,30,73,1970,30,1,30,64,2,48,1,2,30,30,69,30,FC Fleury 91,1,0,-1,0,264971,0,6,-1,0,30,0,2,4,0,0,2,0,0,2490,0,1,883,116035,2,1,77,0,15,0,76,77,76,2,3,76,1,-1,76,0,0,0,264971,4198528,0,264971,0,1,0,0,0,0,0,2,264971,5,116036,0,526464,0,0,0,0,264895,1,0,264971,0,0,0,4,0,76,6,4,1,264971,0,0,264971,2,2,0,0,366,0,-1,0,526464,76
116037,89,233,12000,124,30,2,1974,30,255,30,33,2,43,255,2,30,30,64,30,Montpellier HSC,255,0,-1,0,265903,0,5,-1,0,30,0,2,4,0,0,3,0,0,1280,0,1,326,116033,0,1,73,0,1,0,72,73,69,3,2,70,1,-1,70,0,0,0,265903,4195328,0,265903,0,1,0,0,0,0,3,2,265903,5,116037,0,532480,0,0,0,0,265903,0,0,265903,0,2,0,4,0,72,6,3,1,265903,0,0,265903,2,2,0,0,366,0,-1,0,528384,69
116039,21,215,2500,255,250,255,1998,250,111,250,52,1,47,9,1,250,250,255,250,Dijon FCO,18,0,-1,0,265878,0,4,-1,0,65,0,0,4,0,0,1,0,0,1500,9,1,136,116417,2,1,72,0,15,0,71,72,73,5,2,69,1,-1,69,0,0,0,265878,132096,0,265878,0,1,0,0,0,0,0,2,265878,5,116039,0,139264,0,0,0,0,265878,0,0,265878,0,0,0,4,0,71,6,1,1,265878,0,0,265878,2,1,0,0,366,0,-1,0,266240,73
116044,130,0,4000,250,255,250,1919,255,30,255,45,1,49,130,1,255,255,250,255,AS Saint-Étienne,76,0,-1,0,267661,0,2,-1,0,65,0,1,4,0,0,2,0,0,1250,0,1,414,116033,0,1,74,0,0,0,70,74,69,2,2,69,1,-1,69,0,0,0,267661,132160,0,267661,0,1,0,0,0,0,1,1,267661,3,116044,0,139328,0,0,1,0,267661,0,0,267661,0,0,0,4,0,70,6,4,1,267661,0,0,267661,2,1,0,0,366,0,-1,0,266304,69
116057,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 1,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116057,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116058,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 2,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116058,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116059,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 3,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116059,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116060,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 4,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116060,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116061,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 5,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116061,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116062,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 6,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116062,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116063,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 7,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116063,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116064,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 8,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116064,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116065,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 9,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116065,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116066,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 10,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116066,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116067,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 11,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116067,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116068,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 12,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116068,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116069,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 13,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116069,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116070,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 14,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116070,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
116071,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,FUT Vanity Team 15,0,0,-1,0,1,4,5,-1,0,50,0,0,4,0,0,5,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,116071,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,0,1,2,5,0,0,366,0,-1,0,0,0
