starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
2.5,,,,2150101,0,23,16,256011,0,181,3,0,232001,0,0,1526,183,5509,145139,0,0,270465,75,0,0,0,26541,2,0,0,1832,4198529,6,0,0,0,0,21,0,0,0,2,5522,0,1,0,0,82,159879,526465,0,23
2.5,Angelo,,Gregucci,1140000,0,23,45,248996,0,160,0,0,252102,0,0,24,185,5555,139397,0,0,263168,75,0,0,0,248996,3,0,1,1837,4202496,9,0,0,0,1,27,0,0,0,3,5552,0,1,0,0,85,161808,528384,0,23
2.0,Fabio,,Pisacane,2320301,0,0,38,79200,0,67,0,0,232101,0,0,3502,178,5541,147299,0,0,270656,75,0,3,0,79200,2,0,1,1842,4198720,3,0,0,0,1,27,0,0,0,2,5517,0,2,0,0,82,161698,526656,0,0
3.0,Filippo,,Inzaghi,40102,6,9,0,262282,0,10,0,0,242101,0,0,1505,181,5558,142744,0,0,73793,75,0,2,0,262282,3,0,1,1843,69697,9,0,0,0,1,27,0,0,0,3,5566,0,4,0,0,81,161698,133185,0,0
2.5,Moreno,,Longo,60201,0,23,259,154629,0,672,0,0,243101,0,0,605,176,5555,143663,0,0,4195328,68,0,3,0,154629,4,0,1,1848,525312,3,0,0,0,1,27,0,0,0,4,5722,0,4,0,0,82,161900,532480,0,23
2.5,Luís Manuel,Luís Castro,Ferreira de Castro,2150301,0,23,0,73139,0,693,0,0,243101,0,0,2505,175,5509,145207,0,0,4202512,75,0,6,0,73139,4,0,1,1853,528400,9,0,0,0,1,38,0,0,0,4,5718,0,4,0,0,81,161870,526352,0,0
3.0,Alberto,Alberto González,González Fernández,2150301,0,0,246,71745,0,37,0,0,242102,0,0,2017,173,5521,144872,0,0,270336,75,0,2,0,71745,4,0,1,1854,4198400,9,0,0,0,1,45,0,0,0,4,5713,0,4,0,0,88,161237,526336,0,3
3.5,José,José Bordalás,Bordalás Jiménez,240201,0,22,252,249735,0,635,3,0,232101,0,1,34,180,5509,139300,0,0,132161,75,0,2,0,249735,4,0,1,1860,270401,3,1,0,300,0,45,0,0,0,5,5567,4,3,0,0,82,160904,4198465,0,0
2.5,Joan Francesc,Rubi,Ferrer Sicilia,1140401,0,0,255,249684,0,165,0,0,232001,0,0,2016,170,5509,141463,0,0,263169,75,0,2,0,249684,2,0,1,1861,4195329,4,1,0,0,0,45,0,0,0,4,5523,4,4,0,0,88,161349,532481,0,0
2.5,Peter,,Zeidler,1140000,0,0,0,250308,0,0,0,0,252102,0,0,2501,184,5527,138725,0,0,139264,75,0,2,0,250308,2,0,1,1862,135168,1,1,0,0,1,21,0,0,0,2,5715,0,4,0,0,82,159141,264192,0,23
2.5,Iván,Iván Ania,Ania Cadavieco,1140401,0,23,30,250880,0,65,0,0,242102,0,0,34,175,5504,144281,0,0,270401,75,0,2,0,250880,4,0,1,1867,4198465,3,1,0,0,1,45,0,0,0,4,5523,0,4,0,0,82,160967,526401,0,9
1.0,Max,,Mölder,60000,0,12,44,79283,0,0,0,0,232101,0,1,18,173,5527,146859,0,0,4202496,75,0,2,0,79283,1,0,1,1870,528384,9,1,0,300,1,46,0,0,0,1,5566,0,1,0,0,88,161868,526336,0,12
2.5,Marek,,Papszun,2320101,0,0,5,250974,0,3022,0,0,252102,0,1,30,182,5511,143108,0,0,66688,75,0,2,0,250974,3,0,1,1871,66688,2,1,0,300,1,37,0,0,0,3,5510,0,2,0,0,82,161882,139392,0,9
3.0,Robbie,,Keane,2150000,7,3,255,76264,0,673,3,0,232001,0,0,3513,176,5505,145269,0,0,263168,75,0,0,0,330,2,0,1,1874,4202496,2,0,0,0,0,25,0,0,0,3,5567,4,1,0,0,82,161522,528384,0,22
3.0,Marcelo,,Gallardo,2150101,6,23,0,249983,0,176,0,0,253101,0,0,2014,170,5544,143636,0,0,132112,75,0,2,0,249983,4,0,1,1876,132112,9,0,0,0,1,52,0,0,0,4,5502,0,5,0,0,88,161368,270352,0,23
2.5,Claudio,,Úbeda,60101,0,3,0,264171,0,141,0,0,253101,0,0,40,181,5510,141322,0,0,132228,75,0,2,0,264171,2,0,1,1877,132228,9,0,0,0,1,52,0,0,0,2,5522,0,2,0,0,82,161799,270468,0,3
4.0,Rafael,Rafa Benítez,Benítez Maudes,60201,7,9,38,233859,0,290,3,0,252102,0,0,42,175,5525,137881,0,0,270608,75,1,1,0,233859,2,0,1,1884,4198672,5,0,0,0,0,45,0,0,0,3,5713,0,8,0,0,83,161813,526608,0,23
2.5,Marco,,Rossi,2190101,7,9,28,249995,0,0,0,0,253101,0,0,33,187,5538,139488,0,0,4195328,75,0,2,0,249995,1,0,1,1886,525312,3,0,0,0,1,27,0,0,0,1,5578,0,1,0,0,85,159129,532480,0,8
2.5,Luís Miguel,Luís Pinto,Correia Pinto,1130000,6,0,287,79565,0,693,0,0,233101,0,0,1501,185,5521,148458,0,0,270336,75,0,2,0,79565,4,0,1,1887,4198400,1,0,0,0,1,38,0,0,0,4,5566,0,4,0,0,85,161698,526336,0,0
3.0,Paulo César,César Peixoto,Silva Peixoto,1140401,0,0,289,259610,0,141,0,0,244101,0,0,1515,182,5511,145212,0,0,263488,75,0,2,0,259610,4,0,1,1888,4195648,9,0,0,0,1,38,0,0,0,4,5717,0,1,0,0,82,161577,532800,0,0
3.0,Tiago Miguel,Tiago Margarido,Carvalho Margarido,2150000,0,6,246,72387,0,657,0,0,240101,0,0,44,184,5557,148369,0,0,4202498,75,0,2,0,72387,2,0,1,1891,528386,3,0,0,0,1,38,0,0,0,2,5505,0,1,0,0,82,160969,526338,0,20
2.0,José Juan,José Juan Romero,Romero Gil,60201,0,23,253,79670,0,150,0,0,232201,0,1,3518,178,5509,143153,0,0,263168,75,0,2,0,79670,4,0,1,1894,4202496,3,0,0,300,1,45,0,0,0,4,5551,0,4,0,0,82,160683,528384,0,22
3.0,Juan Carlos,Carlos Vicens,Vicens Gómez,2150301,0,9,251,78915,0,636,0,0,233101,0,0,41,170,5722,146218,0,0,132096,75,0,2,0,78915,4,0,1,1896,139264,3,0,0,0,1,45,0,0,0,4,5728,0,4,0,0,87,161664,266240,0,23
2.5,Vasco Maria,Vasco Botelho da Costa,Botelho da Costa,2150301,0,23,255,79084,0,65,0,0,233101,0,0,4001,171,5556,148428,0,0,270408,75,0,3,0,79084,4,0,1,1900,4198472,4,0,0,0,1,38,0,0,0,4,5566,0,4,0,0,87,161698,526408,0,22
3.5,,,,2290101,0,24,0,250428,0,655,3,0,232001,0,0,3500,182,5555,145139,0,0,263232,75,0,0,0,26539,2,0,0,1903,4202560,1,0,0,0,0,34,0,0,0,2,5717,4,1,0,0,83,161034,528448,0,5
2.0,,,,60101,0,23,30,269322,0,649,3,0,223101,0,0,1514,185,5511,145139,0,0,270400,75,0,2,0,26541,2,0,0,1904,4198464,6,1,0,0,0,7,0,0,0,2,5500,0,3,0,0,86,160952,526400,0,9
2.0,,,,2150401,0,23,0,261230,0,244,3,0,250101,0,0,500,189,5555,145139,0,0,132234,75,0,1,0,26537,4,0,0,1906,132234,1,0,0,0,0,34,0,0,0,4,5523,0,1,0,0,84,161899,270474,0,23
3.0,,,,60101,0,8,0,249703,0,114,3,0,223101,0,0,1523,191,5509,145139,0,0,132224,75,0,2,0,26539,2,0,0,1908,132224,1,1,0,0,0,34,0,0,0,2,5508,4,2,0,0,85,161774,270464,0,8
3.0,,,,1130201,0,8,259,265583,0,0,3,0,250201,0,0,3500,180,5509,145139,0,0,66624,75,0,2,0,26538,2,0,0,1910,66624,2,0,0,0,0,34,0,0,0,2,5510,4,2,0,0,82,161698,139328,0,8
2.0,,,,60101,0,2,246,272435,0,114,3,0,223101,0,0,3501,180,5511,145139,0,0,263240,75,0,2,0,26539,2,0,0,1913,4202568,1,0,0,0,0,34,0,0,0,2,5522,4,2,0,0,82,161596,528456,0,2
1.5,,,,60000,0,4,287,78929,0,0,3,0,242201,0,0,4018,180,5555,145139,0,0,263424,75,0,2,0,26538,2,0,0,1914,4202752,2,0,0,0,0,34,0,0,0,2,5521,4,7,0,0,82,161698,528640,0,4
2.5,,,,60101,0,5,246,249246,0,290,3,0,223101,0,0,3507,190,5555,145139,0,0,263168,75,0,2,0,26544,2,0,0,1915,4202496,9,0,0,0,0,34,0,0,0,2,5508,4,1,0,0,86,158411,528384,0,8
2.0,,,,2190101,0,24,287,150729,0,65,3,0,232001,0,0,3513,177,5557,145139,0,0,263168,72,0,0,0,26537,2,0,0,1917,4202496,1,1,0,0,0,14,0,0,0,2,5520,0,1,0,0,82,161587,528384,0,23
3.0,,,,60101,0,4,287,251656,0,0,3,0,242101,0,0,1512,172,5527,145139,0,0,263170,75,0,2,0,26538,2,0,0,1919,4202498,2,0,0,0,0,4,0,0,0,2,5566,4,2,0,0,87,161686,528386,0,6
0.5,,,,60101,0,8,0,250099,0,293,3,0,263205,0,0,30,178,5511,145139,0,0,270353,75,0,2,0,26539,2,0,0,1920,4198417,1,0,0,0,0,42,0,0,0,2,5510,4,1,0,0,83,161071,526353,0,6
2.0,,,,50101,6,20,259,78277,0,243,3,0,232201,0,0,4011,172,5509,145139,0,0,66568,75,0,2,0,26541,2,0,0,1923,66568,6,0,0,0,0,14,0,0,0,2,5510,0,3,0,0,87,161802,139272,0,22
1.5,,,,60101,0,9,287,250255,0,26,3,0,252102,0,0,33,180,5511,145139,0,0,132224,75,0,0,0,26544,2,0,0,1924,132224,9,1,0,0,0,14,0,0,0,2,5725,4,1,0,0,83,160461,270464,0,9
3.0,Keith,,Andrews,2150000,0,0,287,79244,0,207,0,0,242201,0,0,2020,183,5511,145336,0,0,135552,75,0,2,0,79244,2,0,1,1925,264576,8,0,0,0,1,25,0,0,0,2,5715,0,2,0,0,82,161694,4196736,0,0
2.0,,,,60000,0,6,245,257088,0,114,3,0,242102,0,0,3500,191,5520,145139,0,0,263168,75,0,0,0,26541,2,0,0,1926,4202496,6,1,0,0,0,14,0,0,0,2,5578,0,2,0,0,85,161810,528384,0,3
1.5,,,,2290101,0,19,243,261049,0,140,1,0,232001,0,0,1553,173,5511,145139,0,0,263170,75,0,0,0,26540,1,0,0,1928,4202498,1,0,0,0,0,195,0,0,0,1,5725,0,1,0,0,88,161887,528386,0,6
2.0,,,,60101,0,6,251,71582,0,671,3,0,223101,0,0,1536,175,5509,145139,0,0,4195338,75,0,2,0,26543,1,0,0,1929,525322,7,0,0,0,0,14,0,0,0,1,5551,2,1,0,0,82,161680,532490,0,19
1.5,,,,60101,0,3,243,51394,0,632,1,0,223101,0,0,3516,183,5557,145139,0,0,263424,95,0,2,0,26540,2,0,0,1930,4202752,1,1,0,0,0,14,0,0,0,2,5707,0,2,0,0,82,161508,528640,0,5
2.0,,,,60101,0,6,287,19103,0,161,3,0,252102,0,0,2009,185,5511,145139,0,0,132224,76,0,2,0,26541,1,0,0,1931,139392,6,0,0,0,0,14,0,0,0,1,5722,0,3,0,0,85,160361,266368,0,6
1.5,,,,60101,0,3,251,77816,0,672,3,0,223101,0,0,2021,180,5511,145139,0,0,132224,75,0,2,0,26541,2,0,0,1932,132224,6,0,0,0,0,25,0,0,0,2,5707,0,2,0,0,82,161587,270464,0,3
2.0,,,,60101,0,8,287,140975,0,140,3,0,252102,0,0,9,185,5557,145139,0,0,132160,73,0,6,0,26539,3,0,0,1933,132160,1,0,0,0,0,35,0,0,0,3,5718,4,3,0,0,86,161777,270400,0,9
1.0,,,,60101,0,8,28,249589,0,0,3,0,223101,0,0,2017,173,5511,145139,0,0,132225,75,0,2,0,26538,2,0,0,1934,132225,2,1,0,0,0,14,0,0,0,2,5520,4,2,0,0,87,161449,270465,0,24
1.5,,,,240101,0,3,30,249189,0,162,3,0,253101,0,0,33,175,5527,145139,0,0,263178,75,0,6,0,26543,2,0,0,1935,4195338,7,1,0,0,0,14,0,0,0,2,5520,2,1,0,0,81,161154,532490,0,8
1.0,,,,60101,0,8,0,250540,0,141,3,0,252001,0,0,57,185,5511,145139,0,0,263234,75,0,2,0,26543,2,0,0,1936,4202562,7,1,0,0,0,14,0,0,0,2,5520,2,2,0,0,85,161789,528450,0,8
1.0,,,,60101,0,23,40,70075,0,284,3,0,223101,0,0,33,178,5541,145139,0,0,132248,75,0,2,0,26543,2,0,0,1937,132248,7,0,0,0,0,35,0,0,0,2,5722,2,2,0,0,82,161689,270488,0,9
2.0,,,,2120101,0,22,245,249959,0,0,3,0,252001,0,0,22,178,5509,145139,0,0,4195336,75,0,0,0,26538,1,0,0,1938,525320,2,1,0,0,0,14,0,0,0,1,5718,4,1,0,0,82,161818,532488,0,5
3.0,,,,2150101,0,15,259,264197,0,297,3,0,242102,0,0,3500,182,5527,145139,0,0,263168,75,0,6,0,26539,1,0,0,1939,4195328,1,0,0,0,0,14,0,0,0,1,5510,4,1,0,0,82,161901,532480,0,1
2.0,,,,2320101,0,3,287,151182,0,75,3,0,232001,0,0,57,175,5511,145139,0,0,263298,75,0,0,0,26539,3,0,0,1940,4202626,1,1,0,0,0,14,0,0,0,3,5510,4,1,0,0,82,160000,528514,0,3
4.0,Andoni,Andoni Iraola,Iraola Sagarna,2120000,0,0,287,251637,0,160,3,0,242101,0,0,3,182,5557,145983,0,0,132232,75,0,2,0,251637,2,0,1,1943,139400,7,0,0,0,0,45,0,0,0,3,5715,0,3,0,0,82,160955,266376,0,0
1.0,,,,2080000,0,24,287,51403,0,65,1,0,232001,0,0,2017,180,5527,145139,0,0,132164,78,0,0,0,26540,1,0,0,1944,132164,1,0,0,0,0,14,0,0,0,1,5707,0,1,0,0,82,161202,270404,0,8
2.5,,,,2320101,0,5,0,250311,0,154,3,0,252001,0,0,43,183,5527,145139,0,0,4202496,75,0,6,0,26539,2,0,0,1947,528384,1,1,0,0,0,14,0,0,0,2,5713,4,2,0,0,82,160237,526336,0,5
2.5,,,,1360000,0,3,287,271964,0,641,3,0,232001,0,0,5,176,5707,145139,0,0,270352,75,0,0,0,26543,2,0,0,1951,4198416,7,1,0,0,0,14,0,0,0,2,5566,2,3,0,0,81,161890,526352,0,6
3.0,,,,40401,0,3,0,277879,0,65,3,0,242101,0,0,2510,191,5509,145139,0,0,132480,75,0,2,0,26541,2,0,0,1952,139648,6,1,0,0,0,8,0,0,0,2,5505,0,1,0,0,85,161678,266624,0,3
2.0,,,,60101,0,23,0,119834,0,284,3,0,223101,0,0,2016,175,5557,145139,0,0,132105,72,0,2,0,26539,2,0,0,1958,132105,1,1,0,0,0,14,0,0,0,2,5717,4,2,0,0,83,160488,270345,0,22
2.5,,,,40000,0,0,301,82373,0,118,3,0,223101,0,0,530,178,5520,145139,0,0,4195333,75,0,0,0,26543,3,0,0,1960,525317,7,0,0,0,0,38,0,0,0,3,5569,2,6,0,0,83,161844,532485,0,0
2.0,,,,60101,0,3,255,100557,0,148,3,0,232101,0,0,4002,185,5511,145139,0,0,132164,78,0,2,0,26543,2,0,0,1961,132164,7,0,0,0,0,25,0,0,0,2,5520,2,2,0,0,84,161683,270404,0,22
1.5,,,,60101,0,15,0,250542,0,92,3,0,223101,0,1,1546,170,5509,145139,0,0,132164,75,0,2,0,26539,2,0,0,1962,139332,1,1,0,300,0,42,0,0,0,2,5582,4,2,0,0,88,161866,266308,0,4
2.5,Gaizka,Gaizka Garitano,Garitano Aguirre,2150301,6,9,287,113348,0,150,0,0,253101,0,0,40,184,5511,143443,0,0,263232,76,0,2,0,113348,2,0,1,1968,4202560,9,0,0,0,1,45,0,0,0,2,5552,0,1,0,0,82,161494,528448,0,0
2.0,,,,120501,0,2,251,78927,0,220,3,0,234101,0,0,6,180,5707,145139,0,0,4202568,75,0,2,0,26539,1,0,0,1971,528456,1,0,0,0,0,34,0,0,0,1,5718,4,1,0,0,82,161333,526408,0,2
2.5,David,,Hubert,60201,6,6,287,75243,0,77,0,0,232201,0,0,3512,184,5505,148044,0,0,263168,75,0,2,0,75243,2,0,1,2014,4195328,2,0,0,0,1,7,0,0,0,2,5566,0,2,0,0,81,161413,532480,0,6
2.0,Manfred,,Schmid,2310101,7,9,9,262712,0,122,0,0,250101,0,0,26,175,5555,141843,0,0,4195328,75,0,2,0,262712,2,0,1,2017,532480,1,1,0,0,1,4,0,0,0,2,5713,0,1,0,0,83,161417,528384,0,8
1.5,Raffaele,,Biancolino,2150301,0,23,266,79105,0,0,0,0,232201,0,0,4019,180,5707,144210,0,0,4195328,75,0,2,0,79105,1,0,1,2038,532480,9,1,0,0,1,27,0,0,0,1,5708,0,2,0,0,82,161417,528384,0,23
2.5,Andreas,,Hagen,60101,0,4,243,73969,0,119,0,0,242101,0,0,3500,181,5521,147318,0,0,263168,75,0,2,0,73969,2,0,1,2041,4202496,1,0,0,0,1,36,0,0,0,2,5707,0,2,0,0,82,161347,528384,0,17
1.0,Seung Jin,Joo Seung Jin,Joo,40000,0,21,0,257989,0,662,0,0,241101,0,1,567,177,5564,143324,0,0,132224,75,0,0,0,257989,4,0,1,2055,139392,9,0,0,300,1,167,0,0,0,4,5567,0,5,0,0,81,161882,266368,0,21
1.5,Byung Soo,Kim Byung Soo,Kim,60101,0,0,287,249082,0,156,0,0,251101,0,0,549,179,5520,141755,0,0,4195584,75,0,1,0,249082,4,0,1,2056,532736,3,0,0,0,1,167,0,0,0,4,5566,0,4,0,0,82,161668,528640,0,0
3.0,Ian,,Cathro,240000,0,19,45,249588,0,72,0,0,232101,0,0,8,180,5707,147463,0,0,270400,75,0,2,0,249588,1,0,1,10020,4198464,2,0,0,0,1,42,0,0,0,1,5707,0,1,0,0,82,161333,526400,0,27
3.5,,,,2090301,0,0,243,249125,0,0,3,0,232001,0,0,7,183,5557,145139,0,0,66560,75,0,2,0,26538,1,0,0,10029,73728,2,1,0,0,0,4,0,0,0,1,5566,4,1,0,0,82,161470,135168,0,23
2.0,,,,60201,0,0,266,79546,0,77,3,0,232101,0,0,1,175,5552,145139,0,0,132233,75,0,2,0,26543,2,0,0,10030,132233,7,0,0,0,0,21,0,0,0,2,5510,2,4,0,0,82,161698,270473,0,0
3.0,Mattia,,Croci-Torti,2210102,6,9,287,264598,0,3011,0,0,242101,0,0,1554,178,5557,145910,0,0,270464,75,0,2,0,264598,3,0,1,10032,4198528,4,1,0,0,1,47,0,0,0,3,5521,0,3,0,0,82,160318,526464,0,20
2.5,Luis Miguel,Ramis,Ramis Monfort,70101,6,5,287,249953,0,291,0,0,242101,0,0,2507,190,5557,141633,0,0,270400,75,0,2,0,249953,2,0,1,10846,4198464,3,0,0,0,1,45,0,0,0,2,5718,0,4,0,0,84,161455,526400,0,3
1.5,Sven,,Vandenbroeck,60101,7,17,243,270628,0,92,0,0,252102,0,0,4004,181,5510,144979,0,0,263242,75,0,2,0,270628,1,0,1,15005,4202570,2,0,0,0,1,7,0,0,0,1,5569,0,3,0,0,82,160617,528458,0,17
1.5,Michael,,Hansen,60201,0,5,253,250081,0,57,0,0,252001,0,0,2007,184,5511,142057,0,0,263168,75,0,2,0,250081,2,0,1,15006,4195328,2,0,0,0,1,13,0,0,0,2,5728,0,2,0,0,82,159932,532480,0,5
2.0,Ognjen,,Zaric,60201,0,0,0,73744,0,65,0,0,232001,0,0,2013,181,5509,148381,0,0,4195392,75,0,2,0,73744,2,0,1,15009,525376,3,0,0,0,1,4,0,0,0,2,5566,0,1,0,0,82,161890,532544,0,0
2.0,José Ángel,Cuco Ziganda,Ziganda,50503,0,3,287,241715,0,655,1,0,252001,0,0,2508,185,5547,140240,0,0,270400,78,1,0,0,241715,4,0,1,15012,4198464,5,0,0,0,0,45,0,0,0,4,5517,2,1,0,0,84,161782,526400,0,19
1.5,,,,60101,0,0,0,249449,0,150,3,0,223101,0,1,2,183,5520,145139,0,0,132418,75,0,2,0,26537,2,0,0,15015,139586,1,0,0,300,0,14,0,0,0,2,5510,0,2,0,0,82,161502,266562,0,0
2.5,,,,40101,0,0,40,249404,0,141,3,0,232001,0,0,2020,173,5529,145139,0,0,263236,75,0,0,0,26543,3,0,0,15029,4195396,7,0,0,0,0,52,0,0,0,3,5508,2,2,0,0,87,160407,532548,0,0
2.5,Philipp,,Semlic,1140402,0,23,0,72702,0,633,0,0,242101,0,0,4005,180,5509,146286,0,0,263232,75,0,2,0,72702,4,0,1,15040,4202560,9,1,0,0,1,4,0,0,0,4,5713,0,1,0,0,82,161311,528448,0,23
0.5,,,,60101,0,8,253,275168,0,655,3,0,252001,0,0,41,188,5511,145139,0,0,4202624,75,0,2,0,26539,2,0,0,15048,528512,1,0,0,0,0,14,0,0,0,2,5566,4,2,0,0,85,161573,526464,0,9
2.0,Felice,,Mazzu,60201,6,9,287,249366,0,118,0,0,252102,0,0,44,183,5557,140037,0,0,263234,75,0,2,0,249366,2,0,1,100087,4202562,10,1,0,0,1,7,0,0,0,2,5725,0,2,0,0,82,160602,528450,0,9
3.0,Pablo,,García,2360401,6,23,243,259479,0,1077,0,0,250101,0,0,1507,186,5707,144115,0,0,263168,75,0,2,0,259479,4,0,1,100135,4195328,3,1,0,0,1,60,0,0,0,4,5566,0,4,0,0,85,161668,532480,0,23
1.5,Joonas,,Rantanen,240401,0,3,300,82449,0,193,0,0,232001,0,0,1500,175,5509,147844,0,0,132100,75,0,0,0,82449,3,0,1,100325,132100,2,0,0,0,1,17,0,0,0,3,5707,0,3,0,0,82,161851,270340,0,3
3.5,,,,60000,0,8,249,249967,0,72,3,0,242102,0,0,1520,169,5511,145139,0,0,4202504,75,0,0,0,26539,2,0,0,100409,528392,1,0,0,0,0,21,0,0,0,2,5505,4,2,0,0,89,161851,526344,0,23
2.5,,,,60201,6,23,246,79106,0,171,3,0,233101,0,0,3502,180,5509,145139,0,0,263240,75,0,2,0,26541,2,0,0,100632,4202568,6,0,0,0,0,34,0,0,0,2,5505,0,2,0,0,82,161698,528456,0,9
2.5,,,,10502,6,23,0,5730,0,85,1,0,252102,0,0,7,184,5543,145139,0,0,4202752,78,0,0,0,26540,1,0,0,100634,528640,1,0,0,0,0,34,0,0,0,1,5520,0,3,0,0,82,161852,526592,0,8
2.5,,,,2150301,0,0,0,79046,0,199,3,0,232001,0,0,4,179,5509,145139,0,0,263168,75,0,2,0,26543,2,0,0,100638,4202496,7,0,0,0,0,34,0,0,0,2,5725,2,1,0,0,82,161333,528384,0,0
3.0,,,,60101,0,9,251,250058,0,293,3,0,223101,0,0,2016,179,5538,145139,0,0,4195332,75,0,2,0,26544,3,0,0,100646,532484,9,0,0,0,0,34,0,0,0,3,5504,4,3,0,0,82,161457,528388,0,9
2.0,Željko,,Kopić,1130000,0,23,243,265686,0,175,0,0,252102,0,0,4014,177,5543,144237,0,0,132096,75,0,2,0,265686,3,0,1,100757,132096,1,0,0,0,1,10,0,0,0,3,5718,0,4,0,0,82,161120,270336,0,23
1.5,Bogdan,,Andone,60202,0,24,28,250982,0,26,0,0,240101,0,0,1519,180,5527,143260,0,0,270400,75,0,1,0,250982,2,0,1,100759,4198464,3,1,0,0,1,39,0,0,0,2,5552,0,2,0,0,82,161417,526400,0,9
3.0,Elias,,Charalambous,2190101,6,22,259,275009,0,633,0,0,242101,0,0,605,182,5511,145348,0,0,4195457,75,0,2,0,275009,4,0,1,100761,525441,3,0,0,0,1,11,0,0,0,4,5510,0,4,0,0,82,160874,532609,0,22
1.5,Stephen,,Robinson,2190000,0,9,289,250536,0,65,0,0,242102,0,0,2510,173,5511,143232,0,0,4202816,75,0,2,0,250536,1,0,1,100805,528704,3,0,0,0,1,35,0,0,0,1,5510,0,1,0,0,88,160473,526656,0,12
2.0,Pablo,Pablo Hernández,Hernández Domínguez,60101,0,22,255,81650,0,190,0,0,242102,0,0,2020,173,5527,147007,0,0,4195328,75,0,2,0,179591,2,0,1,100852,525312,3,0,0,0,0,45,0,0,0,2,5520,0,1,0,0,88,161775,532480,0,0
2.5,Francisco,Paco López,López Fernández,2320401,0,0,253,249402,0,0,0,0,263205,0,0,4006,172,5509,140593,0,0,263184,75,0,2,0,249402,2,0,1,100888,4202512,9,0,0,0,1,45,0,0,0,2,5568,0,1,0,0,88,161686,528400,0,23
3.0,Nuri,,Şahin,2150301,0,22,253,265497,0,65,3,0,221101,0,0,1503,180,5511,148250,0,0,132098,75,0,2,0,170797,3,0,1,101014,132098,4,1,0,0,0,48,0,0,0,3,5510,0,4,0,0,82,161774,270338,0,22
2.0,Radomir,,Djalovic,2150000,0,23,45,81821,0,164,0,0,234102,0,0,4018,186,5561,146112,0,0,139336,75,0,2,0,81821,4,0,1,101020,135240,3,0,0,0,1,15,0,0,0,4,5713,0,4,0,0,85,161801,264264,0,23
2.5,Metin,,Diyadin,1450401,0,0,0,82782,0,297,0,0,244101,0,0,2007,170,5509,140743,0,0,4195713,75,0,6,0,82782,3,0,1,101025,532865,9,0,0,0,1,48,0,0,0,3,5523,0,1,0,0,88,161862,528769,0,0
3.5,Stanimir,,Stoilov,2160101,0,8,0,73436,0,26,0,0,250101,0,0,4017,171,5527,140375,0,0,263312,75,0,2,0,73436,2,0,1,101026,4202640,8,0,0,0,1,9,0,0,0,2,5505,0,2,0,0,89,161110,528528,0,8
2.0,Selçuk,,İnan,2290401,0,0,30,272653,0,114,0,0,232001,0,0,3514,182,5556,146947,0,0,263168,75,0,2,0,272653,4,0,1,101032,4202496,3,1,0,0,1,48,0,0,0,4,5569,0,4,0,0,82,161698,528384,0,0
3.0,Çağdaş,,Atan,1450000,0,0,0,257918,0,123,0,0,252001,0,0,68,187,5509,145138,0,0,4195392,75,0,3,0,257918,3,0,1,101033,532544,3,1,0,0,1,48,0,0,0,3,5715,0,6,0,0,86,161826,528448,0,21
2.5,Recep,,Uçar,2090501,6,9,287,269651,0,293,0,0,260101,0,0,2520,173,5562,143518,0,0,263426,75,0,3,0,269651,2,0,1,101037,4202754,3,0,0,0,1,48,0,0,0,2,5569,0,2,0,0,88,161853,528642,0,22
2.5,Igor,,Kostyuk,120000,0,3,219,83204,0,694,0,0,242101,0,0,4018,186,5538,143510,0,0,263312,75,0,2,0,83204,2,0,1,101047,4202640,4,0,0,0,1,49,0,0,0,2,5567,0,2,0,0,85,161867,528528,0,23
3.0,,,,2320401,0,23,40,72822,0,206,3,0,232001,0,0,2008,177,5509,145139,0,0,263298,75,0,2,0,26543,2,0,0,101059,4195458,7,1,0,0,0,48,0,0,0,2,5713,2,2,0,0,83,160888,532610,0,23
2.5,Eduardo,,Domínguez,240101,0,22,43,142700,0,670,0,0,252102,0,0,2504,185,5578,144593,0,0,132101,82,0,6,0,142700,4,0,1,101083,132101,9,0,0,0,1,52,0,0,0,4,5713,0,4,0,0,85,160423,270341,0,9
1.5,Fernando,,Zaniratto,60101,0,21,251,77034,0,37,0,0,243101,0,0,1518,177,5707,145499,0,0,263424,75,0,2,0,77034,2,0,1,101084,4202752,9,0,0,0,1,52,0,0,0,2,5566,0,2,0,0,81,161803,528640,0,21
2.5,Gustavo,,Costas,2190101,0,3,0,249512,0,631,0,0,263205,0,0,529,184,5504,138929,0,0,132104,75,0,2,0,249512,4,0,1,101085,132104,4,1,0,0,1,52,0,0,0,4,5568,0,3,0,0,82,161151,270344,0,23
