assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
112531,163,1,17250,1,249,1,1978,248,128,249,227,1,-20,255,1,249,248,1,249,Deportes Iquique,255,0,-1,0,215103,0,1,-1,0,50,0,2,4,0,0,4,0,0,12000,0,1,230,110980,0,1,65,0,3,0,65,65,67,-70,2,64,1,-1,64,1,1,0,215103,263425,0,215103,0,0,0,0,0,0,3,2,215103,4,112531,0,4202753,0,0,1,0,215103,1,0,215103,0,0,0,1,0,65,184,2,-4,215103,0,0,215103,7,3,0,0,316,0,-1,0,528641,67
112540,1,255,17680,255,1,255,2005,204,204,1,1,1,31,1,1,1,255,255,1,Shanghai Port,1,0,-1,0,231954,0,9,-1,0,50,0,1,4,0,0,8,0,0,37000,0,1,446,110955,0,1,67,0,0,0,69,69,74,121,1,68,0,-1,65,1,0,0,240131,263176,0,238704,0,0,0,0,0,0,1,2,238704,5,112540,0,4195336,0,0,0,0,224599,1,0,238704,0,3,0,2,0,67,75,9,8,240131,0,0,238704,4,3,0,0,316,0,-1,0,532488,74
112555,1,76,5040,255,255,255,2013,255,76,255,153,1,37,1,1,255,255,255,255,FC Anyang,153,0,-1,0,240280,4,2,-1,0,50,0,2,4,0,0,3,0,0,17095,0,1,22,982,0,1,63,0,1,0,66,63,72,126,3,65,0,-1,65,2,0,0,240280,270340,0,240280,0,0,0,0,0,0,0,4,240280,3,112555,0,4198404,0,0,0,0,212776,0,0,240280,0,0,0,2,0,66,29,2,9,240280,0,0,240280,4,1,0,0,316,0,-1,0,526340,72
112558,1,204,9630,204,1,1,2003,1,255,1,1,1,37,255,1,204,204,1,1,Suwon FC,255,0,-1,0,77661,0,3,-1,0,50,0,2,4,0,0,4,0,0,11808,5,0,469,112555,0,1,63,0,1,0,65,63,68,127,2,65,0,-1,65,0,0,0,77661,263172,0,77661,0,0,0,0,0,0,0,4,77661,4,112558,0,4202500,0,0,0,0,200577,0,0,77661,0,0,0,2,0,65,29,3,9,233078,0,0,77661,4,1,0,0,316,0,-1,0,528388,68
112606,52,102,225500,255,12,255,2010,12,253,12,141,1,28,228,1,12,12,255,12,Orlando City SC,1,0,-1,0,240744,4,6,-1,0,50,0,2,4,0,0,6,0,0,25500,5,1,360,112885,0,1,70,0,3,0,69,70,71,-81,3,68,0,-1,68,1,0,0,240744,270352,0,240744,0,0,0,0,0,0,1,4,240744,4,112606,0,4198416,0,0,0,0,203137,0,0,199110,0,0,0,6,0,69,189,6,-5,240744,0,0,199110,2,5,0,0,316,0,-1,0,526352,71
112615,88,49,13000,255,255,255,1919,255,49,255,34,1,34,88,1,255,255,255,255,Racing Club De Montevideo,34,0,-1,0,279918,0,2,-1,0,50,0,2,4,0,0,2,0,0,60235,0,0,795,112868,0,0,65,0,3,0,65,65,65,56,1,67,1,-1,67,0,0,0,279918,263424,0,279918,0,0,0,0,0,0,0,3,279918,4,112615,0,4195584,0,0,0,0,279918,0,0,279918,0,0,0,1,0,65,184,6,-3,279918,0,0,279918,7,3,0,0,316,0,-1,0,532736,65
112667,250,250,13500,1,249,255,1942,248,250,249,250,1,-19,250,1,249,248,1,249,Nacional Potosí,250,0,-1,0,260520,0,4,-1,0,30,0,2,4,0,0,2,0,0,32000,13,0,778,110968,0,1,65,0,12,0,64,65,64,-65,2,64,2,-1,64,2,1,0,260520,4195328,0,260520,0,0,0,0,0,0,0,2,260520,3,112667,0,532480,0,0,0,0,266218,1,0,260520,0,0,0,1,0,64,184,6,-4,255094,0,0,260520,7,3,0,0,316,0,-1,0,528384,64
112670,27,5,50000,255,255,252,1913,255,5,255,68,1,-31,27,1,255,255,251,255,Talleres de Córdoba,68,0,-1,0,215199,0,3,-1,0,65,0,2,4,0,0,4,0,1,57000,0,0,120,111022,0,1,72,0,3,0,73,73,71,-64,1,72,1,-1,70,1,1,0,215199,132096,2,215199,0,0,0,0,0,0,0,5,215199,5,112670,0,132096,0,0,0,0,215251,1,0,215199,0,0,0,1,0,72,129,6,-3,246471,0,0,215199,7,4,0,0,316,0,-1,0,270336,71
112689,250,250,8000,24,255,89,1905,255,250,255,250,1,-34,250,1,255,255,55,255,Platense,250,0,-1,0,263502,0,3,-1,0,50,0,2,4,0,0,2,0,2,32000,0,0,842,111019,0,1,69,0,3,0,69,68,69,-58,2,66,1,-1,67,1,1,0,264365,263488,0,268581,0,0,0,0,0,0,0,4,268581,1,112689,0,4202816,0,0,1,0,264365,1,0,268581,0,0,0,1,0,69,129,6,-3,242019,0,0,268581,7,2,0,0,316,0,-1,0,528704,69
112713,103,3,5000,255,255,255,1911,255,3,250,41,1,-34,103,1,255,250,255,250,Sarmiento,41,0,-1,0,278745,0,1,-1,0,50,0,2,4,0,0,1,0,2,22000,0,0,237,110093,0,1,67,0,3,0,68,67,68,-60,2,66,1,-1,67,1,1,0,153060,263488,0,278745,0,0,0,0,0,0,0,4,278745,2,112713,0,4202816,0,0,0,0,153060,0,0,278745,0,0,0,1,0,68,129,4,-3,235980,0,0,278745,7,2,0,0,316,0,-1,0,528704,68
112716,17,168,43998,102,249,19,1912,248,250,249,24,1,-25,250,1,249,248,56,249,Cerro Porteño,250,0,-1,0,199151,0,9,-1,0,50,0,2,4,0,0,7,0,0,45000,0,0,771,101108,0,1,70,0,1,0,70,70,70,-57,2,69,1,-1,69,1,0,0,199151,263424,2,199151,0,0,0,0,0,0,0,4,199151,8,112716,0,4202752,0,0,1,0,199151,0,0,199151,0,34,0,1,0,70,184,5,-4,216055,0,0,199151,7,7,0,0,316,0,-1,0,528640,70
112764,255,255,2000,1,1,1,1892,1,255,1,255,1,51,255,1,1,1,1,1,Bromley,255,0,-1,0,213969,0,3,-1,0,50,0,2,4,0,0,1,0,0,5150,0,0,285,112259,0,2,61,0,3,0,62,61,62,0,3,62,0,-1,61,0,0,0,213969,270336,0,213969,0,0,0,0,0,0,0,2,213969,1,112764,0,4198400,0,0,0,0,72457,0,0,213969,0,0,0,3,0,61,55,2,0,72457,0,0,213969,2,1,0,0,316,0,-1,0,526336,61
112809,40,13,40000,255,220,255,1931,220,40,220,87,1,41,35,1,220,220,255,220,Famalicão,240,0,-1,0,70971,0,5,-1,0,50,0,1,4,0,0,3,0,0,5300,5,1,748,1888,0,1,71,0,1,0,71,72,69,-8,2,70,1,-1,70,1,0,0,70971,263168,0,229453,0,0,0,0,0,0,0,2,70971,8,112809,0,4202496,0,0,0,0,271057,0,0,70971,0,0,0,4,0,71,36,8,0,258526,0,0,70971,2,1,0,0,316,0,-1,0,528384,67
112828,165,101,326500,255,165,255,2013,101,40,255,215,1,41,59,1,215,255,255,255,New York City FC,75,0,-1,0,183895,4,8,-1,0,65,0,2,4,0,0,6,0,0,30321,0,1,340,689,0,1,69,0,5,0,69,69,70,-74,1,67,0,-1,67,1,0,0,183895,132096,0,236935,0,0,0,0,0,0,0,4,183895,6,112828,0,132096,0,0,0,0,233790,0,0,183895,0,1,0,6,0,69,189,4,-5,268715,0,0,183895,2,5,0,0,316,0,-1,0,270336,70
112868,0,204,17250,0,255,0,1939,255,255,255,0,1,-33,255,1,255,255,153,255,Boston River,255,0,-1,0,71224,0,2,-1,0,50,0,2,4,0,0,2,0,0,7000,0,1,795,115536,0,1,67,0,8,0,66,67,64,-56,3,66,1,-1,66,0,1,0,274553,270336,0,71224,0,0,0,0,0,0,0,2,71224,5,112868,0,4198400,0,0,0,0,261821,1,0,71224,0,0,0,1,0,66,184,6,-3,264353,0,0,71224,7,3,0,0,316,0,-1,0,526336,64
112883,230,246,6580,105,106,4,1945,14,1,156,0,1,26,1,1,156,14,168,106,Al Khaleej,1,0,-1,0,203980,0,4,-1,0,50,0,2,4,0,0,3,0,0,12050,0,1,413,112096,0,1,68,0,3,0,68,68,75,50,3,65,1,-1,66,1,0,0,203980,270400,0,203980,0,0,0,0,0,0,0,4,203980,6,112883,0,4198464,0,0,0,0,203980,1,0,203980,0,0,0,8,0,69,67,5,3,203980,0,0,203980,9,3,0,0,316,0,-1,0,526400,76
112885,0,128,340000,32,1,35,2014,1,163,1,11,1,33,145,1,1,1,31,1,Atlanta United FC,97,0,-1,0,239755,0,7,-1,0,50,1,2,6,0,0,6,1,0,42500,17,1,601,112606,0,1,73,0,3,0,70,73,70,-84,2,69,0,-1,69,1,0,0,239755,263560,3,239755,0,0,0,0,0,0,1,2,239755,5,112885,0,4202888,0,1,0,0,164505,0,0,239755,0,1,0,6,0,70,189,2,-5,214092,0,0,239755,2,4,0,0,316,0,-1,0,528776,70
112893,255,255,1050000,32,31,35,2018,35,244,32,255,2,26,181,2,32,35,31,31,Inter Miami,205,0,-1,0,158023,0,8,-1,0,65,0,2,4,0,0,8,0,2,17417,19,1,805,112606,0,1,74,0,1,0,72,74,78,-80,1,70,2,-1,70,1,0,0,158023,132096,0,158023,0,0,0,0,0,0,0,2,158023,3,112893,0,132096,0,0,0,0,158023,0,0,158023,0,0,0,6,0,72,189,2,-5,158023,0,0,158023,2,4,0,0,316,0,-1,0,270336,78
112908,12,12,31998,255,1,255,1958,1,7,1,12,1,0,38,1,1,1,255,1,Independiente del Valle,127,0,-1,0,220739,0,9,-1,0,65,0,2,4,0,0,5,0,0,12000,0,0,783,110986,0,1,68,0,3,0,69,68,69,78,1,69,2,-1,69,1,0,0,220739,132224,0,220739,0,0,0,0,0,0,1,2,220739,10,112908,2,132224,0,0,1,0,220739,0,0,220739,0,1,0,1,0,69,184,5,-4,238180,0,0,220739,7,7,0,0,316,0,-1,0,270464,69
112965,1,1,8500,255,255,255,1919,255,159,255,1,1,-27,43,1,255,255,255,255,Central Córdoba,45,0,-1,0,231247,0,1,-1,0,50,0,2,4,0,0,2,0,1,28000,0,0,763,111708,0,1,68,0,3,0,70,70,70,-64,1,69,1,-1,68,1,1,0,231247,263232,2,235987,0,0,0,0,0,0,1,4,235987,1,112965,0,4195392,0,0,1,0,253249,0,0,231247,0,0,0,1,0,68,129,10,-3,241025,0,0,231247,7,2,0,0,316,0,-1,0,532544,70
112992,237,255,10500,45,255,1,1949,255,255,255,1,1,7,237,1,255,255,122,255,Atlético Bucaramanga,1,0,-1,0,226419,4,2,-1,0,30,0,2,4,0,0,3,0,0,28000,18,2,80,101100,0,1,69,0,3,0,69,69,69,-73,2,68,0,-1,68,1,1,0,226419,4195584,0,226419,0,0,0,0,0,0,0,5,226419,3,112992,0,532736,0,0,0,0,214192,1,0,226419,0,1,0,1,0,69,184,5,-5,226419,0,0,226419,7,3,0,0,316,0,-1,0,528640,69
112996,1,1,1100000,110,1,196,2014,1,250,1,1,1,34,250,1,1,1,158,1,Los Angeles FC,250,0,-1,0,225951,0,8,-1,0,50,0,1,4,0,0,8,0,1,22000,9,1,606,697,0,1,69,0,1,0,71,69,75,-118,1,70,0,-1,70,1,0,0,225951,263296,0,225951,0,0,0,0,0,0,1,3,225951,6,112996,0,4195456,0,0,0,0,222123,0,0,200104,0,1,0,6,0,71,189,2,-8,225951,0,0,200104,2,5,0,0,316,0,-1,0,532608,75
113000,1,255,0,255,255,255,1986,255,1,255,1,2,49,1,2,255,255,255,255,Canada Women,1,0,-1,0,227397,0,10,-1,0,50,0,2,4,0,0,0,0,0,54500,0,1,508,113009,2,1,76,0,15,0,79,76,79,-123,2,80,0,-1,80,1,0,0,227397,132176,0,227387,0,1,0,0,0,0,0,2,227397,0,113000,0,270416,0,0,0,0,227387,0,0,227387,0,0,0,6,0,79,88,0,-8,227392,0,0,227387,2,7,0,0,316,0,-1,0,4198480,79
113002,255,255,0,6,1,241,1972,1,255,1,255,3,51,255,3,1,1,6,1,England Women,255,0,-1,0,227254,0,10,-1,0,65,0,2,4,0,0,0,0,0,90000,0,0,0,113004,0,1,84,0,1,0,85,84,87,0,1,84,0,-1,84,0,0,0,227246,131716,0,227254,0,1,0,0,0,0,0,4,257001,0,113002,0,131716,0,0,0,0,246426,0,0,227254,0,0,0,3,0,85,88,0,0,257001,0,0,227254,2,8,0,0,316,0,-1,0,263300,87
113003,73,16,0,255,30,255,1904,30,255,30,128,3,48,1,3,30,30,255,30,France Women,1,0,-1,0,265674,0,10,-1,0,65,0,1,4,0,0,0,0,0,67394,0,1,0,113004,0,1,84,0,1,0,84,84,85,2,2,82,0,-1,82,1,0,0,265674,132232,0,265674,0,1,0,0,0,0,0,1,265674,0,113003,0,139400,0,0,0,0,227346,0,0,233662,0,0,0,4,0,84,88,0,1,246272,0,0,265674,2,9,0,0,316,0,-1,0,266376,85
113004,255,255,0,1,210,1,1982,210,255,210,255,3,51,255,3,210,210,1,210,Germany Women,255,0,-1,0,247788,4,10,-1,0,50,0,2,4,0,0,0,0,0,30210,0,0,0,113002,0,1,83,0,1,0,83,83,84,7,2,82,1,-1,82,0,0,0,226375,132224,0,248822,0,1,0,0,0,0,0,2,247788,0,113004,0,270464,0,0,0,0,247788,0,0,248822,0,0,0,4,0,83,37,0,1,244302,0,0,247788,2,9,0,0,316,0,-1,0,4198528,84
113007,5,164,0,255,30,255,1902,30,17,30,1,2,59,51,2,30,30,255,30,Norway Women,210,0,-1,0,227323,0,10,-1,0,50,0,2,4,0,0,0,0,0,27200,0,1,0,113008,0,1,82,0,1,0,79,82,82,10,3,73,0,-1,73,0,0,0,227323,135296,0,227323,0,1,0,0,0,0,0,2,227323,0,113007,0,264320,0,0,0,0,227310,0,0,227323,0,0,0,7,0,79,88,0,1,227323,0,0,227323,2,6,0,0,316,0,-1,0,4196480,82
113008,221,253,0,180,169,1,1904,169,250,169,26,2,57,210,2,169,169,106,169,Sweden Women,5,0,-1,0,263964,0,10,-1,0,65,0,2,4,0,0,0,0,0,16596,0,1,0,113007,0,1,80,0,1,0,79,80,80,11,2,78,0,-1,78,0,0,0,263964,132224,0,235585,0,1,0,0,0,0,0,2,226987,0,113008,0,139392,0,0,1,0,226987,1,0,263964,0,0,0,7,0,79,37,0,1,227013,0,0,263964,2,7,0,0,316,0,-1,0,266368,80
113009,7,241,0,92,234,0,1985,234,255,234,16,3,47,255,3,234,234,37,234,United States Women,255,0,-1,0,267217,0,10,-1,0,65,0,2,4,0,0,0,0,0,37722,0,1,0,113012,2,1,83,0,15,0,83,83,84,-122,3,83,0,-1,83,1,0,0,231432,135552,0,267217,0,1,0,0,0,0,0,2,267217,0,113009,0,133504,0,0,1,0,231432,1,0,267217,0,0,0,6,0,83,88,0,-8,231432,0,0,267217,2,7,0,0,316,0,-1,0,264576,84
113010,124,12,0,255,255,255,1923,255,255,255,68,2,19,1,2,255,255,255,255,Mexico Women,1,0,-1,0,228724,0,10,-1,0,50,0,2,4,0,0,0,0,0,81070,0,1,314,113009,0,1,75,0,1,0,73,75,75,-99,2,71,0,-1,71,1,0,0,228724,263424,0,228724,0,1,0,0,0,0,0,3,228724,0,113010,0,4202752,0,0,0,0,241224,0,0,228724,0,0,0,1,0,73,37,0,-6,228724,0,0,228724,7,1,0,0,316,0,-1,0,528640,75
113011,87,248,0,255,66,255,1971,35,244,66,23,2,52,124,2,66,35,255,66,Holland Women,34,0,-1,0,233756,0,10,-1,0,65,0,2,4,0,0,0,0,0,55885,0,1,0,113004,0,1,83,0,1,0,81,83,81,4,2,79,0,-1,79,1,0,0,233756,132224,0,253417,0,1,0,0,0,0,0,1,253417,0,113011,0,139392,0,0,0,0,233756,0,0,233756,0,0,0,4,0,81,88,0,1,233756,0,0,233756,2,7,0,0,316,0,-1,0,266368,81
113012,8,181,0,25,1,255,1983,1,200,1,16,3,40,44,3,1,1,173,1,Spain Women,22,0,-1,0,227203,0,10,-1,0,90,0,2,4,0,0,0,0,0,68456,0,0,0,113003,0,1,90,0,1,0,85,90,83,-3,1,86,0,-1,86,0,0,0,262531,66184,0,262531,0,1,0,0,0,0,0,4,262531,0,113012,0,66184,0,0,0,0,227190,0,0,262531,0,0,0,4,0,85,37,0,1,227203,0,0,262531,2,10,0,0,316,0,-1,0,132232,83
113018,0,224,175000,54,5,5,2020,5,255,5,77,1,38,255,1,5,5,26,5,St. Louis City SC,255,0,-1,0,233125,0,2,-1,0,50,0,2,4,0,0,5,0,0,22500,0,1,832,696,0,1,68,0,1,0,68,68,72,90,2,67,0,-1,67,1,0,0,233125,263296,1,233125,0,0,0,0,0,0,0,2,233125,2,113018,0,4202624,0,0,0,0,233125,0,0,233125,0,0,0,6,0,68,189,6,-6,242998,0,0,233125,2,1,0,0,316,0,-1,0,528512,72
113037,250,250,5500,29,30,224,1953,30,10,30,250,1,24,10,1,30,30,36,30,Al Riyadh,10,0,-1,0,212729,0,3,-1,0,50,0,2,4,0,0,2,0,0,15000,0,1,405,605,0,1,68,0,3,0,65,69,71,46,3,60,0,-1,60,0,0,0,212729,270352,0,212729,0,0,0,0,0,0,0,4,212729,4,113037,0,4198416,0,0,1,0,212729,0,0,212729,0,0,0,8,0,65,67,3,3,212729,0,0,212729,9,2,0,0,316,0,-1,0,526352,71
113040,250,250,1500,23,100,219,2014,30,250,60,250,1,26,250,1,60,30,18,100,NorthEast United,250,0,-1,0,74328,0,2,-1,0,50,0,2,4,0,0,2,0,0,35000,0,1,734,113146,0,1,60,0,3,0,61,60,68,91,3,54,1,-1,54,1,0,0,74328,270608,0,277490,0,0,0,0,0,0,0,2,277490,5,113040,0,4198672,0,0,0,0,230306,0,0,74328,0,0,0,1,0,61,133,4,6,74328,0,0,74328,9,1,0,0,316,0,-1,0,526608,68
113044,3,227,7000,255,255,255,1904,255,227,255,22,1,-34,3,1,255,255,255,255,Barracas Central,22,0,-1,0,266867,0,1,-1,0,50,0,2,4,0,0,1,0,2,4400,0,0,82,115472,0,1,68,0,3,0,70,66,71,-58,3,70,1,-1,67,1,1,0,266867,270336,0,266867,0,0,0,0,0,0,0,2,266867,3,113044,0,4198400,0,0,1,0,266867,0,0,266867,0,0,0,1,0,69,129,3,-3,272946,0,0,266867,7,1,0,0,316,0,-1,0,526336,72
113057,255,255,11580,1,50,244,1953,45,1,140,255,1,25,1,1,140,45,177,50,Al Fayha,255,0,-1,0,244391,4,5,-1,0,50,0,1,4,0,0,2,0,0,7000,0,0,592,112393,0,1,66,0,3,0,66,66,69,45,2,66,1,-1,67,0,0,0,215616,263232,0,244391,0,0,0,0,0,0,1,4,244391,5,113057,0,4202560,0,0,1,0,239126,1,0,244391,0,0,0,8,0,66,67,5,3,244391,0,0,244391,9,3,0,0,316,0,-1,0,528448,69
113060,161,68,4630,250,30,250,1976,30,250,30,255,1,17,250,1,30,30,250,30,Al Okhdood,250,0,-1,0,247093,0,2,-1,0,50,0,2,4,0,0,1,0,0,12000,0,0,334,113217,0,1,70,0,1,0,65,70,64,44,3,62,0,-1,62,1,0,0,247093,270336,0,247093,0,0,0,0,0,0,0,3,247093,5,113060,0,4198400,0,0,1,0,235514,0,0,247093,0,0,0,8,0,65,67,4,3,231138,0,0,247093,9,2,0,0,316,0,-1,0,526336,63
113142,127,255,27500,80,255,35,1948,255,254,255,39,1,36,254,1,255,255,160,255,Corendon Alanyaspor,254,0,-1,0,220620,0,2,-1,0,30,0,2,4,0,0,3,0,0,10842,44,1,20,741,0,1,70,0,0,0,70,69,67,32,2,68,2,-1,68,1,0,0,220620,4195344,0,220620,0,0,0,0,0,0,0,4,220620,3,113142,0,532496,0,0,1,0,221989,0,0,220620,0,0,0,5,0,70,89,3,3,212260,0,0,220620,9,1,0,0,316,0,-1,0,528400,65
113146,45,168,7100,48,107,0,2020,19,250,54,48,1,22,250,1,54,19,88,107,Mohun Bagan Super Giant,250,0,-1,0,202208,0,10,-1,0,65,0,2,4,0,0,6,0,0,85000,0,1,727,111629,0,1,63,0,3,0,64,63,68,88,1,66,1,-1,66,1,0,0,202208,132160,0,253479,0,0,0,0,0,0,0,4,253479,4,113146,0,132160,0,0,0,0,245165,0,0,202208,0,2,0,1,0,64,133,9,6,212232,0,0,202208,9,4,0,0,316,0,-1,0,270400,68
113147,211,163,10050,255,240,255,1914,248,43,245,228,1,44,38,1,245,248,255,240,Entella,42,0,-1,0,70650,0,1,-1,0,50,0,2,4,0,0,1,0,0,5500,0,0,106,113974,2,0,67,0,15,0,68,68,67,9,2,68,0,-1,66,0,0,0,70650,263232,2,70650,0,0,0,0,0,0,0,2,70650,4,113147,0,4202560,0,0,0,0,247214,0,0,70650,0,0,0,4,0,66,82,2,1,70650,0,0,70650,2,1,0,0,316,0,-1,0,528448,68
113149,56,33,226500,30,51,240,2018,51,255,51,129,1,39,255,1,51,51,82,51,FC Cincinnati,255,0,-1,0,234505,0,5,-1,0,50,0,2,4,0,0,5,0,0,26000,0,1,711,687,2,1,71,0,15,0,71,71,74,84,2,69,0,-1,69,1,0,0,234505,263168,0,234505,0,0,0,0,0,0,0,2,234505,5,113149,0,4202496,0,0,0,0,237255,0,0,234505,0,0,0,6,0,71,189,4,-5,237254,0,0,234505,2,4,0,0,316,0,-1,0,528384,74
113217,40,230,7780,255,20,255,1972,20,241,20,40,1,18,233,1,20,20,255,20,Damac FC,73,0,-1,0,242052,0,4,-1,0,50,0,2,4,0,0,2,0,0,20000,1,1,757,113060,0,1,66,0,1,0,64,66,69,42,2,61,1,-1,62,1,0,0,242052,263424,0,242052,0,0,0,0,0,0,0,4,242052,5,113217,0,4202752,0,0,0,0,261737,0,0,242052,0,0,0,8,0,64,67,4,3,233730,0,0,242052,9,2,0,0,316,0,-1,0,528640,69
113222,56,6,4150,5,146,235,1957,107,255,126,189,1,25,255,1,126,107,235,146,Al Hazem,255,0,-1,0,263161,0,1,-1,0,50,0,2,4,0,0,1,0,0,3000,0,1,672,131735,0,1,61,0,3,0,65,62,74,43,3,58,1,-1,58,0,0,0,263161,270360,0,263161,0,0,0,0,0,0,0,3,263161,6,113222,0,4198424,0,0,1,0,245574,0,0,263161,0,0,0,8,0,64,67,3,3,223627,0,0,263161,9,1,0,0,316,0,-1,0,526360,76
113257,35,39,2450,250,30,250,2019,30,243,30,90,1,20,32,1,30,30,250,30,Odisha FC,26,0,-1,0,223618,0,4,-1,0,30,0,2,4,0,0,3,0,0,15000,0,1,774,114168,0,1,56,0,3,0,56,56,48,85,1,56,1,-1,56,1,0,0,223618,4195328,0,223618,0,0,0,0,0,0,0,2,223618,9,113257,0,525312,0,0,0,0,200727,0,0,223618,0,0,0,1,0,56,133,4,6,223618,0,0,223618,9,1,0,0,316,0,-1,0,532480,48
113297,117,55,3000,250,20,250,2014,20,238,20,201,1,13,218,1,20,20,250,20,Chennaiyin FC,100,0,-1,0,200471,0,5,-1,0,50,0,2,4,0,0,4,0,0,19484,0,1,728,113299,0,1,55,0,3,0,56,55,58,80,2,57,1,-1,57,1,0,0,228194,263232,0,200471,0,0,0,0,0,0,0,3,200471,5,113297,0,4202560,0,0,0,0,228188,1,0,200471,0,2,0,1,0,56,133,6,6,200471,0,0,200471,9,2,0,0,316,0,-1,0,528448,58
113298,101,50,2500,39,88,255,2014,61,29,69,185,1,15,57,1,69,61,137,88,FC Goa,101,0,-1,0,235754,0,6,-1,0,65,0,2,4,0,0,4,0,0,18600,0,1,730,113300,0,1,59,0,3,0,62,59,69,73,1,59,1,-1,59,1,0,0,230132,132480,0,233524,0,0,0,0,0,0,0,2,230132,8,113298,0,132480,0,0,0,0,230132,0,0,230132,0,0,0,1,0,62,133,2,6,189573,0,0,235754,9,3,0,0,316,0,-1,0,270720,69
113299,221,251,4000,181,95,91,2014,20,251,50,94,1,9,221,1,50,20,87,95,Kerala Blasters FC,94,0,-1,0,203902,0,6,-1,0,65,0,2,4,0,0,6,0,0,39000,0,1,721,113302,0,1,58,0,3,0,58,58,61,76,1,57,1,-1,57,1,0,0,203902,132480,0,203902,0,0,0,0,0,0,0,4,203902,4,113299,0,132480,0,0,0,0,203902,0,0,203902,0,0,0,1,0,58,133,8,6,203902,0,0,203902,9,2,0,0,316,0,-1,0,270720,61
113300,108,80,6000,250,10,250,2014,10,80,10,202,1,19,108,1,10,10,250,10,Mumbai City FC,202,0,-1,0,208602,0,8,-1,0,50,0,2,4,0,0,4,0,0,7960,0,1,733,113298,0,1,60,0,3,0,59,60,63,72,1,58,0,-1,58,1,0,0,208602,263296,0,208602,0,0,0,0,0,0,1,2,208602,2,113300,0,4195456,0,0,0,0,231932,0,0,208602,0,1,0,1,0,59,133,10,6,231932,0,0,208602,9,3,0,0,316,0,-1,0,532608,63
113301,10,10,1950,61,55,248,2019,20,10,20,10,1,17,10,1,20,20,202,55,Hyderabad FC,10,0,-1,0,234374,0,5,-1,0,50,0,2,4,0,0,2,0,0,30000,0,1,775,113257,0,1,55,0,3,0,55,55,57,78,2,54,1,-1,54,1,0,0,277567,263296,0,234374,0,0,0,0,0,0,0,6,234374,9,113301,0,4202624,0,0,0,0,270742,0,0,234374,0,1,0,1,0,55,133,3,6,75222,0,0,234374,9,1,0,0,316,0,-1,0,528512,57
113302,75,52,4000,250,88,250,2013,71,52,69,169,1,12,75,1,69,61,250,88,Bengaluru FC,169,0,-1,0,190939,0,7,-1,0,30,0,2,4,0,0,5,0,0,24000,0,1,726,113299,0,1,53,0,3,0,59,53,60,77,2,61,1,-1,61,1,0,0,213327,4195712,0,213327,0,0,0,0,0,0,2,2,213327,6,113302,0,532864,0,0,0,0,190939,1,0,190939,0,1,0,1,0,59,133,6,6,190939,0,0,190939,9,3,0,0,316,0,-1,0,528768,60
113458,87,30,7000,1,169,1,1907,169,130,169,153,1,59,150,1,169,169,1,169,IK Sirius,220,0,-1,0,263364,0,4,-1,0,65,0,2,4,0,0,2,0,0,10250,0,1,620,433,2,1,66,0,15,0,66,69,67,17,2,65,1,-1,64,1,0,0,263364,132100,0,263364,0,0,0,0,0,0,0,4,263364,6,113458,0,139268,0,0,0,0,227837,0,0,263364,0,0,0,7,0,65,97,6,1,263364,0,0,263364,2,1,0,0,316,0,-1,0,266244,69
